"Dataset","Age","lh_bankssts_thickness"
"IXI_600","47.07",2.53813399151406
"IXI_600","64.27",2.27695091228975
"IXI_600","68.48",2.37663321175701
"IXI_600","59.26",2.34108758559039
"IXI_600","54.69",2.2336779760869
"IXI_600","41.3",2.51954088024863
"IXI_600","56.44",2.49196310350357
"IXI_600","36.71",2.43106217985824
"IXI_600","34.06",2.40118625505109
"IXI_600","25.53",2.46898162288269
"IXI_600","43.16",2.25180663101537
"IXI_600","86.2",2.2128142389891
"IXI_600","80.8",2.12704109758704
"IXI_600","68.12",2.21204150798548
"IXI_600","57.07",2.50722475136917
"IXI_600","56.87",2.47090639419892
"IXI_600","71.21",1.52361928615051
"IXI_600","47.72",2.40290606588017
"IXI_600","50.4",2.31867838648535
"IXI_600","42.99",2.30399649741653
"IXI_600","46.22",2.5118611373909
"IXI_600","41.74",2.20740512196375
"MGH","5.64931507",3.09637604383273
"MGH","5.38356164",3.41269699318689
"MGH","5.89315068",2.84160719975801
"MGH","5.43835616",2.94502386255197
"MGH","5.88219178",2.94502386255197
"MGH","3.6739726",3.53072602756737
"MGH","4.39178082",3.00132849007313
"MGH","5.97534247",3.01019549150443
"MGH","5.85479452",3.01364271359756
"MGH","5.66027397",3.09522696980168
"MGH","3.2109589",2.9404275664278
"MGH","3.66575342",3.05418589550115
"MGH","3.08219178",2.9875396017006
"MGH","5.60547945",2.75312849936762
"MGH","2.19178082",3.45833436361159
"MGH","0.09863014",1.65084091277935
"MGH","3.06575342",2.95044364189014
"MGH","4.15890411",2.99181030700772
"MGH","3.15342466",3.00707386022835
"MGH","3.6630137",2.83093994266156
"MGH","5.41643836",2.89643716243107
"MGH","4.23561644",2.84850164394427
"MGH","0.00547945",1.81203686794256
"MGH","2.21369863",1.57188039545436
"MGH","2.38630137",2.7355667980849
"MGH","1.85753425",3.00445012134921
"MGH","1.63013699",3.03777326824948
"MGH","2.69041096",3.0929288217396
"MGH","4.55068493",2.81632757107504
"MGH","4.70410959",3.03432604615635
"MGH","3.46575342",2.86688682844098
"MGH","5.24657534",3.03580071100445
"MGH","3.62191781",3.1791093740679
"MGH","2.22191781",3.18403126100913
"MGH","3.28493151",2.9676797523558
"MGH","3.84383562",2.46930721369975
"MGH","2.46575342",3.21045996372314
"MGH","0.78630137",3.26184270430307
"MGH","1.66849315",3.39316273465914
"MGH","3.38630137",2.92516401320717
"MGH","0.54246575",1.76952112879394
"MGH","5.48767123",3.20553807678191
"MGH","1.1890411",2.22307978023927
"MGH","3.40821918",3.08718345158437
"MGH","4.50136986",3.09407789577064
"MGH","5.19452055",3.1415155218605
"MGH","4.11780822",2.4394312888926
"MGH","3.34794521",2.90792790274151
"MGH","0.8",3.30238588620666
"MGH","3.35890411",3.18945104034729
"MGH","0.7890411",3.32044547988631
"MGH","3.41643836",2.72407605777446
"MGH","2.09863014",3.01281923038357
"MGH","1.95616438",3.32044547988631
"MGH","1.92328767",3.10212141398795
"MGH","3.99726027",2.68188590944289
"MGH","0.95342466",3.60081954346105
"MGH","5.67123288",3.02775719278714
"MGH","0.74794521",3.11738496720857
"MGH","4.76438356",2.74131216824012
"MGH","5.02191781",3.21587974306131
"MGH","2.61369863",2.9484710846451
"MGH","2.14794521",2.94272571448988
"MGH","0.44931507",3.82718712757673
"MGH","1.2109589",3.04581678646679
"MGH","0.71232877",3.21275811178523
"MGH","2.8",3.02168623181487
"MGH","1.54520548",3.03662419421844
"MGH","4.4739726",2.7068399473088
"MGH","1.91232877",3.0825871554602
"MGH","2.05205479",2.84965071797532
"MGH","2.87671233",3.28055347961683
"MGH","0.79726027",2.6781130965327
"MGH","2.69589041",2.95536552883137
"MGH","2.20273973",2.93123497417944
"MGH","0.63287671",3.06190382290141
"MGH","2.83835616",2.99443404588686
"MGH","1.72054795",3.20126737147479
"MGH","2.58082192",1.66495539196893
"MGH","0.56986301",0.955651123997711
"MGH","5.1260274",3.03924793309758
"MGH","1.06027397",3.102447004805
"MGH","1.29589041",3.17139144666764
"MGH","5.51232877",2.82749272056843
"MGH","5.91506849",2.8895427182448
"MGH","4.89315068",3.01741552650775
"MGH","1.0739726",3.56749639656078
"MGH","3.60821918",2.90907697677255
"MGH","2.70684932",3.180584038916
"MGH","1.13972603",3.11049052302231
"MGH","4.91506849",2.84587790506513
"MGH","1.3890411",2.83553623878573
"MGH","2.59726027",2.85392142328244
"MGH","3.03013699",2.66087698606704
"MGH","5.66027397",2.41612421745467
"MGH","0.98630137",3.00559919538025
"MGH","1.17534247",2.97834700945225
"MGH","5.69315068",2.64741368851157
"MGH","5.40821918",2.85769423619263
"MGH","4.23561644",2.96882882638684
"MGH","1.80547945",2.6612025768841
"MGH","4.71232877",3.17681122600581
"MGH","2.81917808",2.81025661010277
"MGH","2.77534247",3.19552200131957
"MGH","2.66027397",2.80221309188546
"MGH","4.08493151",3.28022788879977
"MGH","0.53424658",3.63102105908525
"MGH","0.75342466",3.67550935547891
"MGH","2.67945205",3.00789734344234
"MGH","2.99178082",2.95503993801431
"MGH","1.70958904",2.70486739006377
"MGH","3.01917808",3.06797478387368
"MGH","1.75068493",3.11935752445361
"MGH","0.06575342",-0.338206234957859
"MGH","1.0630137",3.42960751283549
"MGH","3.16438356",2.69305105893628
"MGH","1.47671233",2.69534920699836
"MGH","0.72876712",2.12228685632445
"MGH","5.8109589",2.8910173830929
"MGH","4.14520548",3.04154608115967
"MGH","4.07945205",2.81862571913713
"MGH","3.13150685",2.95076923270719
"MGH","1.11506849",2.35407421977829
"MGH","1.20821918",2.93468219627258
"MGH","1.94246575",3.06912385790473
"MGH","2.47123288",3.69159639191353
"MGH","3.82191781",2.68188590944289
"MGH","2.35616438",3.01823900972173
"MGH","4.29041096",3.36640844112807
"MGH","4.67671233",2.99788126798
"MGH","1.27671233",3.14496274395363
"MGH","0.63561644",2.88182479084455
"MGH","0.01369863",1.22486003807907
"MGH","3.37534247",2.83471275557175
"MGH","2.43835616",3.12855011670196
"MGH","1.24657534",3.17368959472973
"MGH","0.68493151",3.27825533155474
"MGH","3.01643836",2.99788126798
"MGH","0.98082192",3.21505625984732
"MGH","3.43835616",2.9573380860764
"MGH","0.83561644",3.55288402497426
"MGH","2.50684932",2.82634364653738
"MGH","0.01917808",1.80826405503238
"MGH","4.16438356",3.1009723399569
"MGH","4.59452055",2.99870475119399
"MGH","2.14520548",2.02346648965466
"MGH","1.69589041",3.07913993336707
"MGH","2.91780822",2.62985198722885
"MGH","2.40273973",2.8998843845242
"MGH","0.01369863",2.19320385543212
"MGH","2.95616438",2.91629701177587
"MGH","3",2.79302049963711
"MGH","3.44657534",3.00789734344234
"MGH","1.43561644",2.74508498115031
"MGH","5.66849315",2.81173127495086
"MGH","2.28493151",3.09982326592586
"MGH","2.21643836",2.75050476048848
"MGH","1.71232877",2.76659179692309
"MGH","2.93150685",2.0165720454684
"MGH","0.87945205",3.02545904472505
"MGH","1.42191781",3.44569454927011
"MGH","1.82739726",3.05188774743907
"MGH","1.59178082",2.90792790274151
"MGH","4.08493151",3.0266081187561
"MGH","5.20821918",2.98524145363851
"MGH","1.63287671",3.34375255132425
"MGH","1.41917808",2.842430682972
"MGH","0.65205479",3.57668898880913
"MGH","5.71506849",2.80910753607172
"MGH","2.69863014",2.71028716940194
"MGH","1.1369863",3.54024421063278
"MGH","5.0109589",3.30353496023771
"MGH","0.98356164",2.62410661707363
"MGH","2.54794521",2.79564423851625
"MGH","0.32876712",1.17282611586503
"MGH","1.02191781",2.72522513180551
"MGH","3.16712329",2.69534920699836
"MGH","2.70136986",2.96653067832475
"MGH","0.00547945",3.07454363724289
"MGH","0.87945205",2.90792790274151
"MGH","0.00273973",2.11621589535218
"MGH","0.26027397",1.94188223345054
"MGH","1.96986301",2.82059827638216
"MGH","3.32876712",2.581590877925
"MGH","1.54246575",2.97457419654206
"MGH","0.90958904",2.79794238657834
"MGH","4.09863014",2.81862571913713
"MGH","1.2630137",3.31355103570005
"MGH","2.61917808",3.02053715778382
"MGH","2.14520548",2.8726321985962
"MGH","4.2630137",3.11049052302231
"MGH","2.68493151",0.908539088724907
"MGH","1.86575342",3.23459051837507
"MGH","1.25205479",3.04039700712863
"NIH_PD","10.53972603",2.49627018321946
"NIH_PD","12.23835616",2.47540644612166
"NIH_PD","13.54520548",2.56672503864808
"NIH_PD","15.6739726",2.56904323165895
"NIH_PD","17.37534247",2.51417933040177
"NIH_PD","10.64657534",2.41049704181739
"NIH_PD","11.24109589",2.45390631211924
"NIH_PD","13.05205479",2.45158811910837
"NIH_PD","9.246575342",2.41990614795986
"NIH_PD","11.86575342",2.60536158882919
"NIH_PD","4.879452055",2.54572496745128
"NIH_PD","7.008219178",2.61295256476641
"NIH_PD","8.849315068",2.59208882766861
"NIH_PD","14.90136986",2.70349842628921
"NIH_PD","16.70684932",2.65945275908275
"NIH_PD","18.62191781",2.66563460711172
"NIH_PD","5.652054795",2.39749694885481
"NIH_PD","7.717808219",2.58758877574588
"NIH_PD","12.56712329",2.52654302645972
"NIH_PD","15.4630137",2.53890672251768
"NIH_PD","16.53972603",2.50258836534744
"NIH_PD","6.802739726",2.05594984525379
"NIH_PD","8.912328767",2.54740676355752
"NIH_PD","10.86027397",2.50567928936192
"NIH_PD","13.25479452",2.54199764653217
"NIH_PD","10.39178082",2.52267937144161
"NIH_PD","7.84109589",1.86199436334462
"NIH_PD","9.821917808",2.78154425765506
"NIH_PD","6.630136986",2.28699641533684
"NIH_PD","10.71232877",2.54495223644766
"NIH_PD","8.767123288",2.64695272892579
"NIH_PD","10.79178082",2.58204332462152
"NIH_PD","12.69863014",2.53490673340057
"NIH_PD","7.076712329",2.68018016208154
"NIH_PD","7.180821918",2.54572496745128
"NIH_PD","9.205479452",2.58049786261428
"NIH_PD","13.29315068",2.72281670137977
"NIH_PD","10.01369863",1.72740283461535
"NIH_PD","12.03835616",2.7690442274981
"NIH_PD","13.71780822",2.7759988065307
"NIH_PD","5.035616438",2.70568028520108
"NIH_PD","6.821917808",2.80536258466834
"NIH_PD","9.117808219",2.58899790365412
"NIH_PD","11.71780822",1.71040275253566
"NIH_PD","13.88767123",2.60522525473019
"NIH_PD","15.47123288",2.53181580938608
"NIH_PD","9.336986301",2.57599781069155
"NIH_PD","10.98082192",2.58913423775312
"NIH_PD","7.005479452",2.75063501751017
"NIH_PD","9.153424658",2.62854351893786
"NIH_PD","10.83287671",2.28995100525232
"NIH_PD","12.8",2.38190599468337
"NIH_PD","13.84383562",2.54495223644766
"NIH_PD","15.87671233",2.41899708285723
"NIH_PD","17.76164384",2.52795215436797
"NIH_PD","17.43561644",2.38808784271235
"NIH_PD","19.45479452",2.35099675453848
"NIH_PD","21.37260274",2.40586065579566
"NIH_PD","18.14246575",2.65481637306101
"NIH_PD","19.93150685",2.65945275908275
"NIH_PD","21.85479452",2.66949826212983
"NIH_PD","8.405479452",2.65945275908275
"NIH_PD","10.13972603",2.56363411463359
"NIH_PD","12.14520548",2.5953160857821
"NIH_PD","9.706849315",2.6577709629765
"NIH_PD","8.334246575",2.79854433973474
"NIH_PD","9.994520548",2.80086253274561
"NIH_PD","8.397260274",2.4630427500637
"NIH_PD","10.39452055",2.54495223644766
"NIH_PD","12.49589041",2.44140628196228
"NIH_PD","15.89041096",2.46163362215546
"NIH_PD","17.79726027",2.41372429993088
"NIH_PD","10.75342466",2.67336191714795
"NIH_PD","12.6630137",2.57522507968792
"NIH_PD","14.70410959",2.42531526498521
"NIH_PD","11.12054795",2.63149810885334
"NIH_PD","13.14794521",2.64927092193666
"NIH_PD","15.49589041",2.54108858142955
"NIH_PD","15.23287671",2.67554377605981
"NIH_PD","16.95616438",2.69486205115037
"NIH_PD","8.079452055",2.84181727593759
"NIH_PD","10.32876712",2.7830897196623
"NIH_PD","12.1369863",2.81631715281806
"NIH_PD","17.36438356",2.32486023451433
"NIH_PD","21.29863014",2.37199682573528
"NIH_PD","9.873972603",2.85327190689292
"NIH_PD","11.88493151",2.80227166065385
"NIH_PD","13.48493151",2.81463535671181
"NIH_PD","8.347945205",2.90968127015734
"NIH_PD","9.068493151",2.60599798573381
"NIH_PD","11.08493151",2.62454352982074
"NIH_PD","12.83561644",2.61913441279539
"NIH_PD","10.88219178",2.58281605562514
"NIH_PD","12.58356164",2.57586147659254
"NIH_PD","14.43013699",2.58667971064326
"NIH_PD","10.56438356",2.59827067569759
"NIH_PD","10.33150685",2.59672521369034
"NIH_PD","10.33150685",2.81463535671181
"NIH_PD","12.06849315",2.72190763627714
"NIH_PD","14.13972603",2.66318008000186
"NIH_PD","16.76712329",2.52422483344886
"NIH_PD","18.46575342",2.51572479240901
"NIH_PD","20.46849315",2.49872471032932
"NIH_PD","11.49041096",2.87568110599796
"NIH_PD","13.21643836",2.82004447373717
"NIH_PD","20.02739726",2.6092252438473
"NIH_PD","11.26849315",2.54958862246939
"NIH_PD","16.81917808",2.28622368433322
"NIH_PD","19.75342466",2.34263304759764
"NIH_PD","21.29041096",2.43149711301419
"NIH_PD","14.40547945",2.69563478215399
"NIH_PD","16.09589041",2.68636201011052
"NIH_PD","18.41369863",2.59208882766861
"NIH_PD","12.17534247",2.58745244164688
"NIH_PD","14.67945205",2.61372529577003
"NIH_PD","16.35616438",2.59595248268672
"NIH_PD","13.27671233",1.92999469166337
"NIH_PD","15.30136986",2.70581661930008
"NIH_PD","17.29589041",2.66872553112621
"NIH_PD","10.75342466",2.59131609666499
"NIH_PD","17.22465753",2.40586065579566
"NIH_PD","18.91232877",2.26213268912192
"NIH_PD","9.701369863",2.74740775939668
"NIH_PD","11.67945205",2.56117958752372
"NIH_PD","13.59726027",2.67245285204532
"NIH_PD","12.99726027",2.63922541888957
"NIH_PD","8.339726027",2.39440602484033
"NIH_PD","10.43835616",2.52886121947059
"NIH_PD","15.9369863",2.6579072970755
"NIH_PD","17.50684932",2.72281670137977
"NIH_PD","6.084931507",2.44526993698039
"NIH_PD","7.161643836",2.03972249417773
"NIH_PD","9.452054795",2.65868002807912
"NIH_PD","10.46027397",2.68340742019503
"NIH_PD","12.32876712",2.64863452503203
"NIH_PD","14.33972603",2.56517957664084
"NIH_PD","15.89315068",2.31172380745275
"NIH_PD","8.663013699",2.58681604474226
"NIH_PD","10.29589041",2.50413382735468
"NIH_PD","12.28767123",2.49717924832208
"NIH_PD","13.13424658",2.63781629098132
"NIH_PD","6.802739726",2.7829533855633
"NIH_PD","9.561643836",2.60690705083644
"NIH_PD","11.65205479",2.55667953560099
"NIH_PD","14.01917808",2.56363411463359
"NIH_PD","8.545205479",2.75758959654277
"NIH_PD","10.27945205",2.76608963758261
"NIH_PD","5.893150685",2.77831699954157
"NIH_PD","7.964383562",2.74586229738943
"NIH_PD","10.13150685",2.7203621742699
"NIH_PD","13.46575342",2.7412259113677
"NIH_PD","15.71780822",2.75899872445101
"NIH_PD","8.805479452",2.87954476101608
"NIH_PD","6.854794521",2.54186131243317
"NIH_PD","8.789041096",2.48313375615788
"NIH_PD","8.506849315",2.6092252438473
"NIH_PD","10.41369863",2.66949826212983
"NIH_PD","13.91506849",2.54508857054666
"NIH_PD","11.2109589",2.61681621978452
"NIH_PD","12.84109589",2.55654320150199
"NIH_PD","15.44931507",2.64463453591492
"NIH_PD","6.334246575",2.67786196907068
"NIH_PD","8.556164384",2.39040603572321
"NIH_PD","8.408219178",2.74368043847757
"NIH_PD","10.55616438",2.68881653722039
"NIH_PD","8.021917808",2.3866787148041
"NIH_PD","9.136986301",2.58358878662877
"NIH_PD","10.91780822",2.5256339613571
"NIH_PD","9.345205479",2.45686090203472
"NIH_PD","11.18630137",2.64695272892579
"NIH_PD","12.17534247",2.67090739003808
"NIH_PD","14.23835616",2.61681621978452
"NIH_PD","16.40547945",2.6299526468461
"NIH_PD","17.65479452",1.94222205362233
"NIH_PD","6.665753425",2.72886221530974
"NIH_PD","8.284931507",2.72808948430612
"NIH_PD","10.47945205",2.74045318036408
"NIH_PD","17.04383562",2.84631732786032
"NIH_PD","9.049315068",2.72577129129525
"NIH_PD","12.75342466",2.62377079881712
"NIH_PD","8.169863014",2.51340659939815
"NIH_PD","10.37260274",2.85649916500641
"NIH_PD","11.9260274",2.75063501751017
"NIH_PD","6.232876712",2.81540808771543
"NIH_PD","8.197260274",2.79995346764299
"NIH_PD","15.22739726",2.4979519793257
"NIH_PD","17.16438356",2.45545177412648
"NIH_PD","19.22465753",2.41913341695624
"NIH_PD","8.394520548",1.65167519626037
"NIH_PD","10.15890411",2.84245367284221
"NIH_PD","6.545205479",2.63922541888957
"NIH_PD","8.687671233",2.69099839613225
"NIH_PD","10.41369863",2.59981613770483
"NIH_PD","6.054794521",2.69408932014674
"NIH_PD","8.183561644",2.73890771835683
"NIH_PD","16.15616438",2.50104290334019
"NIH_PD","18.30410959",2.45931542914459
"NIH_PD","12.77260274",2.45222451601299
"NIH_PD","16.01917808",2.32549663141895
"NIH_PD","7.545205479",2.60058886870846
"NIH_PD","9.797260274",2.63227083985697
"NIH_PD","11.15068493",2.60367979272294
"NIH_PD","17.54246575",1.82476694107175
"NIH_PD","20.06027397",2.43367897192606
"NIH_PD","21.52876712",2.28840554324508
"NIH_PD","12.44383562",2.52177030633899
"NIH_PD","14.1890411",2.45067905400575
"NIH_PD","16.16986301",2.43986081995503
"NIH_PD","9.498630137",2.75049868341117
"NIH_PD","5.75890411",2.45776996713735
"NIH_PD","9.284931507",2.53349760549232
"NIH_PD","7.150684932",2.89899937020563
"NIH_PD","9.150684932",2.74368043847757
"NIH_PD","11.1260274",2.68958926822401
"NIH_PD","14.80821918",2.44140628196228
"NIH_PD","16.72876712",2.4282698549007
"NIH_PD","6.093150685",2.55127041857564
"NIH_PD","7.747945205",2.53117941248146
"NIH_PD","9.443835616",2.63381630186421
"NIH_PD","11.49041096",2.62531626082437
"NIH_PD","13.46849315",2.56117958752372
"NIH_PD","7.268493151",2.75681686553914
"NIH_PD","9.356164384",2.71508939134355
"NIH_PD","10.55068493",2.6229980678135
"NIH_PD","8.906849315",2.42376980297797
"NIH_PD","10.56986301",2.27849637429699
"NIH_PD","14.52876712",2.26072356121368
"NIH_PD","16.23561644",2.25608717519195
"NIH_PD","18.08767123",2.31249653845637
"NIH_PD","9.438356164",2.67645284116243
"NIH_PD","11.0630137",2.63472536696684
"NIH_PD","5.561643836",2.48481555226412
"NIH_PD","7.397260274",2.38590598380048
"NIH_PD","6.093150685",2.86190828203177
"NIH_PD","7.81369863",3.01490902074897
"NIH_PD","9.660273973",2.92140856931068
"NIH_PD","5.098630137",2.71263486423368
"NIH_PD","6.747945205",2.79995346764299
"NIH_PD","5.630136986",1.90358550344122
"NIH_PD","5.189041096",2.67568011015881
"NIH_PD","10.66027397",2.7691805615971
"NIH_PD","11.22465753",2.51804298541988
"NIH_PD","12.13972603",2.51417933040177
"NIH_PD","17.09041096",2.37881507066888
"NIH_PD","19.41917808",2.3726332226399
"NIH_PD","6.520547945",2.22517793504706
"NIH_PD","8.328767123",2.80163526374923
"NIH_PD","10.37534247",2.65558910406463
"NIH_PD","17.64657534",2.41140610692001
"NIH_PD","4.928767123",2.11145014341559
"NIH_PD","6.797260274",2.62454352982074
"NIH_PD","9.21369863",2.79068069559952
"NIH_PD","11.19452055",2.81927174273354
"NIH_PD","13.30958904",2.68481654810328
"NIH_PD","15.83835616",2.63767995688232
"NIH_PD","17.84657534",2.59749794469397
"NIH_PD","19.88493151",2.58899790365412
"NIH_PD","16.40273973",2.74508956638581
"NIH_PD","17.99178082",2.57663420759617
"NIH_PD","20.21643836",2.5951797516831
"NIH_PD","5.756164384",2.86499920604626
"NIH_PD","9.950684932",2.79777160873112
"NIH_PD","11.72876712",2.84168094183859
"NIH_PD","13.54246575",1.88594902445691
"NIH_PD","15.41643836",2.43381530602506
"NIH_PD","17.20547945",2.54199764653217
"NIH_PD","7.734246575",2.58899790365412
"NIH_PD","9.273972603",2.65545276996563
"NIH_PD","10.46575342",2.55281588058288
"NIH_PD","12.37808219",2.50181563434381
"NIH_PD","14.39178082",2.44772446409026
"NIH_PD","12.39726027",2.51404299630277
"NIH_PD","15.95342466",2.51945211332812
"NIH_PD","6.602739726",2.81477169081081
"NIH_PD","8.528767123",2.78463518166954
"NIH_PD","10.47671233",2.78618064367679
"NIH_PD","8.454794521",2.62917991584248
"NIH_PD","10.20273973",2.51095207228828
"NIH_PD","11.92876712",2.56504324254183
"NIH_PD","17.50684932",2.5327248744887
"NIH_PD","21.09589041",2.65249818005015
"NIH_PD","7.84109589",2.62699805693061
"NIH_PD","15.5890411",2.62004347789801
"NIH_PD","17.60273973",2.4284061889997
"NIH_PD","19.38630137",2.51572479240901
"NIH_PD","6.312328767",2.62608899182799
"NIH_PD","7.991780822",2.64849819093303
"NIH_PD","10.0109589",2.75358960742565
"NIH_PD","12.48493151",2.65404364205739
"NIH_PD","14.56986301",2.50799748237279
"NIH_PD","13.60821918",2.69408932014674
"NIH_PD","14.77808219",2.59595248268672
"NIH_PD","16.78630137",2.36026952658195
"NIH_PD","18.4739726",2.37417868464715
"NIH_PD","14.92876712",2.39658788375219
"NIH_PD","16.94794521",2.36799683661817
"NIH_PD","19.51232877",2.33013301744068
"NIH_PD","13.91506849",2.65249818005015
"NIH_PD","7.164383562",2.8872720710523
"NIH_PD","8.931506849",2.82158993574441
"NIH_PD","10.99726027",2.80690804667559
"NIH_PD","7.189041096",2.77831699954157
"NIH_PD","9.139726027",2.74431683538219
"NIH_PD","5.789041096",2.55499773949474
"NIH_PD","7.57260274",2.56272504953097
"NIH_PD","15.30684932",2.50799748237279
"NIH_PD","17.30684932",2.4631790841627
"NIH_PD","9.057534247",2.52963395047421
"NIH_PD","10.72876712",2.59840700979659
"NIH_PD","11.97808219",2.66395281100548
"NIH_PD","13.83835616",2.67477104505619
"NIH_PD","15.80547945",2.73658952534597
"NIH_PD","10.68767123",2.76749876549085
"NIH_PD","7.098630137",2.64231634290406
"NIH_PD","8.956164384",2.70104389917934
"NIH_PD","10.96712329",2.74199864237132
"NIH_PD","5.353424658",2.23599616909777
"NIH_PD","7.506849315",2.74058951446308
"NIH_PD","15.56712329",2.47617917712528
"NIH_PD","10.67945205",2.53195214348508
"NIH_PD","12.56986301",2.55590680459737
"NIH_PD","9.465753425",2.63086171194872
"NIH_PD","11.46027397",2.60304339581832
"NIH_PD","14.91232877",2.57831600370241
"NIH_PD","10.76712329",2.54417950544403
"NIH_PD","11.61917808",2.78449884757054
"NIH_PD","14.19452055",2.6786347000743
"NIH_PD","9.967123288",2.75127141441479
"NIH_PD","15.47945205",1.652584261363
"NIH_PD","17.7260274",2.60149793381108
"NIH_PD","19.76164384",2.57213415567344
"NIH_PD","12.49863014",2.57754327269879
"NIH_PD","16.31506849",2.54045218452492
"NIH_PD","13.37260274",2.2962691873803
"NIH_PD","6.846575342",2.58527058273501
"NIH_PD","8.62739726",2.50877021337641
"NIH_PD","10.51506849",2.56440684563721
"NIH_PD","12.89315068",2.75358960742565
"NIH_PD","13.51232877",2.7620896484655
"NIH_PD","15.30136986",2.48699741117599
"NIH_PD","17.2",2.67399831405257
"NIH_PD","12.48767123",2.39040603572321
"NIH_PD","16.20821918",2.41899708285723
"NIH_PD","7.673972603",2.5396794535213
"NIH_PD","9.397260274",2.4840428212605
"NIH_PD","11.39726027",2.55899772861186
"NIH_PD","9.002739726",2.28067823320886
"NIH_PD","10.85753425",2.5882251726505
"NIH_PD","12.04657534",2.75281687642203
"NIH_PD","13.96438356",2.71418032624092
"NIH_PD","15.66027397",2.79531708162125
"NIH_PD","14.62191781",2.71508939134355
"NIH_PD","17.57534247",2.60999797485092
"NIH_PD","17.11780822",2.80472618776372
"NIH_PD","18.85753425",2.75218047951741
"NIH_PD","20.84109589",2.70195296428197
"NIH_PD","14.02739726",2.4769519081289
"NIH_PD","16.86027397",2.3448149065095
"NIH_PD","13.32328767",2.42686072699246
"NIH_PD","14.18082192",2.43304257502144
"NIH_PD","14.38630137",2.47617917712528
"NIH_PD","16.09315068",2.46149728805646
"NIH_PD","18.23287671",2.34713309952037
"NIH_PD","6.021917808",2.76068052055726
"NIH_PD","7.969863014",2.76531690657899
"NIH_PD","17.72054795",2.60677071673743
"NIH_PD","19.5260274",2.64154361190043
"NIH_PD","21.49315068",2.66858919702721
"NIH_PD","8.35890411",2.66177095209361
"NIH_PD","14.93150685",2.6439981390103
"NIH_PD","10.92328767",2.54417950544403
"NIH_PD","12.6739726",2.46536094307457
"NIH_PD","14.57808219",2.40122426977392
"NIH_PD","5.38630137",2.59917974080021
"NIH_PD","7.487671233",2.66640733811535
"NIH_PD","9.383561644",2.53658852950681
"NIH_PD","7.106849315",2.12613203248441
"NIH_PD","9.301369863",2.68018016208154
"NIH_PD","11.2739726",2.69718024416123
"NIH_PD","5.780821918",2.91986310730343
"NIH_PD","7.391780822",2.77845333364057
"NIH_PD","9.539726027",2.65636183506826
"NIH_PD","6.95890411",2.7273167533025
"NIH_PD","8.77260274",2.83318090079874
"NIH_PD","11.1890411",2.72577129129525
"NIH_PD","11.57808219",2.56440684563721
"NIH_PD","13.31780822",2.52963395047421
"NIH_PD","11.46849315",2.55808866350923
"NIH_PD","13.41643836",2.5812705936179
"NIH_PD","15.25753425",2.41745162084999
"NIH_PD","14.13424658",2.51249753429552
"NIH_PD","16.30136986",2.43986081995503
"NIH_PD","17.92054795",2.37495141565077
"NIH_PD","14.80821918",2.56813416655632
"NIH_PD","16.48493151",2.57045235956719
"NIH_PD","18.50684932",2.54881589146577
"NIH_PD","16.75890411",2.49472472121221
"NIH_PD","18.5369863",2.5395431194223
"NIH_PD","18.12054795",2.57213415567344
"NIH_PD","20.26849315",2.46704273918081
"NIH_PD","22.11780822",2.49177013129672
"NIH_PD","10.17808219",2.63549809797046
"NIH_PD","6.55890411",3.01554541765359
"NIH_PD","8.38630137",2.89190845707403
"NIH_PD","7.394520548",2.6577709629765
"NIH_PD","9.210958904",2.53027034737883
"NIH_PD","10.55342466",2.56195231852735
"NIH_PD","7.065753425",2.00790418893022
"NIH_PD","9.128767123",2.8455445968567
"NIH_PD","10.7890411",2.53195214348508
"NIH_PD","12.57260274",2.50258836534744
"NIH_PD","14.75616438",2.27231452626802
"NIH_PD","14.53424658",2.63781629098132
"NIH_PD","17.70136986",2.45995182604921
"NIH_PD","19.69589041",2.42981531690795
"NIH_PD","21.77260274",2.45067905400575
"NIH_PD","6.564383562",2.74290770747394
"NIH_PD","8.263013699",2.62158893990526
"NIH_PD","10.14246575",2.56672503864808
"NIH_PD","12.36986301",2.15317761761119
"NIH_PD","16.2739726",2.24204168302775
"NIH_PD","11.53150685",2.72422582928801
"NIH_PD","13.56712329",2.67708923806706
"NIH_PD","8.273972603",2.96531790241814
"NIH_PD","9.449315068",2.55127041857564
"NIH_PD","8.82739726",2.57740693859979
"NIH_PD","10.35068493",2.62917991584248
"NIH_PD","9.994520548",2.49704291422308
"NIH_PD","13.71506849",2.48699741117599
"NIH_PD","14.70958904",2.45222451601299
"NIH_PD","6.068493151",2.64772545992941
"NIH_PD","12.34794521",2.46086089115184
"NIH_PD","10.03835616",2.59363428967586
"NIH_PD","12.04931507",2.60058886870846
"NIH_PD","7.583561644",1.79617589393773
"NIH_PD","9.964383562",2.57199782157443
"NIH_PD","18.25479452",2.52099757533537
"NIH_PD","20.03287671",2.50245203124843
"NIH_PD","22.27671233",2.46922459809268
"NIH_PD","10.79178082",2.64231634290406
"NIH_PD","13.39726027",2.41295156892726
"NIH_PD","16.34246575",2.4770882422279
"NIH_PD","17.4739726",2.61772528488715
"NIH_PD","7.287671233",2.6855892791069
"NIH_PD","9",2.61063437175554
"NIH_PD","10.90958904",2.61836168179177
"NIH_PD","12.28493151",2.55590680459737
"NIH_PD","13.89863014",2.4909974002931
"NIH_PD","16.32054795",2.51958844742712
