Age,ICV
37.14,1504963.911
37.21,1358597.388
37.70,1348524.22
37.73,1304673.596
37.77,1370304.664
37.81,1470516.759
37.83,1614191.874
37.95,1394531.411
38.00,1556615.76
38.13,1363093.516
38.23,1292202.752
38.28,1580201.685
38.33,1320746.142
38.37,1488808.491
38.45,1200879.678
38.59,1253892.295
38.77,1534170.866
38.78,1627877.743
38.84,1272256.026
38.89,1398279.607
38.90,1481881.314
38.94,1309772.794
38.96,1514840.589
39.00,1499621.597
39.00,1432443.152
39.02,1607083.962
39.04,1340867.098
39.18,1542636.166
39.25,1395074.616
39.30,1704853.628
39.38,1611587.215
39.39,1616534.306
39.40,1221799.448
39.47,1492950.149
39.74,1378062.528
40.00,1503794.252
40.01,1478424.475
40.04,1460699.321
40.21,1514590.115
40.26,1188572.071
40.36,1380086.611
40.53,1674540.384
40.56,1399499.506
40.56,1557515.816
40.81,1449534.738
40.83,1425822.454
40.93,1666743.029
40.97,1280079.505
41.00,1632749.84
41.06,1102962.774
41.10,1288273.452
41.12,1584939.668
41.17,1567917.825
41.20,1225761.871
41.20,1736005.677
41.22,1372891.95
41.23,1480835.525
41.30,1307290.25
41.33,1219334.402
41.33,1690042.353
41.51,1459750.899
41.52,1449152.27
41.72,1311049.444
41.74,1625734.67
41.75,1263501.875
41.82,1392831.177
41.87,1303163.596
41.89,1216394.27
41.90,1379723.766
41.95,1290877.987
42.00,1441520.401
42.00,1455309.261
42.00,1444469.282
42.15,1439743.928
42.22,1296405.655
42.37,1361874.992
42.45,1441049.44
42.50,1399227.898
42.51,1214831.899
42.60,1703693.599
42.63,1450685.274
42.79,1326004.957
42.92,1435571.768
42.97,1231026.935
42.99,1527436.422
43.00,1228179.046
43.00,1986050.128
43.08,1352326.281
43.16,1528533.457
43.16,1677773.117
43.19,1205177.698
43.21,1354468.229
43.46,1335278.316
43.61,1223250.203
43.82,1600953.094
43.92,1422629.093
44.02,1334528.253
44.09,1204661.615
44.10,1561253.501
44.20,1741432.604
44.21,1373512.399
44.29,1490449.98
44.31,1361572.892
44.38,1147638.33
44.48,1497533.02
44.54,1192453.75
44.85,1317640.149
44.88,1219455.017
44.88,1238926.532
44.92,1479351.403
44.97,1301305.75
44.99,1186925.332
44.99,1233899.948
45.00,1249840.755
45.00,1021125.165
45.00,1229018.976
45.00,1222345.278
45.03,1556905.486
45.18,1497095.806
45.23,1577639.527
45.26,1551028.472
45.30,1409326.063
45.38,1514932.956
45.39,1421287.074
45.62,1386612.566
45.70,1754922.113
45.75,1262716.065
45.77,1604810.4
45.80,1314191.559
45.85,1308259.05
45.86,1675260.95
46.00,1350098.715
46.00,1842325.262
46.00,2535909.665
46.00,1672534.425
46.00,1193284.681
46.00,1178337.542
46.00,1331631.242
46.01,1272182.158
46.17,1219992.098
46.22,1501005.108
46.30,1450369.169
46.37,1214541.173
46.43,1530442.554
46.43,1291104.218
46.44,1556859.615
46.58,1223611.049
46.59,1206997.172
46.71,1530296.686
46.77,1175784.128
46.79,1249191.058
46.90,1443649.6
47.00,1281607.378
47.00,1492909.277
47.00,1349905.481
47.01,1203118.368
47.07,1473597.374
47.30,1345981.931
47.35,1541292.152
47.63,1710622.026
47.65,1562668.384
47.72,1442629.934
48.00,1512412.54
48.00,1196939.379
48.00,1002828.923
48.00,1346729.619
48.00,990061.4839
48.00,1179660.557
48.00,1650473.999
48.00,1411336.397
48.00,1013315.556
48.00,1304738.216
48.00,813622.0671
48.00,1211570.414
48.00,1273619.289
48.00,1326259.686
48.05,1542294.194
48.08,1576856.586
48.10,1410870.685
48.10,1416262.12
48.25,1298628.096
48.33,1357019.893
48.40,1184138.187
48.45,1542216.075
48.53,1696068.354
48.55,1474767.027
48.67,1335566.792
48.68,1560562.808
48.86,1280071.505
48.88,1635198.262
49.00,1385009.204
49.00,1455085.66
49.00,971859.2389
49.00,899791.1924
49.00,1574841.628
49.00,1679017.139
49.00,1466024.505
49.00,1455397.259
49.00,1004956.502
49.00,1263150.029
49.00,1411702.497
49.00,1302999.484
49.02,1485400.773
49.04,1189274.887
49.13,1376265.552
49.39,1562530.896
49.40,1377706.183
49.40,1456051.455
49.51,1361531.895
49.60,1471422.434
49.68,1474552.545
49.82,1290013.683
49.86,1167981.648
49.92,1666312.815
49.92,1272301.023
50.00,1762456.371
50.00,1216956.474
50.00,1116389.414
50.00,1367772.254
50.00,1416015.01
50.00,1250146.854
50.00,1185870.294
50.00,1208972.884
50.00,1361845.364
50.00,908167.9998
50.02,1166003.312
50.35,1441648.266
50.40,1221994.302
50.46,1505749.965
50.52,1520642.734
50.57,1455962.212
50.60,1163072.054
50.65,1607819.026
50.89,1438036.814
50.90,1302578.519
50.90,1107957.361
51.00,1365210.341
51.00,1611902.569
51.00,1070554.573
51.00,1120171.721
51.00,1486947.02
51.00,1360401.483
51.00,1359346.57
51.00,1929603.545
51.00,1354289.869
51.00,1173616.807
51.00,1181087.439
51.00,1309728.303
51.00,1325770.977
51.00,1542349.314
51.24,1309266.091
51.29,1400046.33
51.30,1430493.193
51.39,1260455.127
51.56,1355057.55
51.64,1490398.99
51.66,1180343.251
51.66,1257889.714
51.75,1654410.799
51.78,1806740.204
51.81,1493210.127
51.88,1359896.65
52.00,1293903.737
52.00,1448236.226
52.00,1384415.878
52.00,1419294.744
52.00,1363150.636
52.00,1640759.053
52.00,1352999.225
52.00,1359899.775
52.00,1341594.793
52.00,1244513.945
52.00,1162272.12
52.00,1301304.125
52.00,1302684.136
52.00,1287286.903
52.00,1320200.182
52.00,1215578.213
52.00,1204220.902
52.00,998593.2785
52.00,1114108.727
52.00,1319428.246
52.00,1399539.622
52.00,1202860.889
52.13,1335419.179
52.30,1343460.639
52.50,1566592.31
52.52,1454841.175
52.53,1196530.538
52.53,1386605.942
52.67,1346681.748
52.69,1207779.857
52.89,1474176.701
52.89,1305967.859
53.00,1261747.02
53.00,1231444.401
53.00,1494869.24
53.00,1649154.733
53.00,1683097.927
53.00,1538047.045
53.00,1187925.124
53.00,2280307.048
53.00,1266261.772
53.00,1458462.755
53.00,1238271.961
53.00,1337574.626
53.00,1176865.913
53.00,1625660.926
53.00,1556327.784
53.00,2087749.475
53.00,1319729.971
53.00,1517311.265
53.00,1244328.711
53.00,1407780.566
53.00,1289376.361
53.00,1449306.257
53.08,1251343.756
53.31,1612416.521
53.33,1814200.337
53.34,1371640.809
53.36,1552307.866
53.41,1347076.59
53.41,1276064.961
53.41,1348846.069
53.43,1838250.599
53.54,1152848.524
53.54,1344142.333
53.57,1496629.725
53.67,1222027.554
53.75,1377943.538
53.75,1366934.568
53.75,1599492.965
53.77,1190569.905
53.95,1306630.184
54.00,1353469.936
54.00,1355488.895
54.00,1280285.987
54.00,1124232.765
54.00,1334636.363
54.00,1644617.859
54.00,1591670.736
54.00,1007981.252
54.00,1477779.903
54.00,1353839.526
54.00,1321285.723
54.00,1350519.18
54.00,1143398.806
54.00,1402563.002
54.00,1660933.51
54.00,1194723.182
54.00,1214033.715
54.00,1099056.222
54.00,1560393.078
54.00,1381284.137
54.00,1482029.807
54.00,1254861.59
54.00,1330773.058
54.03,1358479.897
54.05,1265727.816
54.05,1574647.394
54.19,1336185.616
54.19,1486227.335
54.21,1459575.163
54.21,1298000.273
54.28,1473200.407
54.30,1518134.941
54.43,1502635.103
54.49,1667128.253
54.61,1052516.32
54.66,1166511.27
54.68,1319204.27
54.69,1336218.983
54.74,1252435.04
54.85,1217539.675
55.00,1267278.938
55.00,1265285.603
55.00,1439906.79
55.00,1595731.901
55.00,1104815.371
55.00,1400863.518
55.00,1403689.784
55.00,1250840.297
55.00,1274831.563
55.00,1410839.438
55.00,1291799.655
55.00,1420758.373
55.00,1200513.333
55.00,1204273.272
55.00,1222237.162
55.00,1239466.613
55.00,1165582.221
55.00,1166945.734
55.00,1204445.133
55.00,1452128.779
55.00,1367075.562
55.00,1175649.639
55.00,1478213.122
55.00,1396307.889
55.00,1208491.799
55.00,1289363.862
55.00,1740250.707
55.09,1346248.778
55.12,1642204.808
55.17,1402685.112
55.22,1174356.621
55.24,1287392.775
55.26,1398247.734
55.37,1476620.249
55.54,1156592.34
55.56,1392705.312
55.58,1321801.305
55.58,1190007.827
55.60,1399728.612
55.62,1429167.053
55.64,1494195.546
55.66,1214180.448
55.83,1305831.37
56.00,1165481.48
56.00,1500546.646
56.00,1689320.662
56.00,1570445.741
56.00,1418117.211
56.00,1413697.202
56.00,1086421.267
56.00,1582365.381
56.00,1449035.91
56.00,1324979.417
56.00,1470633.374
56.00,1370945.236
56.00,1459029.584
56.00,1174550.355
56.00,1212017.132
56.00,1381269.263
56.00,1210087.417
56.00,1292510.972
56.00,1397540.037
56.00,1226461.688
56.00,1423012.687
56.00,1407162.867
56.00,1263770.978
56.00,1270046.329
56.11,1458285.77
56.20,1494891.988
56.36,1430700.051
56.44,1401396.469
56.55,1360865.825
56.68,1406317.937
56.87,1629820.582
56.92,1243588.647
56.94,1430494.938
56.96,1560925.528
57.00,1342499.344
57.00,1269117.036
57.00,1349941.978
57.00,1315365.462
57.00,1299233.546
57.00,1451817.425
57.00,1190900.253
57.00,1364035.558
57.00,1278999.969
57.00,1446722.721
57.00,1643296.223
57.00,1722926.634
57.00,1241677.805
57.00,1218647.959
57.00,1372239.885
57.00,1303184.214
57.00,1233905.322
57.00,1394140.444
57.00,1338526.542
57.00,1406656.409
57.03,1423928.486
57.07,1381065.15
57.21,1352595.634
57.22,1648268.932
57.23,1336710.822
57.36,1512961.124
57.48,1239779.712
57.51,1568318.792
57.70,1336784.191
57.74,1594815.101
57.75,1308953.367
57.86,1454505.952
58.00,1346502.263
58.00,1313832.464
58.00,1340176.661
58.00,1242165.014
58.00,1603643.252
58.00,1263888.468
58.00,1232657.8
58.00,1243116.186
58.00,1227773.579
58.00,1407492.465
58.00,1277225.116
58.00,1363813.706
58.00,1581724.064
58.00,1230885.072
58.00,1670792.444
58.00,1590502.083
58.00,1316803.338
58.00,1311369.537
58.00,1503187.927
58.00,1322273.011
58.04,1231924.111
58.28,1335082.082
58.28,1260490.999
58.37,1317797.136
58.38,1273406.806
58.57,1315864.921
58.57,1308115.187
58.66,1519637.067
58.72,1399929.34
58.77,1279185.453
58.78,1112732.341
58.79,1130284.39
58.83,1203471.464
58.99,1464469.384
59.00,1274973.177
59.00,1167677.298
59.00,1231720.878
59.00,1221107.256
59.00,1262316.473
59.00,1347962.392
59.00,1544385.896
59.00,1266219.651
59.00,1289766.079
59.00,1423755.495
59.00,1314561.778
59.00,1238966.654
59.00,1256966.416
59.00,1508951.956
59.00,1137642.407
59.00,1275508.258
59.00,1496231.752
59.00,1413591.835
59.00,1305114.929
59.07,1177075.146
59.13,1423835.238
59.15,1230022.643
59.22,1191801.929
59.26,1411984.468
59.38,1419874.071
59.47,1419254.242
59.51,1394133.069
59.67,1129075.24
59.69,1578151.854
59.71,1289233.748
59.73,1191698.937
59.74,1154127.419
59.74,1397535.043
59.75,1417251.163
59.78,1131254.685
59.84,1199994.751
59.88,1381865.084
59.89,1236067.394
59.91,1282593.547
59.96,1238061.854
60.00,1328853.847
60.00,1603068.299
60.00,1231902.238
60.00,1063658.399
60.00,1352588.634
60.00,1429307.911
60.00,1219699.622
60.00,1559674.757
60.00,1294093.346
60.00,1267179.696
60.00,1440438.121
60.00,2007463.613
60.00,1204142.658
60.00,1490732.337
60.00,1352477.769
60.00,1435301.795
60.00,1505482.238
60.00,1232879.152
60.00,1134239.813
60.00,1123613.317
60.00,1098021.807
60.00,1321145.234
60.00,1434854.832
60.00,1148087.168
60.00,1205095.954
60.00,1237330.914
60.00,1702466.95
60.00,1392383.219
60.00,1453748.02
60.00,1457229.357
60.00,929908.9574
60.01,1357469.976
60.02,1241572.063
60.02,1231807.121
60.03,1587487.457
60.07,1222960.352
60.08,1483042.968
60.10,1249944.871
60.11,1280936.934
60.28,1340637.248
60.37,1275345.771
60.41,1274981.301
60.46,1240805.127
60.54,1363673.838
60.60,1263752.729
60.60,1252692.644
60.74,1476333.398
60.81,1416092.009
60.84,1360212.624
60.87,1204464.882
60.87,1355625.383
60.90,1237656.012
60.90,1358021.185
60.91,1422306.615
60.92,1234233.795
60.93,1204235.026
60.97,1411203.533
61.00,1338318.189
61.00,1340850.605
61.00,981346.9492
61.00,1271541.96
61.00,1304268.255
61.00,1295203.004
61.00,1274650.828
61.00,1192196.396
61.00,1280985.805
61.00,1380657.683
61.00,1191946.417
61.00,1124920.333
61.00,1220671.542
61.00,1238260.587
61.00,1259495.706
61.00,1264133.073
61.00,1346900.73
61.00,1211756.904
61.00,1314717.01
61.00,1203632.075
61.00,1497584.516
61.00,1328405.129
61.00,1374327.582
61.00,1444569.024
61.00,1509429.536
61.00,1381367.75
61.00,1114460.573
61.00,1266111.159
61.00,1379491.28
61.02,1383864.048
61.07,1241201.594
61.15,1327719.191
61.27,1429823.123
61.34,1224961.312
61.49,1179274.839
61.53,1379488.16
61.54,1139280.271
61.59,1459493.54
61.69,1417214.036
61.79,1107253.794
62.00,1349965.471
62.00,1712019.411
62.00,1613307.453
62.00,1245031.152
62.00,1228842.991
62.00,1233635.845
62.00,1556852.24
62.00,1185143.854
62.00,1250351.963
62.00,1192101.529
62.00,1418973.021
62.00,1586599.531
62.00,1214275.445
62.00,1217763.032
62.00,1199277.935
62.00,1437173.76
62.00,1288172.835
62.00,1540193.243
62.00,1575469.076
62.00,1129539.327
62.00,1386298.967
62.00,1460699.565
62.00,1441853.124
62.00,1193390.422
62.00,1249597.9
62.00,1614010.389
62.00,1276509.92
62.00,1259768.559
62.00,1279273.191
62.00,1416021.759
62.00,1244938.285
62.00,1120329.213
62.02,1387035.161
62.06,1342518.217
62.06,1315268.47
62.06,1300708.799
62.09,1252869.374
62.09,1257683.356
62.14,1361822.871
62.20,1458443.757
62.25,1054553.277
62.43,1089819.236
62.46,1434690.471
62.51,1212128.998
62.67,1314401.542
62.68,1586345.427
62.74,1503421.158
62.80,1115980.573
62.96,1232166.091
63.00,1239144.639
63.00,1651126.82
63.00,1468928.015
63.00,1120838.796
63.00,1168220.378
63.00,1365708.544
63.00,1388775.892
63.00,1354094.885
63.00,1288828.281
63.00,1242774.589
63.00,1226236.581
63.00,1628746.796
63.00,1315766.429
63.00,1191320.343
63.00,1362339.573
63.00,1269229.402
63.00,1403812.024
63.00,1380374.712
63.00,1443854.713
63.00,1287122.547
63.00,905640.964
63.00,1087294.194
63.00,1187226.807
63.00,1234509.522
63.00,1147592.209
63.00,1373148.559
63.00,1282025.719
63.00,1196512.914
63.00,1498401.448
63.00,1379892.002
63.00,1486277.206
63.00,1246808.131
63.00,1466679.076
63.00,1261512.915
63.00,1285863.526
63.00,1241855.165
63.04,1237237.797
63.10,1191446.333
63.18,1608554.09
63.19,1433910.405
63.25,1440486.112
63.31,1336279.858
63.39,1680396.53
63.40,1177696.345
63.42,1611297.114
63.42,1316526.741
63.47,1454658.315
63.54,1331188.279
63.66,1353109.711
63.68,1337171.404
63.69,1399102.783
63.73,1350165.585
63.82,1471030.086
63.84,996090.7979
63.87,1554524.058
63.88,1187038.447
63.97,1212870.937
64.00,1338121.456
64.00,1249301.174
64.00,1343066.922
64.00,1591443.01
64.00,1137504.913
64.00,1284067.05
64.00,1211803.9
64.00,1487017.769
64.00,1609670.253
64.00,1273154.327
64.00,1493520.477
64.00,1243871.998
64.00,1102259.332
64.00,1243925.869
64.00,1231829.869
64.00,1148299.65
64.00,1229398.07
64.00,1479002.802
64.00,1806971.185
64.00,1201748.981
64.00,1211867.519
64.00,1256879.048
64.00,1428987.817
64.00,1512680.017
64.00,1377312.085
64.00,1396530.996
64.00,1421487.932
64.00,1376222.925
64.00,1007985.877
64.00,1462819.14
64.00,1311365.788
64.00,1325989.828
64.00,1398749.187
64.01,1153896.938
64.10,1188003.118
64.17,1450029.448
64.19,1340352.021
64.27,1503923.491
64.37,1337309.648
64.47,1373425.656
64.58,1282373.565
64.65,1419070.263
64.66,1329884.512
64.75,1230787.075
64.79,1428309.493
64.86,1510021.737
65.00,1141751.942
65.00,1367775.248
65.00,1263996.584
65.00,1508457.742
65.00,1248136.271
65.00,1279506.302
65.00,1210322.522
65.00,1558774.331
65.00,1250255.97
65.00,1519467.206
65.00,1580739.14
65.00,1198991.334
65.00,1287882.359
65.00,1311396.79
65.00,1275580.627
65.00,1274585.209
65.00,1298463.61
65.00,1145189.783
65.00,1224561.345
65.00,1247870.293
65.00,1216823.235
65.00,1541420.771
65.00,1361655.01
65.00,1428620.593
65.00,1282348.067
65.00,1386209.105
65.00,1511576.739
65.00,1410485.342
65.00,1435738.254
65.00,1242137.517
65.00,1677919.48
65.00,1550709.998
65.00,1260334.387
65.00,1424634.552
65.00,1904927.091
65.00,1461838.096
65.00,1447063.943
65.00,1238236.339
65.00,1607920.143
65.00,1114939.159
65.00,1499860.702
65.00,1433473.941
65.00,1404743.192
65.10,1488164.919
65.11,1413616.963
65.12,1206281.606
65.23,1352805.616
65.26,1356866.531
65.33,1405210.778
65.41,1135356.971
65.52,1388801.515
65.52,1373521.898
65.67,1180275.132
65.85,1612746.994
65.91,1379024.324
65.91,1335305.438
66.00,1189101.027
66.00,1286816.947
66.00,1441129.433
66.00,1262237.605
66.00,1421442.816
66.00,1148134.039
66.00,1337687.991
66.00,1218505.346
66.00,1221829.696
66.00,1534882.807
66.00,1212231.989
66.00,1263839.222
66.00,1583147.816
66.00,1422287.241
66.00,1535076.541
66.00,946195.9806
66.00,1366255.879
66.00,1242291.754
66.00,1287110.423
66.00,1128817.636
66.00,1242342.25
66.00,1432691.881
66.00,1352626.756
66.00,1361119.429
66.00,1464568.501
66.00,1230117.511
66.00,1209649.703
66.00,1353592.301
66.00,1341483.428
66.00,1406014.587
66.00,1267124.201
66.00,1376591.145
66.00,1113268.047
66.00,1268653.699
66.00,1197562.077
66.00,1318202.227
66.00,2027194.481
66.00,1260256.394
66.00,1492581.304
66.00,1629710.341
66.00,1274209.235
66.00,1337110.659
66.02,1420737.875
66.13,1484241.619
66.28,1522003.747
66.33,1495349.95
66.33,1140486.671
66.37,1382906.122
66.42,1419634.086
66.53,1281793.988
66.63,1519398.712
66.74,1299306.91
66.86,1303706.426
66.91,1012927.656
66.91,1235280.459
66.95,1267028.584
67.00,1079953.801
67.00,1381404.372
67.00,1151060.297
67.00,1192692.23
67.00,1528291.727
67.00,1128764.76
67.00,1558658.841
67.00,1282668.66
67.00,1247310.459
67.00,1286920.064
67.00,1514542.613
67.00,1277293.485
67.00,1425906.442
67.00,1069461.794
67.00,1246893.748
67.00,1175027.565
67.00,1181085.065
67.00,1162124.127
67.00,1170405.448
67.00,1539571.169
67.00,1548898.523
67.00,1365022.601
67.00,1423327.66
67.00,1685409.486
67.00,1192692.73
67.00,1113198.303
67.00,1345708.323
67.00,1135383.468
67.00,1442076.98
67.00,1251150.521
67.00,1188929.541
67.00,1328608.367
67.00,1273798.149
67.00,1507947.539
67.00,1163485.145
67.00,1091909.938
67.00,1445957.909
67.00,1467332.517
67.00,1461491
67.00,1341124.702
67.00,1185199.724
67.00,1197517.331
67.00,1384590.733
67.00,1286962.805
67.00,885543.8756
67.00,1166501.645
67.00,1318578.316
67.00,1211401.808
67.00,1345416.352
67.00,1599701.078
67.00,1482167.29
67.00,1227121.008
67.00,1225554.513
67.00,1339455.09
67.00,1242284.13
67.00,1440908.827
67.00,1501333.081
67.00,1320235.559
67.00,1312296.841
67.00,1294295.574
67.00,851865.1551
67.00,1226017.219
67.05,1309927.531
67.06,1169476.524
67.11,1400757.402
67.16,1538510.257
67.16,1261087.45
67.24,1353746.289
67.33,1227363.738
67.46,1445674.688
67.47,1180898.58
67.53,1490852.202
67.61,1172289.417
67.65,1472543.836
67.70,1384885.459
67.74,1381575.357
67.74,1356335.825
67.77,1682206.751
67.77,1385340.921
67.79,1437760.837
67.82,1215159.122
67.83,1192138.776
68.00,1483126.086
68.00,1501974.278
68.00,1289235.373
68.00,1663389.431
68.00,1680821.115
68.00,1248535.363
68.00,1383756.302
68.00,1660347.188
68.00,1292129.008
68.00,1267588.537
68.00,1148815.983
68.00,1596798.818
68.00,1337021.796
68.00,1194694.064
68.00,1263592.868
68.00,1367042.809
68.00,1182472.325
68.00,1193927.503
68.00,1037497.562
68.00,1502238.756
68.00,1192043.534
68.00,1335947.885
68.00,1485058.676
68.00,1543938.933
68.00,1237567.77
68.00,1153514.714
68.00,1518509.291
68.00,1172722.506
68.00,1146472.676
68.00,1431407.242
68.00,1179667.182
68.00,1160619.882
68.00,1262858.428
68.00,1244887.539
68.00,1336320.854
68.00,1394130.194
68.00,1393412.504
68.00,1254470.247
68.00,1532120.66
68.00,1373481.027
68.00,1476702.742
68.00,1290996.727
68.00,1079095.372
68.00,1254554.99
68.00,1566685.552
68.00,1353111.966
68.00,1047059.771
68.00,1467365.264
68.00,1247261.338
68.00,1573348.376
68.00,1322752.851
68.00,1196580.908
68.00,1352205.036
68.00,1361599.389
68.00,1249341.546
68.00,1513493.075
68.00,1497017.562
68.00,1508831.211
68.00,1230893.196
68.12,1511889.458
68.13,1662043.168
68.15,1447585.9
68.27,1213588.747
68.35,1401730.446
68.45,1366822.457
68.48,1346235.285
68.48,1250683.305
68.60,1520192.896
68.71,1510019.612
68.85,1176244.59
69.00,1368231.586
69.00,1384835.963
69.00,1416322.365
69.00,1328845.347
69.00,1283714.954
69.00,1494340.034
69.00,1213334.398
69.00,1351323.239
69.00,1340021.173
69.00,743001.9113
69.00,1549619.213
69.00,1364807.499
69.00,1366019.274
69.00,1232636.297
69.00,1317124.311
69.00,1120774.676
69.00,1162028.64
69.00,1335075.207
69.00,1308801.005
69.00,1419558.217
69.00,1328156.154
69.00,1657938.632
69.00,1333803.563
69.00,1205318.561
69.00,1472526.337
69.00,1137992.128
69.00,1360885.823
69.00,1242940.325
69.00,1342738.199
69.00,1225174.169
69.00,1270589.164
69.00,1484026.512
69.00,1577644.896
69.00,1390192.025
69.00,1207415.513
69.00,1623661.091
69.00,1205840.018
69.00,1161710.786
69.00,1293397.273
69.00,1091766.569
69.00,1269376.265
69.00,1246999.115
69.00,1097493.726
69.00,1311696.515
69.00,1248573.735
69.00,1348522.59
69.00,1006487.309
69.00,1370975.859
69.00,1831639.4
69.00,1291190.711
69.00,1230705.212
69.00,1400816.642
69.00,1217321.444
69.00,1603835.855
69.00,990554.0682
69.00,1561288.004
69.00,1268203.861
69.00,1503088.81
69.00,1319024.035
69.00,1301400.362
69.00,1220315.066
69.00,1398565.453
69.07,1451303.097
69.07,1353066.97
69.19,1395539.083
69.28,1628550.062
69.28,1481584.963
69.29,1325077.534
69.29,1327817.307
69.32,1449614.607
69.33,1534194.239
69.55,1370008.189
69.59,1223386.942
69.61,1252700.013
69.69,1406965.513
69.81,1276490.676
70.00,1191904.17
70.00,1361021.557
70.00,1296850.243
70.00,1248372.626
70.00,1186683.852
70.00,1144032.878
70.00,1267760.773
70.00,1153514.469
70.00,1382315.801
70.00,1193726.019
70.00,1130374.133
70.00,1504143.598
70.00,1270066.582
70.00,1179334.834
70.00,1475980.927
70.00,1186274.755
70.00,1162609.967
70.00,1154228.285
70.00,1582904.961
70.00,1548686.665
70.00,1186535.739
70.00,1336537.087
70.00,1402267.397
70.00,1373262.3
70.00,1116191.18
70.00,1426962.855
70.00,1149122.457
70.00,1391076.447
70.00,1360385.615
70.00,1507557.941
70.00,1272581.375
70.00,1474405.932
70.00,1496221.878
70.00,1579994.077
70.00,1477581.544
70.00,1476350.646
70.00,1420986.729
70.00,1404324.352
70.00,1238700.426
70.00,1454428.709
70.00,1449493.242
70.00,1454172.73
70.00,1404024.876
70.00,1229004.228
70.00,1214897.894
70.00,1239855.705
70.00,1233740.086
70.00,1215242.615
70.00,1537454.719
70.00,1241540.561
70.08,1536443.803
70.10,1326293.808
70.11,1461082.784
70.14,1390311.64
70.14,1222765.493
70.25,1140374.931
70.28,1298198.881
70.31,1654367.802
70.33,1219902.855
70.35,1421852.907
70.49,1580745.64
70.50,1379493.16
70.52,1492850.282
70.56,1214891.144
70.60,1413419.355
70.66,1332811.02
70.68,1320724.144
70.68,1435565.893
70.70,1226152.208
70.71,1474916.89
70.79,1264256.688
70.84,1331456.007
70.95,1365442.822
70.98,1331287.396
71.00,1161202.459
71.00,1671532.758
71.00,1309718.924
71.00,1233685.091
71.00,1341931.01
71.00,1513490.95
71.00,1499405.74
71.00,991633.8539
71.00,1250357.582
71.00,1369084.765
71.00,1205130.701
71.00,1057232.555
71.00,1456026.207
71.00,1425543.852
71.00,1339679.077
71.00,1167980.523
71.00,1501473.069
71.00,1380870.416
71.00,1306802.045
71.00,1345936.309
71.00,1312536.566
71.00,1461507.998
71.00,1270820.145
71.00,1393731.852
71.00,1261392.55
71.00,1305452.027
71.00,1409199.698
71.00,1139214.027
71.00,1314362.545
71.00,1221059.259
71.00,1393547.998
71.00,1483444.685
71.00,1447668.518
71.00,1430011.353
71.00,1300692.55
71.00,1509029.944
71.00,1224756.829
71.00,1159936.688
71.00,1435756.128
71.00,1230751.333
71.00,1231681.131
71.00,1349355.902
71.00,1161903.401
71.00,1258354.301
71.00,1355637.882
71.00,1729575.339
71.00,1223765.286
71.00,1135081.868
71.00,1240709.76
71.00,1205106.828
71.00,1520066.907
71.00,1288883.902
71.00,1234112.18
71.00,1201220.4
71.00,1314519.157
71.00,1452427.874
71.00,1298790.957
71.00,1173258.337
71.00,1219333.897
71.04,1339439.722
71.09,1384697.729
71.20,1231265.416
71.21,1346430.768
71.29,1404892.18
71.34,1516432.082
71.54,1585316.762
71.66,1374839.914
72.00,1270724.903
72.00,1491814.868
72.00,1536831.896
72.00,1141400.471
72.00,1333397.596
72.00,1498128.346
72.00,1352798.117
72.00,1407704.072
72.00,1263555.246
72.00,1233427.737
72.00,1264195.943
72.00,1223463.061
72.00,1562313.914
72.00,1385217.556
72.00,1448557.569
72.00,1158297.069
72.00,1241674.8
72.00,1330743.066
72.00,1420904.736
72.00,1363238.374
72.00,1312778.676
72.00,1644824.091
72.00,1466554.206
72.00,1308529.277
72.00,1195852.338
72.00,1252265.429
72.00,1262707.566
72.00,1251079.522
72.00,1033249.476
72.00,1116478.031
72.00,1466956.298
72.00,1195398.506
72.00,1215943.307
72.00,1449002.907
72.00,1229217.83
72.00,1258193.309
72.00,1298917.817
72.00,1305408.53
72.00,1364011.435
72.00,1389499.457
72.00,1257773.469
72.00,1414924.475
72.00,1496125.886
72.00,1394272.063
72.00,1516366.963
72.00,1187612.15
72.00,1221635.337
72.00,1386938.664
72.00,1193003.199
72.00,1485349.527
72.00,1238200.212
72.00,1367799.002
72.01,1344091.712
72.09,1343851.607
72.13,1382155.435
72.15,1348241.869
72.25,1261267.185
72.27,1576457.494
72.31,1603101.166
72.33,1343114.418
72.35,1495031.607
72.56,1361207.547
72.59,1415359.194
72.59,1253629.442
72.59,1185997.783
72.83,1231598.263
72.88,1392192.61
72.96,1442881.289
73.00,1124377.003
73.00,1490225.499
73.00,1478485.845
73.00,1184001.199
73.00,1327430.459
73.00,1353011.969
73.00,1333437.843
73.00,1194269.344
73.00,1519333.967
73.00,1186182.268
73.00,1332454.674
73.00,1273323.063
73.00,1543376.979
73.00,1411330.147
73.00,1115543.984
73.00,1138708.568
73.00,1494451.9
73.00,1209583.708
73.00,1163709.626
73.00,1136821.844
73.00,1399111.913
73.00,1306639.184
73.00,1568348.29
73.00,1363145.881
73.00,1387775.345
73.00,1264353.55
73.00,1289230.493
73.00,1053412.241
73.00,1275621.498
73.00,1533793.522
73.00,1270932.136
73.00,1431934.949
73.00,1528293.726
73.00,1263309.886
73.00,1368347.326
73.00,1406246.693
73.00,1394889.257
73.00,1170728.421
73.00,1207808.355
73.00,1426994.852
73.00,1245813.963
73.00,1355799.489
73.00,1563061.477
73.00,1196027.079
