"Dataset","lh_entorhinal_gauscurv"
"NIH_PD",0.052
"NIH_PD",0.043
"NIH_PD",0.041
"NIH_PD",0.055
"NIH_PD",0.039
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.035
"NIH_PD",0.023
"NIH_PD",0.037
"NIH_PD",0.038
"NIH_PD",0.046
"NIH_PD",0.05
"NIH_PD",0.065
"NIH_PD",0.043
"NIH_PD",0.051
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.03
"NIH_PD",0.034
"NIH_PD",0.026
"NIH_PD",0.034
"NIH_PD",0.027
"NIH_PD",0.05
"NIH_PD",0.058
"NIH_PD",0.036
"NIH_PD",0.039
"NIH_PD",0.038
"NIH_PD",0.041
"NIH_PD",0.035
"NIH_PD",0.034
"NIH_PD",0.029
"NIH_PD",0.03
"NIH_PD",0.031
"NIH_PD",0.029
"NIH_PD",0.046
"NIH_PD",0.055
"NIH_PD",0.06
"NIH_PD",0.068
"NIH_PD",0.042
"NIH_PD",0.054
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.029
"NIH_PD",0.041
"NIH_PD",0.046
"NIH_PD",0.036
"NIH_PD",0.045
"NIH_PD",0.031
"NIH_PD",0.034
"NIH_PD",0.052
"NIH_PD",0.049
"NIH_PD",0.045
"NIH_PD",0.046
"NIH_PD",0.041
"NIH_PD",0.05
"NIH_PD",0.053
"NIH_PD",0.04
"NIH_PD",0.078
"NIH_PD",0.054
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.033
"NIH_PD",0.029
"NIH_PD",0.032
"NIH_PD",0.055
"NIH_PD",0.037
"NIH_PD",0.026
"NIH_PD",0.03
"NIH_PD",0.046
"NIH_PD",0.056
"NIH_PD",0.031
"NIH_PD",0.059
"NIH_PD",0.04
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.063
"NIH_PD",0.048
"NIH_PD",0.036
"NIH_PD",0.029
"NIH_PD",0.062
"NIH_PD",0.049
"NIH_PD",0.039
"NIH_PD",0.044
"NIH_PD",0.071
"NIH_PD",0.038
"NIH_PD",0.041
"NIH_PD",0.036
"NIH_PD",0.033
"NIH_PD",0.036
"NIH_PD",0.032
"NIH_PD",0.043
"NIH_PD",0.035
"NIH_PD",0.026
"NIH_PD",0.057
"NIH_PD",0.042
"NIH_PD",0.04
"NIH_PD",0.033
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.043
"NIH_PD",0.05
"NIH_PD",0.067
"NIH_PD",0.053
"NIH_PD",0.052
"NIH_PD",0.066
"NIH_PD",0.046
"NIH_PD",0.041
"NIH_PD",0.044
"NIH_PD",0.033
"NIH_PD",0.052
"NIH_PD",0.03
"NIH_PD",0.037
"NIH_PD",0.052
"NIH_PD",0.037
"NIH_PD",0.047
"NIH_PD",0.037
"NIH_PD",0.045
"NIH_PD",0.028
"NIH_PD",0.048
"NIH_PD",0.078
"NIH_PD",0.06
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.041
"NIH_PD",0.032
"NIH_PD",0.059
"NIH_PD",0.038
"NIH_PD",0.064
"NIH_PD",0.028
"NIH_PD",0.029
"NIH_PD",0.028
"NIH_PD",0.056
"NIH_PD",0.039
"NIH_PD",0.038
"NIH_PD",0.031
"NIH_PD",0.05
"NIH_PD",0.029
"NIH_PD",0.063
"NIH_PD",0.024
"NIH_PD",0.044
"NIH_PD",0.046
"NIH_PD",0.04
"NIH_PD",0.034
"NIH_PD",0.05
"NIH_PD",0.042
"NIH_PD",0.059
"NIH_PD",0.025
"NIH_PD",0.041
"NIH_PD",0.058
"NIH_PD",0.04
"NIH_PD",0.027
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.091
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.046
"NIH_PD",0.048
"NIH_PD",0.045
"NIH_PD",0.027
"NIH_PD",0.042
"NIH_PD",0.055
"NIH_PD",0.056
"NIH_PD",0.052
"NIH_PD",0.041
"NIH_PD",0.053
"NIH_PD",0.064
"NIH_PD",0.04
"NIH_PD",0.028
"NIH_PD",0.023
"NIH_PD",0.026
"NIH_PD",0.021
"NIH_PD",0.05
"NIH_PD",0.034
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.029
"NIH_PD",0.057
"NIH_PD",0.05
"NIH_PD",0.05
"NIH_PD",0.06
"NIH_PD",0.056
"NIH_PD",0.049
"NIH_PD",0.054
"NIH_PD",0.067
"NIH_PD",0.055
"NIH_PD",0.032
"NIH_PD",0.031
"NIH_PD",0.037
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.049
"NIH_PD",0.038
"NIH_PD",0.041
"NIH_PD",0.027
"NIH_PD",0.029
"NIH_PD",0.035
"NIH_PD",0.049
"NIH_PD",0.06
"NIH_PD",0.053
"NIH_PD",0.029
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.037
"NIH_PD",0.05
"NIH_PD",0.042
"NIH_PD",0.032
"NIH_PD",0.03
"NIH_PD",0.041
"NIH_PD",0.051
"NIH_PD",0.044
"NIH_PD",0.033
"NIH_PD",0.056
"NIH_PD",0.044
"NIH_PD",0.038
"NIH_PD",0.038
"NIH_PD",0.034
"NIH_PD",0.043
"NIH_PD",0.027
"NIH_PD",0.049
"NIH_PD",0.035
"NIH_PD",0.033
"NIH_PD",0.034
"NIH_PD",0.028
"NIH_PD",0.028
"NIH_PD",0.066
"NIH_PD",0.053
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.033
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.026
"NIH_PD",0.027
"NIH_PD",0.057
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.05
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.055
"NIH_PD",0.043
"NIH_PD",0.043
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.023
"NIH_PD",0.049
"NIH_PD",0.046
"NIH_PD",0.059
"NIH_PD",0.046
"NIH_PD",0.054
"NIH_PD",0.036
"NIH_PD",0.032
"NIH_PD",0.046
"NIH_PD",0.071
"NIH_PD",0.044
"NIH_PD",0.053
"NIH_PD",0.039
"NIH_PD",0.047
"NIH_PD",0.035
"NIH_PD",0.025
"NIH_PD",0.035
"NIH_PD",0.046
"NIH_PD",0.027
"NIH_PD",0.032
"NIH_PD",0.023
"NIH_PD",0.049
"NIH_PD",0.033
"NIH_PD",0.067
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.032
"NIH_PD",0.043
"NIH_PD",0.065
"NIH_PD",0.039
"NIH_PD",0.034
"NIH_PD",0.031
"NIH_PD",0.04
"NIH_PD",0.056
"NIH_PD",0.033
"NIH_PD",0.037
"NIH_PD",0.07
"NIH_PD",0.057
"NIH_PD",0.036
"NIH_PD",0.029
"NIH_PD",0.112
"NIH_PD",0.083
"NIH_PD",0.064
"NIH_PD",0.069
"NIH_PD",0.072
"NIH_PD",0.059
"NIH_PD",0.07
"NIH_PD",0.033
"NIH_PD",0.068
"NIH_PD",0.023
"NIH_PD",0.079
"NIH_PD",0.057
"NIH_PD",0.084
"NIH_PD",0.067
"NIH_PD",0.03
"NIH_PD",0.029
"NIH_PD",0.075
"NIH_PD",0.08
"NIH_PD",0.064
"NIH_PD",0.09
"NIH_PD",0.073
"NIH_PD",0.037
"NIH_PD",0.102
"NIH_PD",0.07
"NIH_PD",0.08
"NIH_PD",0.09
"NIH_PD",0.066
"NIH_PD",0.059
"NIH_PD",0.056
"NIH_PD",0.047
"NIH_PD",0.073
"NIH_PD",0.063
"NIH_PD",0.051
"NIH_PD",0.063
"NIH_PD",0.056
"NIH_PD",0.048
"NIH_PD",0.06
"NIH_PD",0.069
"NIH_PD",0.064
"NIH_PD",0.072
"NIH_PD",0.092
"NIH_PD",0.061
"NIH_PD",0.081
"NIH_PD",0.109
"NIH_PD",0.06
"NIH_PD",0.069
"NIH_PD",0.048
"NIH_PD",0.079
"NIH_PD",0.059
"NIH_PD",0.033
"NIH_PD",0.045
"NIH_PD",0.073
"NIH_PD",0.055
"NIH_PD",0.054
"NIH_PD",0.055
"NIH_PD",0.059
"NIH_PD",0.042
"NIH_PD",0.117
"NIH_PD",0.1
"NIH_PD",0.067
"NIH_PD",0.066
"NIH_PD",0.042
"NIH_PD",0.035
"NIH_PD",0
"NIH_PD",0.093
"NIH_PD",0.078
"NIH_PD",0.053
"NIH_PD",0.063
"NIH_PD",0.05
"NIH_PD",0.052
"NIH_PD",0.071
"NIH_PD",0.104
"NIH_PD",0.08
"NIH_PD",0.058
"NIH_PD",0.102
"NIH_PD",0.093
"NIH_PD",0.046
"NIH_PD",0.085
"NIH_PD",0.093
"NIH_PD",0.069
"NIH_PD",0.074
"NIH_PD",0.078
"NIH_PD",0.135
"NIH_PD",0.09
"NIH_PD",0.08
"NIH_PD",0.087
"NIH_PD",0.072
"NIH_PD",0.075
"NIH_PD",0.04
"NIH_PD",0.091
"NIH_PD",0.092
"NIH_PD",0.084
"NIH_PD",0.061
"NIH_PD",0.074
"NIH_PD",0.099
"NIH_PD",0.055
"NIH_PD",0.032
"NIH_PD",0.076
"NIH_PD",0.095
"NIH_PD",0.091
"NIH_PD",0.111
"NIH_PD",0.048
"NIH_PD",0.082
"NIH_PD",0.086
"NIH_PD",0.048
"NIH_PD",0.092
"NIH_PD",0.123
"NIH_PD",0.08
"NIH_PD",0.106
"NIH_PD",0.085
"NIH_PD",0.057
"NIH_PD",0.045
"NIH_PD",0.075
"NIH_PD",0.058
"NIH_PD",0.039
"NIH_PD",0.078
"NIH_PD",0.063
"NIH_PD",0.062
"NIH_PD",0.061
"NIH_PD",0.093
"NIH_PD",0.078
"NIH_PD",0.071
"NIH_PD",0.082
"NIH_PD",0.063
"NIH_PD",0.097
"NIH_PD",0.089
"NIH_PD",0.065
"NIH_PD",0.06
"NIH_PD",0.056
"NIH_PD",0.065
"NIH_PD",0.067
"NIH_PD",0.061
"NIH_PD",0.055
"NIH_PD",0.052
"NIH_PD",0.073
"NIH_PD",0.133
"NIH_PD",0.087
"NIH_PD",0.077
"NIH_PD",0.137
"NIH_PD",0.069
"NIH_PD",0.077
"NIH_PD",0.06
"NIH_PD",0.065
"NIH_PD",0.065
"NIH_PD",0
"NIH_PD",0.074
"NIH_PD",0.065
"NIH_PD",0.067
"NIH_PD",0.095
"NIH_PD",0.084
"NIH_PD",0.073
"NIH_PD",0.112
"NIH_PD",0.085
"NIH_PD",0.064
"NIH_PD",0.065
"NIH_PD",0.079
"NIH_PD",0.08
"NIH_PD",0.092
"NIH_PD",0.111
"NIH_PD",0.061
"NIH_PD",0.098
"NIH_PD",0.087
"NIH_PD",0.099
"NIH_PD",0.081
"NIH_PD",0.088
"NIH_PD",0.079
"NIH_PD",0.051
"NIH_PD",0.079
"NIH_PD",0.064
"NIH_PD",0.087
"NIH_PD",0.093
"NIH_PD",0.073
"NIH_PD",0.077
"NIH_PD",0.069
"NIH_PD",0.086
"NIH_PD",0.074
"NIH_PD",0.1
"NIH_PD",0.084
"NIH_PD",0.086
"NIH_PD",0.112
"NIH_PD",0.078
"NIH_PD",0.059
"NIH_PD",0.07
"NIH_PD",0.123
"NIH_PD",0.079
"NIH_PD",0.089
"NIH_PD",0.062
"NIH_PD",0.061
"NIH_PD",0.059
"NIH_PD",0.089
"NIH_PD",0.078
"NIH_PD",0.086
"NIH_PD",0.093
"NIH_PD",0.073
"NIH_PD",0.084
"NIH_PD",0.09
"NIH_PD",0.069
"NIH_PD",0.076
"NIH_PD",0.069
"NIH_PD",0.06
"OASIS_3",0.022
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.025
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.029
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.027
"OASIS_3",0.036
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.017
"OASIS_3",0.017
"OASIS_3",0.016
"OASIS_3",0.038
"OASIS_3",0.021
"OASIS_3",0.038
"OASIS_3",0.022
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.025
"OASIS_3",0.032
"OASIS_3",0.027
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.02
"OASIS_3",0.021
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.018
"OASIS_3",0.045
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.023
"OASIS_3",0.018
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.043
"OASIS_3",0.03
"OASIS_3",0.019
"OASIS_3",0.027
"OASIS_3",0.039
"OASIS_3",0.025
"OASIS_3",0.043
"OASIS_3",0.033
"OASIS_3",0.073
"OASIS_3",0.025
"OASIS_3",0.038
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.03
"OASIS_3",0.044
"OASIS_3",0.032
"OASIS_3",0.023
"OASIS_3",0.038
"OASIS_3",0.034
"OASIS_3",0.018
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.022
"OASIS_3",0.026
"OASIS_3",0.031
"OASIS_3",0.027
"OASIS_3",0.032
"OASIS_3",0.022
"OASIS_3",0.042
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.03
"OASIS_3",0.02
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.039
"OASIS_3",0.017
"OASIS_3",0.024
"OASIS_3",0.024
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.037
"OASIS_3",0.028
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.023
"OASIS_3",0.027
"OASIS_3",0.018
"OASIS_3",0.02
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.022
"OASIS_3",0.034
"OASIS_3",0.022
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.03
"OASIS_3",0.051
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.035
"OASIS_3",0.026
"OASIS_3",0.036
"OASIS_3",0.02
"OASIS_3",0.038
"OASIS_3",0.044
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.046
"OASIS_3",0.02
"OASIS_3",0.055
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.018
"OASIS_3",0.022
"OASIS_3",0.023
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.027
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.022
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.033
"OASIS_3",0.046
"OASIS_3",0.03
"OASIS_3",0.028
"OASIS_3",0.017
"OASIS_3",0.017
"OASIS_3",0.027
"OASIS_3",0.019
"OASIS_3",0.037
"OASIS_3",0.024
"OASIS_3",0.028
"OASIS_3",0.023
"OASIS_3",0.028
"OASIS_3",0.041
"OASIS_3",0.042
"OASIS_3",0.061
"OASIS_3",0.043
"OASIS_3",0.057
"OASIS_3",0.031
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.026
"OASIS_3",0.019
"OASIS_3",0.028
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.041
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.019
"OASIS_3",0.036
"OASIS_3",0.049
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.024
"OASIS_3",0.028
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.022
"OASIS_3",0.043
"OASIS_3",0.049
"OASIS_3",0.014
"OASIS_3",0.018
"OASIS_3",0.019
"OASIS_3",0.033
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.038
"OASIS_3",0.042
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.028
"OASIS_3",0.02
"OASIS_3",0.032
"OASIS_3",0.063
"OASIS_3",0.027
"OASIS_3",0.037
"OASIS_3",0.049
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.043
"OASIS_3",0.032
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.043
"OASIS_3",0.028
"OASIS_3",0.038
"OASIS_3",0.027
"OASIS_3",0.02
"OASIS_3",0.02
"OASIS_3",0.025
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.026
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.042
"OASIS_3",0.022
"OASIS_3",0.046
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.028
"OASIS_3",0.023
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.041
"OASIS_3",0.032
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.051
"OASIS_3",0.04
"OASIS_3",0.056
"OASIS_3",0.036
"OASIS_3",0.046
"OASIS_3",0.048
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.02
"OASIS_3",0.028
"OASIS_3",0.021
"OASIS_3",0.029
"OASIS_3",0.017
"OASIS_3",0.017
"OASIS_3",0.018
"OASIS_3",0.02
"OASIS_3",0.021
"OASIS_3",0.026
"OASIS_3",0.02
"OASIS_3",0.037
"OASIS_3",0.03
"OASIS_3",0.02
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.018
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.026
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.026
"OASIS_3",0.05
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.017
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.036
"OASIS_3",0.017
"OASIS_3",0.023
"OASIS_3",0.023
"OASIS_3",0.021
"OASIS_3",0.017
"OASIS_3",0.027
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.019
"OASIS_3",0.028
"OASIS_3",0.037
"OASIS_3",0.025
"OASIS_3",0.033
"OASIS_3",0.05
"OASIS_3",0.042
"OASIS_3",0.021
"OASIS_3",0.018
"OASIS_3",0.041
"OASIS_3",0.062
"OASIS_3",0.057
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.019
"OASIS_3",0.03
"OASIS_3",0.025
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.038
"OASIS_3",0.034
"OASIS_3",0.023
"OASIS_3",0.033
"OASIS_3",0.022
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.039
"OASIS_3",0.022
"OASIS_3",0.03
"OASIS_3",0.043
"OASIS_3",0.021
"OASIS_3",0.021
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.042
"OASIS_3",0.031
"OASIS_3",0.018
"OASIS_3",0.026
"OASIS_3",0.022
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.023
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.044
"OASIS_3",0.042
"OASIS_3",0.041
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.021
"OASIS_3",0.028
"OASIS_3",0.023
"OASIS_3",0.029
"OASIS_3",0.017
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.017
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.039
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.025
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.023
"OASIS_3",0.021
"OASIS_3",0.02
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.044
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.048
"OASIS_3",0.023
"OASIS_3",0.017
"OASIS_3",0.037
"OASIS_3",0.027
"OASIS_3",0.046
"OASIS_3",0.044
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.042
"OASIS_3",0.032
"OASIS_3",0.047
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.033
"OASIS_3",0.016
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.042
"OASIS_3",0.03
"OASIS_3",0.023
"OASIS_3",0.04
"OASIS_3",0.032
"OASIS_3",0.051
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.041
"OASIS_3",0.041
"OASIS_3",0.049
"OASIS_3",0.028
"OASIS_3",0.045
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.035
"OASIS_3",0.039
"OASIS_3",0.03
"OASIS_3",0.045
"OASIS_3",0.026
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.021
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.042
"OASIS_3",0.045
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.04
"OASIS_3",0.021
"OASIS_3",0.017
"OASIS_3",0.039
"OASIS_3",0.037
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.043
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.032
"OASIS_3",0.042
"OASIS_3",0.069
"OASIS_3",0.041
"OASIS_3",0.05
"OASIS_3",0.037
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.068
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.024
"OASIS_3",0.027
"OASIS_3",0.025
"OASIS_3",0.03
"OASIS_3",0.027
"OASIS_3",0.039
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.019
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.067
"OASIS_3",0.023
"OASIS_3",0.03
"OASIS_3",0.05
"OASIS_3",0.039
"OASIS_3",0.052
"OASIS_3",0.027
"OASIS_3",0.024
"OASIS_3",0.023
"OASIS_3",0.036
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.028
"OASIS_3",0.019
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.053
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.046
"OASIS_3",0.044
"OASIS_3",0.025
"OASIS_3",0.042
"OASIS_3",0.037
"OASIS_3",0.024
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.019
"OASIS_3",0.032
"OASIS_3",0.016
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.025
"OASIS_3",0.021
"OASIS_3",0.019
"OASIS_3",0.024
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.022
"OASIS_3",0.038
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.022
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.037
"OASIS_3",0.028
"OASIS_3",0.022
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.02
"OASIS_3",0.017
"OASIS_3",0.031
"OASIS_3",0.022
"OASIS_3",0.036
"OASIS_3",0.025
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.042
"OASIS_3",0.037
"OASIS_3",0.049
"OASIS_3",0.043
"OASIS_3",0.022
"OASIS_3",0.018
"OASIS_3",0.018
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.022
"OASIS_3",0.017
"OASIS_3",0.039
"OASIS_3",0.024
"OASIS_3",0.021
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.024
"OASIS_3",0.025
"OASIS_3",0.037
"OASIS_3",0.023
"OASIS_3",0.019
"OASIS_3",0.015
"OASIS_3",0.024
"OASIS_3",0.034
"OASIS_3",0.048
"OASIS_3",0.047
"OASIS_3",0.039
"OASIS_3",0.026
"OASIS_3",0.014
"OASIS_3",0.017
"OASIS_3",0.021
"OASIS_3",0.016
"OASIS_3",0.027
"OASIS_3",0.022
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.02
"OASIS_3",0.04
"OASIS_3",0.041
"OASIS_3",0.03
"OASIS_3",0.026
"OASIS_3",0.018
"OASIS_3",0.018
"OASIS_3",0.029
"OASIS_3",0.016
"OASIS_3",0.031
"OASIS_3",0.022
"OASIS_3",0.02
"OASIS_3",0.024
"OASIS_3",0.022
"OASIS_3",0.027
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.069
"OASIS_3",0.03
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.019
"OASIS_3",0.02
"OASIS_3",0.018
"OASIS_3",0.042
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.041
"OASIS_3",0.017
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.046
"OASIS_3",0.033
"OASIS_3",0.024
"OASIS_3",0.039
"OASIS_3",0.019
"OASIS_3",0.022
"OASIS_3",0.024
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.053
"OASIS_3",0.022
"OASIS_3",0.044
