"Dataset","lh_cuneus_gauscurv"
"NIH_PD",0.048
"NIH_PD",0.035
"NIH_PD",0.031
"NIH_PD",0.031
"NIH_PD",0.046
"NIH_PD",0.04
"NIH_PD",0.037
"NIH_PD",0.048
"NIH_PD",0.039
"NIH_PD",0.041
"NIH_PD",0.035
"NIH_PD",0.035
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.037
"NIH_PD",0.034
"NIH_PD",0.036
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.051
"NIH_PD",0.041
"NIH_PD",0.045
"NIH_PD",0.054
"NIH_PD",0.041
"NIH_PD",0.036
"NIH_PD",0.032
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.036
"NIH_PD",0.035
"NIH_PD",0.034
"NIH_PD",0.039
"NIH_PD",0.036
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.052
"NIH_PD",0.057
"NIH_PD",0.041
"NIH_PD",0.053
"NIH_PD",0.063
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.04
"NIH_PD",0.052
"NIH_PD",0.048
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.044
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.04
"NIH_PD",0.033
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.033
"NIH_PD",0.05
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.043
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.049
"NIH_PD",0.036
"NIH_PD",0.039
"NIH_PD",0.06
"NIH_PD",0.057
"NIH_PD",0.036
"NIH_PD",0.033
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.041
"NIH_PD",0.038
"NIH_PD",0.039
"NIH_PD",0.04
"NIH_PD",0.035
"NIH_PD",0.033
"NIH_PD",0.053
"NIH_PD",0.042
"NIH_PD",0.049
"NIH_PD",0.044
"NIH_PD",0.043
"NIH_PD",0.058
"NIH_PD",0.058
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.04
"NIH_PD",0.042
"NIH_PD",0.065
"NIH_PD",0.05
"NIH_PD",0.047
"NIH_PD",0.055
"NIH_PD",0.041
"NIH_PD",0.043
"NIH_PD",0.045
"NIH_PD",0.038
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.045
"NIH_PD",0.04
"NIH_PD",0.045
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.038
"NIH_PD",0.044
"NIH_PD",0.06
"NIH_PD",0.047
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.032
"NIH_PD",0.039
"NIH_PD",0.045
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.035
"NIH_PD",0.042
"NIH_PD",0.042
"NIH_PD",0.036
"NIH_PD",0.044
"NIH_PD",0.041
"NIH_PD",0.038
"NIH_PD",0.035
"NIH_PD",0.03
"NIH_PD",0.036
"NIH_PD",0.057
"NIH_PD",0.052
"NIH_PD",0.055
"NIH_PD",0.042
"NIH_PD",0.043
"NIH_PD",0.052
"NIH_PD",0.046
"NIH_PD",0.049
"NIH_PD",0.04
"NIH_PD",0.048
"NIH_PD",0.038
"NIH_PD",0.035
"NIH_PD",0.05
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.045
"NIH_PD",0.045
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.046
"NIH_PD",0.044
"NIH_PD",0.039
"NIH_PD",0.045
"NIH_PD",0.048
"NIH_PD",0.052
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.032
"NIH_PD",0.034
"NIH_PD",0.043
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.037
"NIH_PD",0.042
"NIH_PD",0.035
"NIH_PD",0.034
"NIH_PD",0.043
"NIH_PD",0.048
"NIH_PD",0.05
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.038
"NIH_PD",0.053
"NIH_PD",0.04
"NIH_PD",0.037
"NIH_PD",0.046
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.032
"NIH_PD",0.032
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.042
"NIH_PD",0.044
"NIH_PD",0.063
"NIH_PD",0.058
"NIH_PD",0.042
"NIH_PD",0.056
"NIH_PD",0.031
"NIH_PD",0.032
"NIH_PD",0.038
"NIH_PD",0.037
"NIH_PD",0.037
"NIH_PD",0.05
"NIH_PD",0.042
"NIH_PD",0.047
"NIH_PD",0.044
"NIH_PD",0.043
"NIH_PD",0.042
"NIH_PD",0.046
"NIH_PD",0.051
"NIH_PD",0.035
"NIH_PD",0.044
"NIH_PD",0.041
"NIH_PD",0.037
"NIH_PD",0.041
"NIH_PD",0.046
"NIH_PD",0.039
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.039
"NIH_PD",0.049
"NIH_PD",0.055
"NIH_PD",0.045
"NIH_PD",0.038
"NIH_PD",0.042
"NIH_PD",0.047
"NIH_PD",0.045
"NIH_PD",0.044
"NIH_PD",0.035
"NIH_PD",0.037
"NIH_PD",0.058
"NIH_PD",0.05
"NIH_PD",0.035
"NIH_PD",0.041
"NIH_PD",0.048
"NIH_PD",0.039
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.039
"NIH_PD",0.041
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.049
"NIH_PD",0.031
"NIH_PD",0.037
"NIH_PD",0.033
"NIH_PD",0.038
"NIH_PD",0.036
"NIH_PD",0.041
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.039
"NIH_PD",0.053
"NIH_PD",0.05
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.038
"NIH_PD",0.04
"NIH_PD",0.043
"NIH_PD",0.037
"NIH_PD",0.042
"NIH_PD",0.039
"NIH_PD",0.035
"NIH_PD",0.038
"NIH_PD",0.031
"NIH_PD",0.036
"NIH_PD",0.04
"NIH_PD",0.054
"NIH_PD",0.043
"NIH_PD",0.043
"NIH_PD",0.038
"NIH_PD",0.045
"NIH_PD",0.037
"NIH_PD",0.045
"NIH_PD",0.036
"NIH_PD",0.037
"NIH_PD",0.04
"NIH_PD",0.044
"NIH_PD",0.044
"NIH_PD",0.07
"NIH_PD",0.048
"NIH_PD",0.042
"NIH_PD",0.041
"NIH_PD",0.059
"NIH_PD",0.061
"NIH_PD",0.044
"NIH_PD",0.048
"NIH_PD",0.062
"NIH_PD",0.066
"NIH_PD",0.058
"NIH_PD",0.052
"NIH_PD",0.061
"NIH_PD",0.037
"NIH_PD",0.059
"NIH_PD",0.066
"NIH_PD",0.057
"NIH_PD",0.069
"NIH_PD",0.041
"NIH_PD",0.039
"NIH_PD",0.056
"NIH_PD",0.053
"NIH_PD",0.054
"NIH_PD",0.061
"NIH_PD",0.057
"NIH_PD",0.078
"NIH_PD",0.064
"NIH_PD",0.077
"NIH_PD",0.071
"NIH_PD",0.064
"NIH_PD",0.051
"NIH_PD",0.048
"NIH_PD",0.068
"NIH_PD",0.063
"NIH_PD",0.055
"NIH_PD",0.065
"NIH_PD",0.066
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.07
"NIH_PD",0.045
"NIH_PD",0.05
"NIH_PD",0.049
"NIH_PD",0.043
"NIH_PD",0.054
"NIH_PD",0.047
"NIH_PD",0.047
"NIH_PD",0.102
"NIH_PD",0.049
"NIH_PD",0.061
"NIH_PD",0.047
"NIH_PD",0.063
"NIH_PD",0.06
"NIH_PD",0.049
"NIH_PD",0.066
"NIH_PD",0.062
"NIH_PD",0.045
"NIH_PD",0.063
"NIH_PD",0.062
"NIH_PD",0.061
"NIH_PD",0.058
"NIH_PD",0.068
"NIH_PD",0.074
"NIH_PD",0.062
"NIH_PD",0.052
"NIH_PD",0.043
"NIH_PD",0.043
"NIH_PD",0.047
"NIH_PD",0.069
"NIH_PD",0.063
"NIH_PD",0.057
"NIH_PD",0.054
"NIH_PD",0.051
"NIH_PD",0.049
"NIH_PD",0.041
"NIH_PD",0.081
"NIH_PD",0.055
"NIH_PD",0.054
"NIH_PD",0.09
"NIH_PD",0.062
"NIH_PD",0.068
"NIH_PD",0.073
"NIH_PD",0.07
"NIH_PD",0.065
"NIH_PD",0.064
"NIH_PD",0.055
"NIH_PD",0.056
"NIH_PD",0.059
"NIH_PD",0.05
"NIH_PD",0.056
"NIH_PD",0.06
"NIH_PD",0.049
"NIH_PD",0.04
"NIH_PD",0.084
"NIH_PD",0.036
"NIH_PD",0.058
"NIH_PD",0.056
"NIH_PD",0.061
"NIH_PD",0.055
"NIH_PD",0.052
"NIH_PD",0.067
"NIH_PD",0.045
"NIH_PD",0.052
"NIH_PD",0.046
"NIH_PD",0.075
"NIH_PD",0.051
"NIH_PD",0.086
"NIH_PD",0.063
"NIH_PD",0.066
"NIH_PD",0.058
"NIH_PD",0.072
"NIH_PD",0.069
"NIH_PD",0.062
"NIH_PD",0.059
"NIH_PD",0.055
"NIH_PD",0.057
"NIH_PD",0.059
"NIH_PD",0.053
"NIH_PD",0.055
"NIH_PD",0.055
"NIH_PD",0.056
"NIH_PD",0.055
"NIH_PD",0.057
"NIH_PD",0.066
"NIH_PD",0.067
"NIH_PD",0.06
"NIH_PD",0.056
"NIH_PD",0.057
"NIH_PD",0.074
"NIH_PD",0.057
"NIH_PD",0.061
"NIH_PD",0.062
"NIH_PD",0.057
"NIH_PD",0.029
"NIH_PD",0.062
"NIH_PD",0.05
"NIH_PD",0.051
"NIH_PD",0.054
"NIH_PD",0.051
"NIH_PD",0.065
"NIH_PD",0.05
"NIH_PD",0.045
"NIH_PD",0.076
"NIH_PD",0.077
"NIH_PD",0.049
"NIH_PD",0.055
"NIH_PD",0.054
"NIH_PD",0.055
"NIH_PD",0.107
"NIH_PD",0.071
"NIH_PD",0.069
"NIH_PD",0.077
"NIH_PD",0.065
"NIH_PD",0.055
"NIH_PD",0.045
"NIH_PD",0.056
"NIH_PD",0.056
"NIH_PD",0.055
"NIH_PD",0.052
"NIH_PD",0.052
"NIH_PD",0.06
"NIH_PD",0.052
"NIH_PD",0.06
"NIH_PD",0.063
"NIH_PD",0.051
"NIH_PD",0.048
"NIH_PD",0.056
"NIH_PD",0.055
"NIH_PD",0.046
"NIH_PD",0.052
"NIH_PD",0.047
"NIH_PD",0.068
"NIH_PD",0.097
"NIH_PD",0.068
"NIH_PD",0.033
"NIH_PD",0.058
"NIH_PD",0.073
"NIH_PD",0.059
"NIH_PD",0.042
"NIH_PD",0.051
"NIH_PD",0.054
"NIH_PD",0.064
"NIH_PD",0.058
"NIH_PD",0.05
"NIH_PD",0.072
"NIH_PD",0.043
"NIH_PD",0.076
"NIH_PD",0.11
"NIH_PD",0.078
"NIH_PD",0.061
"NIH_PD",0.062
"NIH_PD",0.05
"NIH_PD",0.06
"NIH_PD",0.053
"NIH_PD",0.061
"NIH_PD",0.063
"NIH_PD",0.07
"NIH_PD",0.056
"NIH_PD",0.054
"NIH_PD",0.052
"NIH_PD",0.063
"NIH_PD",0.053
"NIH_PD",0.063
"NIH_PD",0.058
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.034
"OASIS_3",0.023
"OASIS_3",0.025
"OASIS_3",0.027
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.045
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.036
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.041
"OASIS_3",0.037
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.04
"OASIS_3",0.056
"OASIS_3",0.044
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.026
"OASIS_3",0.024
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.025
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.04
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.081
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.039
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.038
"OASIS_3",0.029
"OASIS_3",0.026
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.048
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.066
"OASIS_3",0.029
"OASIS_3",0.045
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.04
"OASIS_3",0.039
"OASIS_3",0.039
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.027
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.039
"OASIS_3",0.035
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.027
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.054
"OASIS_3",0.04
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.025
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.038
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.041
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.036
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.047
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.039
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.027
"OASIS_3",0.039
"OASIS_3",0.033
"OASIS_3",0.04
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.05
"OASIS_3",0.039
"OASIS_3",0.031
"OASIS_3",0.042
"OASIS_3",0.046
"OASIS_3",0.035
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.034
"OASIS_3",0.042
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.023
"OASIS_3",0.024
"OASIS_3",0.052
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.038
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.04
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.041
"OASIS_3",0.027
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.038
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.039
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.038
"OASIS_3",0.045
"OASIS_3",0.143
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.043
"OASIS_3",0.044
"OASIS_3",0.03
"OASIS_3",0.04
"OASIS_3",0.038
"OASIS_3",0.043
"OASIS_3",0.041
"OASIS_3",0.038
"OASIS_3",0.037
"OASIS_3",0.039
"OASIS_3",0.033
"OASIS_3",0.039
"OASIS_3",0.044
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.051
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.032
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.039
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.026
"OASIS_3",0.03
"OASIS_3",0.028
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.039
"OASIS_3",0.039
"OASIS_3",0.041
"OASIS_3",0.029
"OASIS_3",0.027
"OASIS_3",0.041
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.073
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.035
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.04
"OASIS_3",0.031
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.037
"OASIS_3",0.039
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.027
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.03
"OASIS_3",0.048
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.029
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.084
"OASIS_3",0.042
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.055
"OASIS_3",0.054
"OASIS_3",0.036
"OASIS_3",0.039
"OASIS_3",0.032
"OASIS_3",0.069
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.028
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.037
"OASIS_3",0.04
"OASIS_3",0.037
"OASIS_3",0.041
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.038
"OASIS_3",0.03
"OASIS_3",0.034
"OASIS_3",0.039
"OASIS_3",0.038
"OASIS_3",0.05
"OASIS_3",0.035
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.028
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.035
"OASIS_3",0.038
"OASIS_3",0.052
"OASIS_3",0.034
"OASIS_3",0.028
"OASIS_3",0.033
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.041
"OASIS_3",0.037
"OASIS_3",0.032
"OASIS_3",0.031
"OASIS_3",0.034
"OASIS_3",0.038
"OASIS_3",0.038
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.037
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.035
"OASIS_3",0.03
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.042
"OASIS_3",0.026
"OASIS_3",0.028
"OASIS_3",0.032
"OASIS_3",0.029
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.038
"OASIS_3",0.036
"OASIS_3",0.039
"OASIS_3",0.03
"OASIS_3",0.051
"OASIS_3",0.042
"OASIS_3",0.036
"OASIS_3",0.042
"OASIS_3",0.047
"OASIS_3",0.031
"OASIS_3",0.03
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.044
"OASIS_3",0.043
"OASIS_3",0.044
"OASIS_3",0.032
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.036
"OASIS_3",0.036
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.031
"OASIS_3",0.032
"OASIS_3",0.034
"OASIS_3",0.033
"OASIS_3",0.036
"OASIS_3",0.032
"OASIS_3",0.043
"OASIS_3",0.035
"OASIS_3",0.027
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.037
"OASIS_3",0.036
"OASIS_3",0.029
"OASIS_3",0.03
"OASIS_3",0.03
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.026
"OASIS_3",0.029
"OASIS_3",0.029
"OASIS_3",0.028
"OASIS_3",0.026
"OASIS_3",0.026
"OASIS_3",0.045
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.035
"OASIS_3",0.036
"OASIS_3",0.037
"OASIS_3",0.034
"OASIS_3",0.034
"OASIS_3",0.04
"OASIS_3",0.041
"OASIS_3",0.033
"OASIS_3",0.031
"OASIS_3",0.031
"OASIS_3",0.028
"OASIS_3",0.034
"OASIS_3",0.032
"OASIS_3",0.04
"OASIS_3",0.036
"OASIS_3",0.033
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.045
"OASIS_3",0.032
"OASIS_3",0.032
"OASIS_3",0.046
"OASIS_3",0.033
"OASIS_3",0.034
"OASIS_3",0.035
"OASIS_3",0.028
"OASIS_3",0.037
"OASIS_3",0.036
