"Dataset","caudalmiddlefrontal.GrayVol","zscore"
"BGSP",6377,0.105848999394011
"BGSP",6863,0.560478346523864
"BGSP",7032,0.718569621554615
"BGSP",6248,-0.0148242223750243
"BGSP",5382,-0.824925075491183
"BGSP",7026,0.712956913565358
"BGSP",4674,-1.48722461822356
"BGSP",7088,0.770954896121018
"BGSP",7200,0.875725445253824
"BGSP",6278,0.0132393175712629
"BGSP",6265,0.00107845026120514
"BGSP",4953,-1.22623369672309
"BGSP",5064,-1.12239859892183
"BGSP",6717,0.4239024521186
"BGSP",6158,-0.099014842213886
"BGSP",6612,0.325680062306594
"BGSP",3806,-2.29919637400281
"BGSP",7611,1.26019594251796
"BGSP",6184,-0.0746931075937704
"BGSP",7221,0.895369923216225
"BGSP",6611,0.324744610975051
"BGSP",7064,0.748504064163989
"BGSP",4926,-1.25149088267475
"BGSP",5901,-0.339425834420413
"BGSP",7112,0.793405728078048
"BGSP",4687,-1.4750637509135
"BGSP",6230,-0.0316623463427966
"BGSP",6828,0.527737549919862
"BGSP",5656,-0.568611410648426
"BGSP",7478,1.13578091542275
"BGSP",4684,-1.47787010490813
"BGSP",4966,-1.21407282941303
"BGSP",6509,0.229328575157675
"BGSP",5104,-1.08498054566011
"BGSP",4625,-1.53306173346916
"BGSP",8656,2.2377425839803
"BGSP",6316,0.0487864681698934
"BGSP",5615,-0.606964915241685
"BGSP",8407,2.00481520242611
"BGSP",8159,1.77282327220347
"BGSP",7537,1.19097254398378
"BGSP",7112,0.793405728078048
"BGSP",5931,-0.311362294474126
"BGSP",7063,0.747568612832446
"BGSP",4823,-1.34784236982367
"BGSP",4108,-2.01669007187685
"BGSP",6504,0.22465131849996
"BGSP",4962,-1.2178146347392
"BGSP",6354,0.084333618768524
"BGSP",6541,0.259263017767048
"BGSP",5941,-0.302007781158697
"BGSP",6892,0.587606435138608
"BGSP",6693,0.40145162016157
"BGSP",5463,-0.749153517636207
"BGSP",5980,-0.265525179228524
"BGSP",7598,1.2480350752079
"BGSP",8592,2.17787369876155
"BGSP",5921,-0.320716807789555
"BGSP",5877,-0.361876666377443
"BGSP",8217,1.82707944943296
"BGSP",5608,-0.613513074562485
"BGSP",8197,1.8083704228021
"BGSP",6287,0.0216583795551491
"BGSP",6125,-0.129884736154802
"BGSP",6713,0.420160646792428
"BGSP",5074,-1.1130440856064
"BGSP",5665,-0.56019234866454
"BGSP",7934,1.56234672260632
"BGSP",6222,-0.0391459569951399
"BGSP",6178,-0.0803058155830278
"BGSP",7241,0.914078949847083
"BGSP",6940,0.632508099052668
"BGSP",6465,0.188168716569787
"BGSP",5728,-0.501258914777336
"BGSP",5455,-0.75663712828855
"BGSP",5330,-0.873568544731414
"BGSP",6768,0.471610470027288
"BGSP",5408,-0.800603340871067
"BGSP",5604,-0.617254879888657
"BGSP",4599,-1.55738346808928
"BGSP",6846,0.544575673887635
"BGSP",5938,-0.304814135153326
"BGSP",6601,0.315390097659622
"BGSP",6118,-0.136432895475602
"BGSP",5576,-0.643447517171858
"BGSP",7238,0.911272595852455
"BGSP",6408,0.134847990671841
"BGSP",6039,-0.210333550667492
"BGSP",7511,1.16665080936367
"BGSP",7530,1.18442438466298
"BGSP",6612,0.325680062306594
"BGSP",6216,-0.0447586649843973
"BGSP",7045,0.730730488864673
"BGSP",6141,-0.114917514850115
"BGSP",6172,-0.0859185235722853
"BGSP",5608,-0.613513074562485
"BGSP",5450,-0.761314384946265
"BGSP",6539,0.257392115103962
"BGSP",5475,-0.737928101657692
"BGSP",7513,1.16852171202675
"BGSP",6269,0.00482025558737678
"BGSP",6977,0.667119798319756
"BGSP",7650,1.29667854444813
"BGSP",7026,0.712956913565358
"BGSP",6109,-0.144851957459488
"BGSP",6690,0.398645266166941
"BGSP",4785,-1.3833895204223
"BGSP",4435,-1.71079748646232
"BGSP",3697,-2.40116056914098
"BGSP",5404,-0.804345146197239
"BGSP",6899,0.594154594459409
"BGSP",5107,-1.08217419166548
"BGSP",5753,-0.477872631488764
"BGSP",6152,-0.104627550203143
"BGSP",5400,-0.80808695152341
"BGSP",7262,0.933723427809484
"BGSP",7993,1.61753835116735
"BGSP",8481,2.07403860096029
"BGSP",6466,0.18910416790133
"BGSP",5540,-0.677123765107403
"BGSP",6717,0.4239024521186
"BGSP",4639,-1.51996541482756
"BGSP",6443,0.167588787275843
"BGSP",5741,-0.489098047467279
"BGSP",4983,-1.1981701567768
"BGSP",4993,-1.18881564346137
"BGSP",6185,-0.0737576562622275
"BGSP",7590,1.24055146455556
"BGSP",6492,0.213425902521445
"BGSP",8146,1.76066240489341
"BGSP",4419,-1.725764707767
"BGSP",4772,-1.39555038773236
"BGSP",6239,-0.0232432843589105
"BGSP",8665,2.24616164596418
"BGSP",3319,-2.7547611724642
"BGSP",5897,-0.343167639746585
"BGSP",5959,-0.285169657190925
"BGSP",5774,-0.458228153526363
"BGSP",8123,1.73914702426793
"BGSP",7672,1.31725847374208
"BGSP",8016,1.63905373179284
"BGSP",4425,-1.72015199977775
"BGSP",6746,0.451030540733344
"BGSP",6230,-0.0316623463427966
"BGSP",4405,-1.7388610264086
"BGSP",5740,-0.490033498798822
"BGSP",7507,1.1629090040375
"BGSP",6663,0.373388080215282
"BGSP",6817,0.51744758527289
"BGSP",6225,-0.0363396030005112
"BGSP",5723,-0.505936171435051
"BGSP",6488,0.209684097195274
"BGSP",6920,0.61379907242181
"BGSP",6843,0.541769319893006
"BGSP",6228,-0.0335332490058824
"BGSP",5369,-0.83708594280124
"BGSP",5419,-0.790313376224095
"BGSP",6189,-0.0700158509360558
"BGSP",4855,-1.3179079272143
"BGSP",6844,0.542704771224549
"BGSP",5477,-0.736057198994606
"BGSP",4310,-1.82772890290518
"BGSP",3753,-2.34877529457458
"BGSP",7608,1.25738958852333
"BGSP",6585,0.300422876354936
"BGSP",6606,0.320067354317337
"BGSP",4743,-1.4226784763471
"BGSP",5436,-0.774410703587865
"BGSP",7311,0.979560543055087
"BGSP",6773,0.476287726685002
"BGSP",3947,-2.16729773625526
"BGSP",6941,0.633443550384211
"BGSP",5944,-0.299201427164068
"BGSP",7104,0.785922117425705
"BGSP",6243,-0.0195014790327388
"BGSP",4379,-1.76318276102872
"BGSP",6750,0.454772346059515
"BGSP",3791,-2.31322814397595
"BGSP",4653,-1.50686909618596
"BGSP",6104,-0.149529214117203
"BGSP",5558,-0.660285641139631
"BGSP",5826,-0.409584684286131
"BGSP",4569,-1.58544700803557
"BGSP",6717,0.4239024521186
"BGSP",5953,-0.290782365180182
"BGSP",5546,-0.671511057118146
"BGSP",7552,1.20500431395693
"BGSP",5491,-0.722960880353006
"BGSP",5978,-0.267396081891609
"BGSP",5847,-0.38994020632373
"BGSP",5012,-1.17104206816206
"BGSP",4701,-1.4619674322719
"BGSP",6348,0.0787209107792665
"BGSP",4821,-1.34971327248675
"BGSP",6633,0.345324540268995
"BGSP",6550,0.267682079750934
"BGSP",7812,1.44822166015808
"BGSP",6104,-0.149529214117203
"BGSP",6230,-0.0316623463427966
"BGSP",6452,0.176007849259729
"BGSP",5872,-0.366553923035158
"BGSP",7446,1.10584647281338
"BGSP",6316,0.0487864681698934
"BGSP",5615,-0.606964915241685
"BGSP",7198,0.873854542590738
"BGSP",5954,-0.289846913848639
"BGSP",5083,-1.10462502362251
"BGSP",7843,1.47722065143591
"BGSP",8814,2.38554389436408
"BGSP",6784,0.486577691331974
"BGSP",7842,1.47628520010437
"BGSP",5424,-0.78563611956638
"BGSP",6633,0.345324540268995
"BGSP",7480,1.13765181808584
"BGSP",5042,-1.14297852821577
"BGSP",4510,-1.6406386365966
"BGSP",5567,-0.651866579155745
"BGSP",6554,0.271423885077106
"BGSP",7321,0.988915056370516
"BGSP",6075,-0.176657302731947
"BGSP",6584,0.299487425023393
"BGSP",5359,-0.846440456116669
"BGSP",6068,-0.183205462052748
"BGSP",5725,-0.504065268771965
"BGSP",5555,-0.663091995134259
"BGSP",5999,-0.247751603929208
"BGSP",6180,-0.078434912919942
"BGSP",4395,-1.74821553972403
"BGSP",4252,-1.88198508013467
"BGSP",6886,0.581993727149351
"BGSP",7025,0.712021462233815
"BGSP",7028,0.714827816228444
"BGSP",7420,1.08152473819326
"BGSP",5426,-0.783765216903295
"BGSP",4536,-1.61631690197648
"BGSP",5273,-0.926889270629359
"BGSP",5285,-0.915663854650845
"BGSP",6304,0.0375610521913785
"BGSP",6731,0.4369987707602
"BGSP",7578,1.22932604857704
"BGSP",7902,1.53241227999695
"BGSP",5541,-0.67618831377586
"BGSP",5495,-0.719219075026834
"BGSP",6824,0.523995744593691
"BGSP",7191,0.867306383269938
"BGSP",6231,-0.0307268950112537
"BGSP",5642,-0.581707729290026
"BGSP",6174,-0.0840476209091995
"BGSP",7077,0.760664931474046
"BGSP",7125,0.805566595388106
"BGSP",6711,0.418289744129342
"BGSP",8521,2.11145665422201
"BGSP",5550,-0.667769251791974
"BGSP",6245,-0.017630576369653
"BGSP",6510,0.230264026489218
"BGSP",6495,0.216232256516074
"BGSP",5915,-0.326329515778813
"BGSP",6904,0.598831851117123
"BGSP",5785,-0.447938188879391
"BGSP",4755,-1.41145306036859
"BGSP",6205,-0.0550486296313693
"BGSP",5288,-0.912857500656216
"BGSP",6226,-0.0354041516689683
"BGSP",6197,-0.0625322402837126
"BGSP",7561,1.21342337594081
"BGSP",6671,0.380871690867626
"BGSP",6172,-0.0859185235722853
"BGSP",5247,-0.951211005249475
"BGSP",6555,0.272359336408648
"BGSP",5263,-0.936243783944789
"BGSP",6857,0.554865638534607
"BGSP",7530,1.18442438466298
"BGSP",5575,-0.644382968503401
"BGSP",6485,0.206877743200645
"BGSP",7236,0.909401693189369
"BGSP",5783,-0.449809091542476
"BGSP",7364,1.02913946362686
"BGSP",6508,0.228393123826132
"BGSP",5226,-0.970855483211876
"BGSP",6974,0.664313444325127
"BGSP",6356,0.0862045214316098
"BGSP",6124,-0.130820187486345
"BGSP",5473,-0.739799004320778
"BGSP",5970,-0.274879692543953
"BGSP",7462,1.12081369411807
"BGSP",6504,0.22465131849996
"BGSP",5446,-0.765056190272436
"BGSP",8115,1.73166341361558
"BGSP",7563,1.2152942786039
"BGSP",4853,-1.31977882987738
"BGSP",6268,0.00388480425583387
"BGSP",8038,1.65963366108678
"BGSP",4134,-1.99236833725673
"BGSP",6979,0.668990700982841
"BGSP",6520,0.239618539804647
"BGSP",6490,0.211554999858359
"BGSP",7233,0.90659533919474
"BGSP",6109,-0.144851957459488
"BGSP",6182,-0.0765640102568562
"BGSP",5611,-0.610706720567857
"BGSP",8889,2.4557027442298
"BGSP",5651,-0.57328866730614
"BGSP",5864,-0.374037533687501
"BGSP",4267,-1.86795331016152
"BGSP",5527,-0.689284632417461
"BGSP",5979,-0.266460630560067
"BGSP",6217,-0.0438232136528544
"BGSP",6913,0.607250913101009
"BGSP",6272,0.0076266095820055
"BGSP",8101,1.71856709497398
"BGSP",4790,-1.37871226376458
"BGSP",4659,-1.5012563881967
"BGSP",6547,0.264875725756305
"BGSP",6057,-0.19349542669972
"BGSP",7275,0.945884295119542
"BGSP",7565,1.21716518126699
"BGSP",4179,-1.9502730273373
"BGSP",6146,-0.110240258192401
"BGSP",5211,-0.98488725318502
"BGSP",6868,0.565155603181579
"BGSP",7258,0.929981622483313
"BGSP",5982,-0.263654276565438
"BGSP",6098,-0.15514192210646
"BGSP",6702,0.409870682145456
"BGSP",8052,1.67272997972838
"BGSP",8738,2.31444959316682
"BGSP",6131,-0.124272028165545
"BGSP",5711,-0.517161587413566
"BGSP",7348,1.01417224232217
"BGSP",6177,-0.0812412669145707
"BGSP",5824,-0.411455586949217
"BGSP",5707,-0.520903392739737
"BGSP",4389,-1.75382824771329
"BGSP",6141,-0.114917514850115
"BGSP",10308,3.78310818368918
"BGSP",6464,0.187233265238244
"BGSP",4871,-1.30294070590961
"BGSP",5979,-0.266460630560067
"BGSP",5767,-0.464776312847163
"BGSP",6627,0.339711832279738
"BGSP",6655,0.365904469562939
"BGSP",6162,-0.0952730368877144
"BGSP",6360,0.0899463267577814
"BGSP",5963,-0.281427851864753
"BGSP",5711,-0.517161587413566
"BGSP",5211,-0.98488725318502
"BGSP",5650,-0.574224118637683
"BGSP",7171,0.84859735663908
"BGSP",5017,-1.16636481150434
"BGSP",6379,0.107719902057097
"BGSP",6670,0.379936239536083
"BGSP",7369,1.03381672028458
"BGSP",7337,1.0038822776752
"BGSP",6762,0.46599776203803
"BGSP",5167,-1.02604711177291
"BGSP",5830,-0.40584287895996
"BGSP",4984,-1.19723470544526
"BGSP",7644,1.29106583645888
"BGSP",5089,-1.09901231563325
"BGSP",5489,-0.724831783016091
"BGSP",8131,1.74663063492027
"BGSP",5836,-0.400230170970702
"BGSP",8100,1.71763164364244
"BGSP",6957,0.648410771688897
"BGSP",6094,-0.158883727432632
"BGSP",6106,-0.147658311454117
"BGSP",7526,1.18068257933681
"BGSP",7551,1.20406886262538
"BGSP",5670,-0.555515092006825
"BGSP",5748,-0.482549888146478
"BGSP",5176,-1.01762804978902
"BGSP",7314,0.982366897049715
"BGSP",5421,-0.788442473561009
"BGSP",5638,-0.585449534616198
"BGSP",5910,-0.331006772436527
"BGSP",7485,1.14232907474355
"BGSP",4326,-1.81276168160049
"BGSP",7439,1.09929831349258
"BGSP",6633,0.345324540268995
"BGSP",7130,0.810243852045821
"BGSP",6383,0.111461707383268
"BGSP",4526,-1.62567141529191
"BGSP",5713,-0.51529068475048
"BGSP",7583,1.23400330523476
"BGSP",5855,-0.382456595671387
"BGSP",6296,0.0300774415390353
"BGSP",6406,0.132977088008755
"BGSP",6338,0.0693663974638374
"BGSP",7259,0.930917073814856
"BGSP",9444,2.97487823323611
"BGSP",5052,-1.13362401490034
"BGSP",4249,-1.8847914341293
"BGSP",5851,-0.386198400997559
"BGSP",5584,-0.635963906519515
"BGSP",4944,-1.23465275870698
"BGSP",8529,2.11894026487435
"BGSP",5124,-1.06627151902925
"BGSP",5814,-0.420810100264646
"BGSP",6924,0.617540877747981
"BGSP",6826,0.525866647256776
"BGSP",7038,0.724182329543873
"BGSP",7039,0.725117780875416
"BGSP",5564,-0.654672933150373
"BGSP",5027,-1.15701029818891
"BGSP",5681,-0.545225127359853
"BGSP",5291,-0.910051146661587
"BGSP",7902,1.53241227999695
"BGSP",6661,0.371517177552197
"BGSP",6362,0.0918172294208672
"BGSP",5392,-0.815570562175753
"BGSP",8039,1.66056911241832
"BGSP",5215,-0.981145447858848
"BGSP",8095,1.71295438698473
"BGSP",7006,0.6942478869345
"BGSP",5787,-0.446067286216305
"BGSP",6261,-0.00266335506496649
"BGSP",4649,-1.51061090151213
"BGSP",7803,1.4398025981742
"BGSP",6139,-0.116788417513201
"BGSP",7546,1.19939160596767
"BGSP",7663,1.30883941175819
"BGSP",6051,-0.199108134688977
"BGSP",5477,-0.736057198994606
"BGSP",8856,2.42483285028888
"BGSP",7025,0.712021462233815
"BGSP",4565,-1.58918881336174
"BGSP",8542,2.13110113218441
"BGSP",6298,0.0319483442021211
"BGSP",7664,1.30977486308973
"BGSP",7037,0.72324687821233
"BGSP",3520,-2.56673545482408
"BGSP",6364,0.093688132083953
"BGSP",5904,-0.336619480425785
"BGSP",5923,-0.318845905126469
"BGSP",5588,-0.632222101193344
"BGSP",6711,0.418289744129342
"BGSP",6331,0.0628182381430371
"BGSP",5602,-0.619125782551743
"BGSP",6636,0.348130894263624
"BGSP",7046,0.731665940196216
"BGSP",5940,-0.30294323249024
"BGSP",7607,1.25645413719179
"BGSP",6350,0.0805918134423523
"BGSP",6595,0.309777389670365
"BGSP",6094,-0.158883727432632
"BGSP",5542,-0.675252862444317
"BGSP",6863,0.560478346523864
"BGSP",5756,-0.475066277494135
"BGSP",7060,0.744762258837817
"BGSP",7266,0.937465233135656
"BGSP",7751,1.39115912893397
"BGSP",6845,0.543640222556092
"BGSP",6663,0.373388080215282
"BGSP",5204,-0.99143541250582
"BGSP",7053,0.738214099517017
"BGSP",6120,-0.134561992812516
"BGSP",5809,-0.425487356922361
"BGSP",5221,-0.975532739869591
"BGSP",6714,0.421096098123971
"BGSP",6752,0.456643248722601
"BGSP",5682,-0.54428967602831
"BGSP",5731,-0.498452560782708
"BGSP",4988,-1.19349290011909
"BGSP",6545,0.263004823093219
"BGSP",6468,0.190975070564415
"BGSP",6511,0.23119947782076
"BGSP",6291,0.0254001848813207
"BGSP",5972,-0.273008789880867
"BGSP",7084,0.767213090794847
"BGSP",3860,-2.24868200209949
"BGSP",5296,-0.905373890003873
"BGSP",6426,0.151686114639613
"BGSP",5084,-1.10368957229097
"BGSP",4632,-1.52651357414836
"BGSP",6873,0.569832859839293
"BGSP",6101,-0.152335568111832
"BGSP",6277,0.01230386623972
"BGSP",4654,-1.50593364485442
"BGSP",8047,1.66805272307067
"BGSP",5631,-0.591997693936998
"BGSP",6181,-0.0774994615883991
"BGSP",6594,0.308841938338822
"BGSP",7114,0.795276630741134
"BGSP",5176,-1.01762804978902
"BGSP",7303,0.972076932402744
"BGSP",5642,-0.581707729290026
"BGSP",6307,0.0403674061860073
"BGSP",5956,-0.287976011185553
"BGSP",6678,0.387419850188426
"BGSP",6329,0.0609473354799513
"BGSP",5894,-0.345973993741214
"BGSP",5107,-1.08217419166548
"BGSP",5379,-0.827731429485811
"BGSP",6324,0.0562700788222367
"BGSP",6848,0.54644657655072
"BGSP",7382,1.04597758759463
"BGSP",7067,0.751310418158617
"BGSP",6481,0.203135937874473
"BGSP",5690,-0.536806065375967
"BGSP",5804,-0.430164613580075
"BGSP",6017,-0.230913479961436
"BGSP",6481,0.203135937874473
"BGSP",5287,-0.913792951987759
"BGSP",5682,-0.54428967602831
"BGSP",5518,-0.697703694401347
"BGSP",7413,1.07497657887246
"BGSP",5724,-0.505000720103508
"BGSP",4773,-1.39461493640081
"BGSP",5365,-0.840827748127412
"BGSP",5962,-0.282363303196296
"BGSP",5733,-0.496581658119622
"BGSP",5115,-1.07469058101314
"BGSP",4567,-1.58731791069865
"BGSP",6907,0.601638205111752
"BGSP",5092,-1.09620596163863
"BGSP",7131,0.811179303377363
"BGSP",6189,-0.0700158509360558
"BGSP",6119,-0.135497444144059
"BGSP",6082,-0.170109143411147
"BGSP",6142,-0.113982063518573
"BGSP",6426,0.151686114639613
"BGSP",7336,1.00294682634366
"BGSP",6228,-0.0335332490058824
"BGSP",7062,0.746633161500903
"BGSP",6201,-0.058790434957541
"BGSP",5915,-0.326329515778813
"BGSP",5962,-0.282363303196296
"BGSP",7008,0.696118789597586
"BGSP",6088,-0.16449643542189
"BGSP",7753,1.39303003159705
"BGSP",7422,1.08339564085635
"BGSP",4987,-1.19442835145063
"BGSP",5072,-1.11491498826948
"BGSP",7072,0.755987674816332
"BGSP",5455,-0.75663712828855
"BGSP",6551,0.268617531082477
"BGSP",4996,-1.18600928946674
"BGSP",6445,0.169459689938929
"BGSP",6217,-0.0438232136528544
"BGSP",8358,1.95897808718051
"BGSP",6889,0.58480008114398
"BGSP",5878,-0.3609412150459
"BGSP",5962,-0.282363303196296
"BGSP",4909,-1.26739355531098
"BGSP",8491,2.08339311427572
"BGSP",5483,-0.730444491005349
"BGSP",6551,0.268617531082477
"BGSP",3747,-2.35438800256384
"BGSP",5799,-0.43484187023779
"BGSP",6161,-0.0962084882192573
"BGSP",3557,-2.53212375555699
"BGSP",7407,1.06936387088321
"BGSP",5988,-0.25804156857618
"BGSP",5522,-0.693961889075175
"BGSP",5877,-0.361876666377443
"BGSP",5134,-1.05691700571382
"BGSP",4768,-1.39929219305853
"BGSP",7367,1.03194581762149
"BGSP",6243,-0.0195014790327388
"BGSP",4441,-1.70518477847306
"BGSP",5998,-0.248687055260751
"BGSP",6495,0.216232256516074
"BGSP",6378,0.106784450725554
"BGSP",6404,0.131106185345669
"BGSP",6489,0.210619548526817
"BGSP",7805,1.44167350083728
"BGSP",4864,-1.30948886523041
"BGSP",7413,1.07497657887246
"BGSP",4596,-1.56018982208391
"BGSP",5618,-0.604158561247056
"BGSP",9060,2.61566492192363
"BGSP",6175,-0.0831121695776566
"BGSP",7528,1.1825534819999
"BGSP",6782,0.484706788668888
"BGSP",4605,-1.55177076010002
"BGSP",7174,0.851403710633708
"BGSP",6650,0.361227212905225
"BGSP",8063,1.68301994437535
"BGSP",5067,-1.1195922449272
"BGSP",7463,1.12174914544961
"BGSP",9113,2.66524384249541
"BGSP",6400,0.127364380019498
"BGSP",4448,-1.69863661915226
"BGSP",5829,-0.406778330291503
"BGSP",4955,-1.22436279406
"BGSP",6188,-0.0709513022675988
"BGSP",5159,-1.03353072242525
"BGSP",5886,-0.353457604393557
"BGSP",4960,-1.21968553740229
"BGSP",6757,0.461320505380316
"BGSP",5467,-0.745411712310035
"BGSP",5336,-0.867955836742156
"BGSP",8013,1.63624737779821
"BGSP",5968,-0.276750595207038
"BGSP",6068,-0.183205462052748
"BGSP",6105,-0.14859376278566
"BGSP",5733,-0.496581658119622
"BGSP",6762,0.46599776203803
"BGSP",6118,-0.136432895475602
"BGSP",5969,-0.275815143875496
"BGSP",7854,1.48751061608289
"BGSP",6868,0.565155603181579
"BGSP",6346,0.0768500081161807
"BGSP",5964,-0.28049240053321
"BGSP",7223,0.897240825879311
"BGSP",6543,0.261133920430134
"BGSP",7879,1.51089689937146
"BGSP",7452,1.11145918080264
"BGSP",7265,0.936529781804113
"BGSP",8220,1.82988580342759
"BGSP",3979,-2.13736329364588
"BGSP",6352,0.0824627161054381
"BGSP",7226,0.90004717987394
"BGSP",6808,0.509028523289004
"BGSP",6172,-0.0859185235722853
"BGSP",6262,-0.00172790373342358
"BGSP",5023,-1.16075210351509
"BGSP",7092,0.77469670144719
"BGSP",6314,0.0469155655068076
"BGSP",10396,3.86542790086496
"BGSP",7444,1.10397557015029
"BGSP",4541,-1.61163964531877
"BGSP",6698,0.406128876819284
"BGSP",6014,-0.233719833956065
"BGSP",5762,-0.469453569504878
"BGSP",5459,-0.752895322962379
"BGSP",7248,0.920627109167884
"BGSP",5736,-0.493775304124993
"BGSP",7257,0.92904617115177
"BGSP",5433,-0.777217057582494
"BGSP",5577,-0.642512065840316
"BGSP",5715,-0.513419782087394
"BGSP",6503,0.223715867168417
"BGSP",5632,-0.591062242605456
"BGSP",5170,-1.02324075777828
"BGSP",6339,0.0703018487953803
"BGSP",5288,-0.912857500656216
"BGSP",5592,-0.628480295867172
"BGSP",6058,-0.192559975368177
"BGSP",5402,-0.806216048860324
"BGSP",6186,-0.0728222049306846
"BGSP",7886,1.51744505869226
"BGSP",6013,-0.234655285287608
"BGSP",7010,0.697989692260672
"BGSP",5846,-0.390875657655273
"BGSP",6464,0.187233265238244
"BGSP",5138,-1.05317520038765
"BGSP",5721,-0.507807074098137
"BGSP",5508,-0.707058207716776
"BGSP",6281,0.0160456715658917
"BGSP",6007,-0.240267993276865
"BGSP",4533,-1.61912325597111
"BGSP",7970,1.59602297054186
"BGSP",4557,-1.59667242401408
"BGSP",5572,-0.64718932249803
"BGSP",6692,0.400516168830027
"BGSP",6687,0.395838912172312
"BGSP",5549,-0.668704703123517
"BGSP",5890,-0.349715799067385
"BGSP",5592,-0.628480295867172
"BGSP",6870,0.567026505844664
"BGSP",5611,-0.610706720567857
"BGSP",6690,0.398645266166941
"BGSP",7904,1.53428318266003
"BGSP",6777,0.480029532011174
"BGSP",6559,0.27610114173482
"BGSP",6050,-0.20004358602052
"BGSP",6950,0.641862612368097
"BGSP",8036,1.65776275842369
"BGSP",6689,0.397709814835398
"BGSP",7804,1.44073804950574
"BGSP",7975,1.60070022719958
"BGSP",6279,0.0141747689028059
"BGSP",6815,0.515576682609804
"BGSP",6913,0.607250913101009
"BGSP",6995,0.683957922287528
"BGSP",6671,0.380871690867626
"BGSP",5288,-0.912857500656216
"BGSP",7349,1.01510769365372
"BGSP",6213,-0.0475650189790261
"BGSP",7308,0.976754189060458
"BGSP",7755,1.39490093426014
"BGSP",8023,1.64560189111364
"BGSP",5309,-0.893213022693815
"BGSP",6942,0.634379001715754
"BGSP",7771,1.40986815556482
"BGSP",6019,-0.22904257729835
"BGSP",7115,0.796212082072677
"BGSP",7802,1.43886714684265
"BGSP",6689,0.397709814835398
"BGSP",4995,-1.18694474079829
"BGSP",6907,0.601638205111752
"BGSP",6805,0.506222169294375
"BGSP",3110,-2.95027050075667
"BGSP",6038,-0.211269001999035
"BGSP",5722,-0.506871622766594
"BGSP",4456,-1.69115300849992
"BGSP",6085,-0.167302789416518
"BGSP",6813,0.513705779946719
"BGSP",4776,-1.39180858240618
"BGSP",6825,0.524931195925234
"BGSP",6935,0.627830842394953
"BGSP",6076,-0.175721851400404
"BGSP",6275,0.0104329635766342
"BGSP",5186,-1.00827353647359
"BGSP",4750,-1.4161303170263
"BGSP",6024,-0.224365320640636
"BGSP",6680,0.389290752851512
"BGSP",7170,0.847661905307537
"BGSP",5830,-0.40584287895996
"BGSP",6697,0.405193425487741
"BGSP",5404,-0.804345146197239
"BGSP",6817,0.51744758527289
"BGSP",5496,-0.718283623695291
"BGSP",9286,2.82707692285233
"BGSP",6641,0.352808150921338
"BGSP",8347,1.94868812253354
"BGSP",5587,-0.633157552524886
"BGSP",5601,-0.620061233883286
"BGSP",8270,1.87665837000474
"BGSP",7773,1.41173905822791
"BGSP",5363,-0.842698650790498
"BGSP",6581,0.296681071028764
"BGSP",8232,1.84111121940611
"BGSP",5749,-0.481614436814935
"BGSP",7399,1.06188026023086
"BGSP",6482,0.204071389206016
"BGSP",5713,-0.51529068475048
"BGSP",6903,0.59789639978558
"BGSP",6003,-0.244009798603037
"BGSP",5291,-0.910051146661587
"BGSP",6372,0.101171742736296
"BGSP",6006,-0.241203444608408
"BGSP",4577,-1.57796339738322
"BGSP",4549,-1.60415603466642
"BGSP",4660,-1.50032093686516
"BGSP",6990,0.679280665629813
"BGSP",5742,-0.488162596135736
"BGSP",5743,-0.487227144804193
"BGSP",6256,-0.00734061172268103
"BGSP",6198,-0.0615967889521697
"BGSP",8033,1.65495640442907
"BGSP",6085,-0.167302789416518
"BGSP",5423,-0.786571570897923
"BGSP",6203,-0.0569195322944551
"BGSP",5512,-0.703316402390604
"BGSP",7201,0.876660896585367
"BGSP",5879,-0.360005763714357
"BGSP",7287,0.957109711098057
"BGSP",6490,0.211554999858359
"BGSP",8423,2.0197824237308
"BGSP",8342,1.94401086587582
"BGSP",4481,-1.66776672521134
"BGSP",8210,1.82053129011216
"BGSP",6338,0.0693663974638374
"BGSP",6597,0.311648292333451
"BGSP",5150,-1.04194978440914
"BGSP",5440,-0.770668898261694
"BGSP",7119,0.799953887398848
"BGSP",7599,1.24897052653944
"BGSP",4145,-1.98207837260976
"BGSP",6443,0.167588787275843
"BGSP",6104,-0.149529214117203
"BGSP",6856,0.553930187203064
"BGSP",6122,-0.132691090149431
"BGSP",5875,-0.363747569040529
"BGSP",6856,0.553930187203064
"BGSP",5499,-0.715477269700662
"BGSP",6139,-0.116788417513201
"BGSP",5952,-0.291717816511725
"BGSP",6996,0.684893373619071
"BGSP",4816,-1.35439052914447
"BGSP",5863,-0.374972985019044
"BGSP",5647,-0.577030472632312
"BGSP",7420,1.08152473819326
"BGSP",5770,-0.461969958852534
"BGSP",5682,-0.54428967602831
"BGSP",5110,-1.07936783767085
"BGSP",6658,0.368710823557568
"BGSP",5968,-0.276750595207038
"BGSP",6675,0.384613496193797
"BGSP",5817,-0.418003746270018
"BGSP",7209,0.88414450723771
"BGSP",7265,0.936529781804113
"BGSP",4903,-1.27300626330024
"BGSP",7136,0.815856560035078
"BGSP",6180,-0.078434912919942
"BGSP",8115,1.73166341361558
"BGSP",5200,-0.995177217831992
"BGSP",4976,-1.2047183160976
"BGSP",5511,-0.704251853722147
"BGSP",5118,-1.07188422701851
"BGSP",8318,1.9215600339188
