"Dataset","caudalanteriorcingulate.SurfArea","zscore"
"BGSP",713,0.466814942057838
"BGSP",793,1.0557375471972
"BGSP",604,-0.335592107444541
"BGSP",783,0.982122221554778
"BGSP",746,0.709745516677824
"BGSP",834,1.35756038233112
"BGSP",810,1.18088360078931
"BGSP",564,-0.630053410014222
"BGSP",509,-1.03493770104753
"BGSP",557,-0.681584137963916
"BGSP",592,-0.423930498215445
"BGSP",439,-1.55024498054447
"BGSP",595,-0.401845900522719
"BGSP",648,-0.0116846746178928
"BGSP",782,0.974760688990536
"BGSP",621,-0.210446053852427
"BGSP",628,-0.158915325902733
"BGSP",556,-0.688945670528158
"BGSP",730,0.591960995649952
"BGSP",779,0.95267609129781
"BGSP",654,0.0324845207675592
"BGSP",686,0.268053562823304
"BGSP",628,-0.158915325902733
"BGSP",599,-0.372399770265751
"BGSP",460,-1.39565279669539
"BGSP",561,-0.652138007706948
"BGSP",729,0.58459946308571
"BGSP",627,-0.166276858466975
"BGSP",926,2.03482137824139
"BGSP",611,-0.284061379494847
"BGSP",1045,2.91084375338618
"BGSP",589,-0.446015095908171
"BGSP",662,0.0913767812814953
"BGSP",771,0.893783830783874
"BGSP",643,-0.0484923374391029
"BGSP",426,-1.64594490387962
"BGSP",857,1.52687563130869
"BGSP",651,0.0103999230748332
"BGSP",514,-0.998130038226322
"BGSP",651,0.0103999230748332
"BGSP",592,-0.423930498215445
"BGSP",668,0.135545976666947
"BGSP",630,-0.144192260774249
"BGSP",639,-0.0779384676960709
"BGSP",638,-0.0853000002603129
"BGSP",924,2.0200983131129
"BGSP",434,-1.58705264336568
"BGSP",719,0.51098413744329
"BGSP",723,0.540430267700258
"BGSP",543,-0.784645593863304
"BGSP",729,0.58459946308571
"BGSP",580,-0.512268888986349
"BGSP",609,-0.298784444623331
"BGSP",968,2.34400574593955
"BGSP",723,0.540430267700258
"BGSP",683,0.245968965130577
"BGSP",371,-2.05082919491293
"BGSP",873,1.64466015233656
"BGSP",958,2.27039042029713
"BGSP",937,2.11579823644805
"BGSP",509,-1.03493770104753
"BGSP",523,-0.931876245148144
"BGSP",677,0.201799769745125
"BGSP",649,-0.00432314205365081
"BGSP",517,-0.976045440533596
"BGSP",405,-1.8005370877287
"BGSP",719,0.51098413744329
"BCH",22,-2.12623670187045
"BCH",464,0.0757457093732948
"BCH",294,-0.771170602643531
"BCH",63,-1.92198041485463
"BCH",305,-0.716370135395383
"BCH",605,0.778188062281368
"BCH",337,-0.556950594309863
"BCH",696,1.23153738224332
"BCH",390,-0.292911979386971
"BCH",302,-0.731315717372151
"BCH",613,0.818042947552748
"BCH",305,-0.716370135395383
"BCH",364,-0.422440356518956
"BCH",569,0.598841078560158
"BCH",461,0.0608001273965273
"BCH",494,0.22520152914097
"BCH",148,-1.49852225884622
"BCH",594,0.72338759503322
"BCH",700,1.25146482487901
"BCH",1112,3.30399141635508
"BCH",369,-0.397531053224343
"BCH",504,0.275020135730195
"BCH",432,-0.0836738317122254
"BCH",113,-1.6728873819085
"BCH",538,0.44440339813356
"BCH",477,0.140509897939287
"BCH",527,0.389602930885413
"BCH",389,-0.297893840045893
"BCH",238,-1.05015479954319
"BCH",256,-0.960481307682586
"BCH",938,2.43714766170256
"BCH",491,0.210255947164202
"BCH",28,-2.09634553791692
"BCH",482,0.1654192012339
"BCH",601,0.758260619645678
"BCH",527,0.389602930885413
"BCH",480,0.155455479916055
"BCH",460,0.0558182667376048
"BCH",542,0.46433084076925
"BCH",749,1.49557599716621
"BCH",12,-2.17605530845968
"BCH",425,-0.118546856324683
"BCH",140,-1.5383771441176
"BCH",583,0.668587127785073
"BCH",658,1.04222667720426
"BCH",709,1.29630157080931
"BCH",613,0.818042947552748
"BCH",543,0.469312701428173
"BCH",373,-0.377603610588653
"BCH",370,-0.392549192565421
"BCH",529,0.399566652203258
"BCH",497,0.240147111117737
"BCH",310,-0.691460832100771
"BCH",503,0.270038275071272
"BCH",322,-0.631678504193701
"BCH",324,-0.621714782875856
"BCH",445,-0.0189096431462328
"BCH",540,0.454367119451405
"BCH",516,0.334802463637265
"BCH",658,1.04222667720426
"BCH",571,0.608804799878003
"BCH",590,0.70346015239753
"BCH",520,0.354729906272955
"BCH",18,-2.14616414450614
"BCH",454,0.0259271027840697
"BCH",228,-1.09997340613242
"BCH",749,1.49557599716621
"BCH",296,-0.761206881325686
"BCH",515,0.329820602978342
"BCH",251,-0.985390610977199
"BCH",467,0.0906912913500623
"BCH",496,0.235165250458815
"BCH",529,0.399566652203258
"BCH",469,0.100655012667907
"BCH",451,0.0109815208073022
"BCH",704,1.2713922675147
"BCH",480,0.155455479916055
"BCH",606,0.78316992294029
"BCH",16,-2.15612786582399
"BCH",313,-0.676515250124003
"BCH",528,0.394584791544335
"BCH",397,-0.258038954774513
"BCH",608,0.793133644258135
"BCH",194,-1.26935666853578
"BCH",399,-0.248075233456668
"BCH",39,-2.04154507066877
"BCH",447,-0.0089459218283878
"BCH",776,1.63008623495712
"BCH",549,0.499203865381708
"BCH",574,0.62375038185477
"BCH",362,-0.432404077836801
"BCH",574,0.62375038185477
"BCH",519,0.349748045614032
"DLBS",450,-1.16508613102756
"DLBS",557,-0.466973635838092
"DLBS",650,0.139797037550889
"DLBS",378,-1.63484407171581
"DLBS",573,-0.362582982351815
"DLBS",588,-0.264716744708431
"DLBS",411,-1.41953834890036
"DLBS",737,0.707421215882517
"DLBS",581,-0.310387655608677
"DLBS",710,0.531261988124425
"DLBS",793,1.07278850308448
"DLBS",992,2.37114725582005
"DLBS",763,0.877056027797716
"DLBS",563,-0.427827140780738
"DLBS",726,0.635652641610702
"DLBS",495,-0.871487418097412
"DLBS",801,1.12498382982762
"DLBS",770,0.922726938697962
"DLBS",403,-1.4717336756435
"DLBS",677,0.315956265308981
"DLBS",605,-0.153801675379263
"DLBS",563,-0.427827140780738
"DLBS",586,-0.277765576394216
"DLBS",651,0.146321453393782
"DLBS",711,0.537786403967318
"DLBS",578,-0.329960903137354
"DLBS",504,-0.812767675511382
"DLBS",516,-0.734474685396675
"DLBS",630,0.00930872069304388
"DLBS",616,-0.0820331011074479
"DLBS",626,-0.0167889426785252
"DLBS",524,-0.682279358653537
"DLBS",629,0.00278430485015161
"DLBS",654,0.165894700922458
"DLBS",804,1.1445570773563
"DLBS",512,-0.760572348768244
"DLBS",548,-0.525693378424122
"DLBS",672,0.283334186094519
"DLBS",599,-0.192948170436616
"DLBS",758,0.844433948583254
"DLBS",839,1.37291163185753
"DLBS",603,-0.166850507065047
"DLBS",661,0.211565611822704
"DLBS",586,-0.277765576394216
"DLBS",640,0.0745528791219666
"DLBS",727,0.642177057453594
"DLBS",395,-1.52392900238664
"DLBS",554,-0.486546883366769
"DLBS",480,-0.969353655740797
"DLBS",578,-0.329960903137354
"DLBS",779,0.981446681283992
"DLBS",749,0.785714205997224
"DLBS",669,0.263760938565842
"DLBS",540,-0.57788870516726
"DLBS",867,1.55559527545851
"DLBS",574,-0.356058566508923
"DLBS",533,-0.623559616067506
"DLBS",773,0.942300186226638
"DLBS",614,-0.0950819327932324
"DLBS",798,1.10541058229895
"DLBS",730,0.661750304982271
"DLBS",707,0.511688740595749
"DLBS",587,-0.271241160551324
"DLBS",557,-0.466973635838092
"DLBS",503,-0.819292091354274
"DLBS",821,1.25547214668547
"DLBS",667,0.250712106880058
"DLBS",549,-0.51916896258123
"DLBS",676,0.309431849466088
"DLBS",532,-0.630084031910399
"DLBS",489,-0.910633913154766
"DLBS",638,0.061504047436182
"DLBS",1135,3.30413872135364
"DLBS",497,-0.858438586411628
"DLBS",753,0.811811869368793
"DLBS",475,-1.00197573495526
"DLBS",392,-1.54350224991532
"DLBS",324,-1.98716252723199
"DLBS",686,0.374676007895011
"DLBS",650,0.139797037550889
"DLBS",809,1.17717915657076
"DLBS",887,1.68608359231636
"DLBS",575,-0.349534150666031
"DLBS",1053,2.76913662223647
"DLBS",592,-0.238619081336862
"DLBS",618,-0.0689842694216633
"DLBS",612,-0.108130764479017
"DLBS",399,-1.49783133901507
"DLBS",1003,2.44291583009186
"DLBS",703,0.48559107722418
"DLBS",860,1.50992436455827
"DLBS",735,0.694372384196732
"DLBS",578,-0.329960903137354
"DLBS",877,1.62083943388743
"DLBS",732,0.674799136668055
"DLBS",478,-0.982402487426581
"DLBS",449,-1.17161054687046
"DLBS",842,1.39248487938621
"DLBS",664,0.231138859351381
"DLBS",605,-0.153801675379263
"DLBS",577,-0.336485318980246
"DLBS",413,-1.40648951721458
"DLBS",677,0.315956265308981
"DLBS",503,-0.819292091354274
"DLBS",783,1.00754434465556
"DLBS",545,-0.545266625952799
"DLBS",834,1.34028955264307
"DLBS",612,-0.108130764479017
"DLBS",785,1.02059317634135
"DLBS",783,1.00754434465556
"DLBS",527,-0.66270611112486
"DLBS",346,-1.84362537868836
"DLBS",814,1.20980123578522
"DLBS",701,0.472542245538395
"DLBS",368,-1.70008823014473
"DLBS",669,0.263760938565842
"DLBS",803,1.13803266151341
"DLBS",746,0.766140958468547
"DLBS",806,1.15760590904208
"DLBS",511,-0.767096764611136
"DLBS",590,-0.251667913022647
"DLBS",369,-1.69356381430184
"DLBS",599,-0.192948170436616
"DLBS",627,-0.0102645268356329
"DLBS",626,-0.0167889426785252
"DLBS",585,-0.284289992237108
"DLBS",469,-1.04112223001261
"DLBS",605,-0.153801675379263
"DLBS",501,-0.832340923040059
"DLBS",545,-0.545266625952799
"DLBS",684,0.361627176209226
"DLBS",634,0.035406384064613
"DLBS",407,-1.44563601227193
"DLBS",836,1.35333838432885
"DLBS",739,0.720470047568301
"DLBS",710,0.531261988124425
"DLBS",767,0.903153691169285
"DLBS",594,-0.225570249651078
"DLBS",593,-0.23209466549397
"DLBS",481,-0.962829239897904
"DLBS",639,0.0680284632790743
"DLBS",726,0.635652641610702
"DLBS",531,-0.636608447753291
"DLBS",605,-0.153801675379263
"DLBS",708,0.518213156438641
"DLBS",603,-0.166850507065047
"DLBS",635,0.0419307999075052
"DLBS",546,-0.538742210109907
"DLBS",454,-1.138988467656
"DLBS",1011,2.495111156835
"DLBS",714,0.557359651495995
"DLBS",577,-0.336485318980246
"DLBS",522,-0.695328190339321
"DLBS",601,-0.179899338750832
"DLBS",431,-1.28905003204252
"DLBS",698,0.452968998009718
"DLBS",446,-1.19118379439913
"DLBS",752,0.805287453525901
"DLBS",621,-0.0494110218929865
"DLBS",508,-0.786670012139813
"DLBS",528,-0.656181695281968
"DLBS",576,-0.343009734823139
"DLBS",420,-1.36081860631433
"DLBS",557,-0.466973635838092
"DLBS",706,0.505164324752856
"DLBS",670,0.270285354408735
"DLBS",551,-0.506120130895445
"DLBS",596,-0.212521417965293
"DLBS",692,0.413822502952365
"DLBS",515,-0.740999101239567
"DLBS",851,1.45120462197224
"DLBS",567,-0.401729477409169
"DLBS",614,-0.0950819327932324
"DLBS",692,0.413822502952365
"DLBS",814,1.20980123578522
"DLBS",586,-0.277765576394216
"DLBS",411,-1.41953834890036
"DLBS",360,-1.75228355688787
"DLBS",530,-0.643132863596183
"DLBS",595,-0.219045833808186
"DLBS",599,-0.192948170436616
"DLBS",874,1.60126618635876
"DLBS",747,0.772665374311439
"DLBS",472,-1.02154898248393
"DLBS",610,-0.121179596164802
"DLBS",522,-0.695328190339321
"DLBS",582,-0.303863239765785
"DLBS",554,-0.486546883366769
"DLBS",775,0.955349017912423
"DLBS",494,-0.878011833940305
"DLBS",1473,5.50939127625123
"DLBS",668,0.25723652272295
"DLBS",442,-1.2172814577707
"DLBS",473,-1.01502456664104
"DLBS",536,-0.603986368538829
"DLBS",617,-0.0755086852645556
"DLBS",1022,2.56687973110681
"DLBS",464,-1.07374430922707
"DLBS",654,0.165894700922458
"DLBS",689,0.394249255423688
"DLBS",554,-0.486546883366769
"DLBS",545,-0.545266625952799
"DLBS",456,-1.12593963597021
"DLBS",539,-0.584413121010153
"DLBS",465,-1.06721989338418
"DLBS",783,1.00754434465556
"DLBS",593,-0.23209466549397
"DLBS",720,0.596506146553348
"DLBS",648,0.126748205865105
"DLBS",433,-1.27600120035673
"DLBS",638,0.061504047436182
"DLBS",480,-0.969353655740797
"DLBS",554,-0.486546883366769
"DLBS",593,-0.23209466549397
"DLBS",755,0.824860701054578
"DLBS",617,-0.0755086852645556
"DLBS",684,0.361627176209226
"DLBS",693,0.420346918795257
"DLBS",515,-0.740999101239567
"DLBS",463,-1.08026872506997
"DLBS",820,1.24894773084258
"DLBS",571,-0.3756318140376
"DLBS",496,-0.86496300225452
"DLBS",623,-0.036362190207202
"DLBS",684,0.361627176209226
"DLBS",640,0.0745528791219666
"DLBS",425,-1.32819652709987
"DLBS",662,0.218090027665597
"DLBS",585,-0.284289992237108
"DLBS",624,-0.0298377743643097
"DLBS",706,0.505164324752856
"DLBS",522,-0.695328190339321
"DLBS",823,1.26852097837125
"DLBS",767,0.903153691169285
"DLBS",803,1.13803266151341
"DLBS",889,1.69913242400214
"DLBS",457,-1.11941522012732
"DLBS",626,-0.0167889426785252
"DLBS",502,-0.825816507197167
"DLBS",551,-0.506120130895445
"DLBS",543,-0.558315457638584
"DLBS",554,-0.486546883366769
"DLBS",509,-0.780145596296921
"DLBS",797,1.09888616645605
"DLBS",564,-0.421302724937846
"DLBS",586,-0.277765576394216
"DLBS",737,0.707421215882517
"DLBS",648,0.126748205865105
"DLBS",448,-1.17813496271335
"DLBS",738,0.713945631725409
"DLBS",766,0.896629275326393
"DLBS",708,0.518213156438641
"DLBS",699,0.45949341385261
"DLBS",533,-0.623559616067506
"DLBS",618,-0.0689842694216633
"DLBS",553,-0.493071299209661
"DLBS",676,0.309431849466088
"DLBS",534,-0.617035200224614
"DLBS",544,-0.551791041795691
"DLBS",858,1.49687553287248
"DLBS",642,0.0876017108077511
"DLBS",692,0.413822502952365
"DLBS",367,-1.70661264598762
"DLBS",450,-1.16508613102756
"DLBS",592,-0.238619081336862
"DLBS",487,-0.923682744840551
"DLBS",509,-0.780145596296921
"DLBS",739,0.720470047568301
"DLBS",823,1.26852097837125
"DLBS",711,0.537786403967318
"DLBS",600,-0.186423754593724
"DLBS",557,-0.466973635838092
"DLBS",467,-1.0541710616984
"DLBS",659,0.19851678013692
"DLBS",593,-0.23209466549397
"DLBS",542,-0.564839873481476
"DLBS",570,-0.382156229880492
"DLBS",427,-1.31514769541409
"DLBS",583,-0.297338823922893
"DLBS",629,0.00278430485015161
"DLBS",788,1.04016642387002
"DLBS",613,-0.101606348636125
"DLBS",588,-0.264716744708431
"DLBS",623,-0.036362190207202
"DLBS",469,-1.04112223001261
"DLBS",400,-1.49130692317218
"DLBS",533,-0.623559616067506
"DLBS",577,-0.336485318980246
"DLBS",536,-0.603986368538829
"DLBS",597,-0.205997002122401
"DLBS",1511,5.75731907828113
"DLBS",734,0.68784796835384
"DLBS",523,-0.688803774496429
"DLBS",756,0.83138511689747
"DLBS",161,-3.05064230962343
"DLBS",770,0.922726938697962
"DLBS",729,0.655225889139379
"DLBS",916,1.87529165176023
"DLBS",742,0.740043295096978
"DLBS",763,0.877056027797716
"DLBS",661,0.211565611822704
"DLBS",644,0.100650542493536
"DLBS",697,0.446444582166826
"DLBS",448,-1.17813496271335
"DLBS",801,1.12498382982762
"DLBS",563,-0.427827140780738
"DLBS",406,-1.45216042811482
"DLBS",765,0.8901048594835
"DLBS",551,-0.506120130895445
"DLBS",634,0.035406384064613
"DLBS",516,-0.734474685396675
"DLBS",605,-0.153801675379263
"DLBS",785,1.02059317634135
"DLBS",719,0.589981730710456
"ABIDE_I",743,0.356734106908017
"ABIDE_I",760,0.467082904206638
"ABIDE_I",788,0.648833864463191
"ABIDE_I",854,1.07724684221078
"ABIDE_I",576,-0.727280548907848
"ABIDE_I",1022,2.16775260375009
"ABIDE_I",714,0.168492040928017
"ABIDE_I",542,-0.94797814350509
"ABIDE_I",549,-0.902540403440952
"ABIDE_I",685,-0.0197500250519838
"ABIDE_I",859,1.10970237082802
"ABIDE_I",383,-1.98006395353337
"ABIDE_I",529,-1.03236251790992
"ABIDE_I",806,0.76567376748526
"ABIDE_I",572,-0.753244971801641
"ABIDE_I",629,-0.383251945565088
"ABIDE_I",619,-0.448163002799571
"ABIDE_I",728,0.259367521056293
"ABIDE_I",652,-0.233956513925778
"ABIDE_I",698,0.064634349352844
"ABIDE_I",755,0.434627375589397
"ABIDE_I",643,-0.292376465436812
"ABIDE_I",556,-0.857102663376814
"ABIDE_I",583,-0.68184280884371
"ABIDE_I",531,-1.01938030646302
"ABIDE_I",577,-0.7207894431844
"ABIDE_I",707,0.123054300863879
"ABIDE_I",990,1.96003722059975
"ABIDE_I",1114,2.76493433030734
"ABIDE_I",605,-0.539038482927848
"ABIDE_I",442,-1.59708871584992
"ABIDE_I",551,-0.889558191994056
"ABIDE_I",724,0.2334030981625
"ABIDE_I",1380,4.49156845274458
"ABIDE_I",862,1.12917568799836
"ABIDE_I",636,-0.33781420550095
"ABIDE_I",1033,2.23915476670802
"ABIDE_I",539,-0.967451460675435
"ABIDE_I",751,0.408662952695604
"ABIDE_I",734,0.298314155396983
"ABIDE_I",762,0.480065115653535
"ABIDE_I",710,0.142527618034224
"ABIDE_I",675,-0.0846610822864668
"ABIDE_I",735,0.304805261120431
"ABIDE_I",760,0.467082904206638
"ABIDE_I",588,-0.649387280226469
"ABIDE_I",685,-0.0197500250519838
"ABIDE_I",473,-1.39586443842302
"ABIDE_I",734,0.298314155396983
"ABIDE_I",627,-0.396234157011985
"ABIDE_I",537,-0.980433672122332
"ABIDE_I",646,-0.272903148266467
"ABIDE_I",795,0.694271604527329
"ABIDE_I",566,-0.792191606142331
"ABIDE_I",788,0.648833864463191
"ABIDE_I",578,-0.714298337460952
"ABIDE_I",554,-0.870084874823711
"ABIDE_I",589,-0.64289617450302
"ABIDE_I",767,0.512520644270776
"ABIDE_I",844,1.0123357849763
"ABIDE_I",559,-0.837629346206469
"ABIDE_I",523,-1.07130915225061
"ABIDE_I",514,-1.12972910376164
"ABIDE_I",512,-1.14271131520854
"ABIDE_I",857,1.09672015938112
"ABIDE_I",581,-0.694825020290607
"ABIDE_I",641,-0.305358676883709
"ABIDE_I",1094,2.63511221583837
"ABIDE_I",628,-0.389743051288537
"ABIDE_I",437,-1.62954424446716
"ABIDE_I",777,0.577431701505259
"ABIDE_I",782,0.609887230122501
"ABIDE_I",816,0.830584824719743
"ABIDE_I",387,-1.95409953063958
"ABIDE_I",564,-0.805173817589228
"ABIDE_I",643,-0.292376465436812
"ABIDE_I",700,0.0776165607997406
"ABIDE_I",589,-0.64289617450302
"ABIDE_I",563,-0.811664923312676
"ABIDE_I",647,-0.266412042543019
"ABIDE_I",530,-1.02587141218647
"ABIDE_I",611,-0.500091848587158
"ABIDE_I",568,-0.779209394695434
"ABIDE_I",701,0.0841076665231889
"ABIDE_I",974,1.85617952902457
"ABIDE_I",584,-0.675351703120262
"ABIDE_I",780,0.596905018675604
"ABIDE_I",711,0.149018723757672
"ABIDE_I",677,-0.0716788708395702
"ABIDE_I",667,-0.136589928074053
"ABIDE_I",1007,2.07038601789837
"ABIDE_I",507,-1.17516684382578
"ABIDE_I",766,0.506029538547328
"ABIDE_I",648,-0.259920936819571
"ABIDE_I",584,-0.675351703120262
"ABIDE_I",719,0.200947569545258
"ABIDE_I",811,0.798129296102501
"ABIDE_I",526,-1.05183583508026
"ABIDE_I",527,-1.04534472935681
"ABIDE_I",543,-0.941487037781642
"ABIDE_I",604,-0.545529588651296
"ABIDE_I",727,0.252876415332845
"ABIDE_I",573,-0.746753866078193
"ABIDE_I",1123,2.82335428181837
"ABIDE_I",630,-0.37676083984164
"ABIDE_I",628,-0.389743051288537
"ABIDE_I",683,-0.0327322364988804
"ABIDE_I",603,-0.552020694374744
"ABIDE_I",538,-0.973942566398883
"ABIDE_I",664,-0.156063245244398
"ABIDE_I",936,1.60951751153354
"ABIDE_I",806,0.76567376748526
"ABIDE_I",825,0.889004776230778
"ABIDE_I",557,-0.850611557653366
"ABIDE_I",622,-0.428689685629226
"ABIDE_I",686,-0.0132589193285355
"ABIDE_I",708,0.129545406587327
"ABIDE_I",795,0.694271604527329
"ABIDE_I",567,-0.785700500418883
"ABIDE_I",698,0.064634349352844
"ABIDE_I",897,1.35636438831906
"ABIDE_I",705,0.110072089416982
"ABIDE_I",639,-0.318340888330605
"ABIDE_I",514,-1.12972910376164
"ABIDE_I",725,0.239894203885948
"ABIDE_I",562,-0.818156029036124
"ABIDE_I",923,1.52513313712871
"ABIDE_I",889,1.30443554253147
"ABIDE_I",685,-0.0197500250519838
"ABIDE_I",742,0.350243001184569
"ABIDE_I",665,-0.14957213952095
"ABIDE_I",458,-1.49323102427475
"ABIDE_I",826,0.895495881954226
"ABIDE_I",708,0.129545406587327
"ABIDE_I",528,-1.03885362363337
"ABIDE_I",545,-0.928504826334745
"ABIDE_I",670,-0.117116610903708
"ABIDE_I",1038,2.27161029532526
"ABIDE_I",540,-0.960960354951987
"ABIDE_I",465,-1.44779328421061
"ABIDE_I",592,-0.623422857332675
"ABIDE_I",643,-0.292376465436812
"ABIDE_I",560,-0.831138240483021
"ABIDE_I",615,-0.474127425693365
"ABIDE_I",478,-1.36340890980578
"ABIDE_I",517,-1.1102557865913
"ABIDE_I",688,-0.000276707881638929
"ABIDE_I",929,1.5640797714694
"ABIDE_I",567,-0.785700500418883
"ABIDE_I",722,0.220420886715603
"ABIDE_I",598,-0.584476222991986
"ABIDE_I",478,-1.36340890980578
"ABIDE_I",765,0.49953843282388
"ABIDE_I",531,-1.01938030646302
"ABIDE_I",747,0.382698529801811
"ABIDE_I",567,-0.785700500418883
"ABIDE_I",718,0.19445646382181
"ABIDE_I",429,-1.68147309025475
"ABIDE_I",591,-0.629913963056124
"ABIDE_I",692,0.0256877150121543
"ABIDE_I",819,0.850058141890088
"ABIDE_I",918,1.49267760851147
"ABIDE_I",623,-0.422198579905778
"ABIDE_I",723,0.226911992439051
"ABIDE_I",821,0.863040353336984
"ABIDE_I",691,0.019196609288706
"ABIDE_I",697,0.0581432436293957
"ABIDE_I",757,0.447609587036293
"ABIDE_I",661,-0.175536562414743
"ABIDE_I",581,-0.694825020290607
"ABIDE_I",941,1.64197304015078
"ABIDE_I",618,-0.45465410852302
"ABIDE_I",724,0.2334030981625
"ABIDE_I",656,-0.207992091031984
"ABIDE_I",621,-0.435180791352675
"ABIDE_I",867,1.16163121661561
"ABIDE_I",568,-0.779209394695434
"ABIDE_I",729,0.265858626779741
"ABIDE_I",927,1.5510975600225
"ABIDE_I",829,0.914969199124571
"ABIDE_I",470,-1.41533775559337
"ABIDE_I",780,0.596905018675604
"ABIDE_I",738,0.324278578290776
"ABIDE_I",576,-0.727280548907848
"ABIDE_I",673,-0.0976432937333634
"ABIDE_I",624,-0.41570747418233
"ABIDE_I",668,-0.130098822350605
"ABIDE_I",628,-0.389743051288537
"ABIDE_I",846,1.02531799642319
"ABIDE_I",523,-1.07130915225061
"ABIDE_I",531,-1.01938030646302
"ABIDE_I",1014,2.11582375796251
"ABIDE_I",367,-2.08392164510854
"ABIDE_I",538,-0.973942566398883
"ABIDE_I",681,-0.045714447945777
"ABIDE_I",633,-0.357287522671295
"ABIDE_I",659,-0.18851877386164
"ABIDE_I",670,-0.117116610903708
"ABIDE_I",592,-0.623422857332675
"ABIDE_I",672,-0.104134399456812
"ABIDE_I",556,-0.857102663376814
"ABIDE_I",649,-0.253429831096122
"ABIDE_I",775,0.564449490058363
"ABIDE_I",774,0.557958384334915
"ABIDE_I",502,-1.20762237244302
"ABIDE_I",900,1.3758377054894
"ABIDE_I",745,0.369716318354914
"ABIDE_I",773,0.551467278611466
"ABIDE_I",715,0.174983146651465
"ABIDE_I",662,-0.169045456691295
"ABIDE_I",522,-1.07780025797406
"ABIDE_I",567,-0.785700500418883
"ABIDE_I",819,0.850058141890088
"ABIDE_I",618,-0.45465410852302
"ABIDE_I",623,-0.422198579905778
"ABIDE_I",580,-0.701316126014055
"ABIDE_I",688,-0.000276707881638929
"ABIDE_I",731,0.278840838226638
"ABIDE_I",564,-0.805173817589228
"ABIDE_I",645,-0.279394253989916
"ABIDE_I",562,-0.818156029036124
"ABIDE_I",811,0.798129296102501
"ABIDE_I",535,-0.993415883569228
"ABIDE_I",610,-0.506582954310606
"ABIDE_I",580,-0.701316126014055
"ABIDE_I",587,-0.655878385949917
"ABIDE_I",666,-0.143081033797501
"ABIDE_I",582,-0.688333914567158
"ABIDE_I",533,-1.00639809501612
"ABIDE_I",493,-1.26604232395406
"ABIDE_I",616,-0.467636319969916
"ABIDE_I",685,-0.0197500250519838
"ABIDE_I",817,0.837075930443191
"ABIDE_I",632,-0.363778628394744
"ABIDE_I",902,1.3888199169363
"ABIDE_I",658,-0.195009879585088
"ABIDE_I",1026,2.19371702664389
"ABIDE_I",661,-0.175536562414743
"ABIDE_I",810,0.791638190379053
"ABIDE_I",625,-0.409216368458882
"ABIDE_I",531,-1.01938030646302
"ABIDE_I",581,-0.694825020290607
"ABIDE_I",802,0.739709344591467
"ABIDE_I",700,0.0776165607997406
"ABIDE_I",579,-0.707807231737503
"ABIDE_I",391,-1.92813510774578
"ABIDE_I",634,-0.350796416947847
"ABIDE_I",649,-0.253429831096122
"ABIDE_I",911,1.44723986844733
"ABIDE_I",818,0.84356703616664
"ABIDE_I",680,-0.0522055536692253
"ABIDE_I",700,0.0776165607997406
"ABIDE_I",671,-0.11062550518026
"ABIDE_I",518,-1.10376468086785
"ABIDE_I",508,-1.16867573810233
"ABIDE_I",602,-0.558511800098192
"ABIDE_I",1010,2.08985933506871
"ABIDE_I",521,-1.0842913636975
"ABIDE_I",541,-0.954469249228538
"ABIDE_I",1030,2.21968144953768
"ABIDE_I",489,-1.29200674684785
"ABIDE_I",493,-1.26604232395406
"ABIDE_I",814,0.817602613272846
"ABIDE_I",652,-0.233956513925778
"ABIDE_I",798,0.713744921697674
"ABIDE_I",459,-1.4867399185513
"ABIDE_I",713,0.162000935204568
"ABIDE_I",672,-0.104134399456812
"ABIDE_I",656,-0.207992091031984
"ABIDE_I",927,1.5510975600225
"ABIDE_I",580,-0.701316126014055
"ABIDE_I",707,0.123054300863879
"ABIDE_I",706,0.11656319514043
"ABIDE_I",680,-0.0522055536692253
"ABIDE_I",703,0.0970898779700855
"ABIDE_I",592,-0.623422857332675
"ABIDE_I",667,-0.136589928074053
"ABIDE_I",605,-0.539038482927848
"ABIDE_I",854,1.07724684221078
"ABIDE_I",666,-0.143081033797501
"ABIDE_I",473,-1.39586443842302
"ABIDE_I",593,-0.616931751609227
"ABIDE_I",870,1.18110453378595
"ABIDE_I",616,-0.467636319969916
"ABIDE_I",572,-0.753244971801641
"ABIDE_I",639,-0.318340888330605
"ABIDE_I",757,0.447609587036293
"ABIDE_I",510,-1.15569352665544
"ABIDE_I",715,0.174983146651465
"ABIDE_I",541,-0.954469249228538
"ABIDE_I",1286,3.88140451474044
"ABIDE_I",581,-0.694825020290607
"ABIDE_I",821,0.863040353336984
"ABIDE_I",692,0.0256877150121543
"ABIDE_I",562,-0.818156029036124
"ABIDE_I",875,1.21356006240319
"ABIDE_I",663,-0.162554350967846
"ABIDE_I",710,0.142527618034224
"ABIDE_I",645,-0.279394253989916
"ABIDE_I",639,-0.318340888330605
"ABIDE_I",597,-0.590967328715434
"ABIDE_I",902,1.3888199169363
"ABIDE_I",581,-0.694825020290607
"ABIDE_I",524,-1.06481804652716
"ABIDE_I",935,1.60302640581009
"ABIDE_I",621,-0.435180791352675
"ABIDE_I",675,-0.0846610822864668
"ABIDE_I",714,0.168492040928017
"ABIDE_I",571,-0.75973607752509
"ABIDE_I",707,0.123054300863879
"ABIDE_I",834,0.947424727741812
"ABIDE_I",718,0.19445646382181
"ABIDE_I",959,1.75881294317285
