"Dataset","superiorparietal.NumVert","zscore"
"BGSP",9022,1.05329003844589
"BGSP",6893,-1.03312208906625
"BGSP",7296,-0.638183579255358
"BGSP",8051,0.101713628951155
"BGSP",7124,-0.806742943244126
"BGSP",8383,0.427072401301569
"BGSP",7122,-0.808702935848647
"BGSP",7765,-0.178565313495286
"BGSP",8044,0.094853654835333
"BGSP",7899,-0.0472458089924079
"BGSP",8573,0.613271698731022
"BGSP",9100,1.12972975002219
"BGSP",7771,-0.172685335681724
"BGSP",9008,1.03957009021424
"BGSP",6164,-1.747539393414
"BGSP",9302,1.32768900307877
"BGSP",6758,-1.16542158987139
"BGSP",7929,-0.0178459199245995
"BGSP",6769,-1.15464163054653
"BGSP",7295,-0.639163575557618
"BGSP",8643,0.681871439889242
"BGSP",8488,0.529972013038898
"BGSP",8407,0.450592312555815
"BGSP",6745,-1.17816154180077
"BGSP",6717,-1.20560143826406
"BGSP",7946,-0.00118598278617466
"BGSP",7141,-0.790083006105702
"BGSP",9153,1.18166955404199
"BGSP",5437,-2.45999670515722
"BGSP",7390,-0.546063926842891
"BGSP",7809,-0.135445476195833
"BGSP",7923,-0.0237258977381611
"BGSP",7444,-0.493144126520836
"BGSP",10052,2.06268622977398
"BGSP",8723,0.760271144070064
"BGSP",9120,1.1493296760674
"BGSP",8400,0.443732338439993
"BGSP",6993,-0.935122458840223
"BGSP",7778,-0.165825361565902
"BGSP",8640,0.678931450982461
"BGSP",7816,-0.128585502080011
"BGSP",6477,-1.44080055080653
"BGSP",7585,-0.354964647902136
"BGSP",6573,-1.34672090578954
"BGSP",8270,0.316332819146157
"BGSP",6044,-1.86513894968523
"BGSP",7961,0.0135139617477296
"BGSP",8087,0.136993495832525
"BGSP",8346,0.390812538117938
"BGSP",8473,0.515272068504994
"BGSP",6492,-1.42610060627262
"BGSP",8041,0.0919136659285521
"BGSP",8026,0.0772137213946479
"BGSP",8929,0.962150382335683
"BGSP",10684,2.68204389280248
"BGSP",6520,-1.39866070980934
"BGSP",8605,0.644631580403351
"BGSP",8777,0.81319094439212
"BGSP",6750,-1.17326156028947
"BGSP",7668,-0.273624954814533
"BGSP",7395,-0.54116394533159
"BGSP",9740,1.75692738346877
"BGSP",9858,1.87256694713548
"BGSP",7425,-0.511764056263782
"BGSP",6706,-1.21638139758892
"BGSP",8662,0.700491369632187
"BGSP",8822,0.857290777993832
"BGSP",8218,0.265373011428622
"BGSP",9321,1.34630893282171
"BGSP",8799,0.834750863041846
"BGSP",9508,1.52956824134439
"BGSP",9031,1.06211000516623
"BGSP",8959,0.991550271403491
"BGSP",7047,-0.882202658518168
"BGSP",7331,-0.603883708676248
"BGSP",8262,0.308492848728074
"BGSP",8143,0.191873288759101
"BGSP",6032,-1.87689890531235
"BGSP",7417,-0.519604026681864
"BGSP",7923,-0.0237258977381611
"BGSP",7398,-0.538223956424809
"BGSP",7668,-0.273624954814533
"BGSP",8844,0.878850696643559
"BGSP",8311,0.356512667538828
"BGSP",7951,0.00371399872512675
"BGSP",8068,0.11837356608958
"BGSP",8287,0.332992756284581
"BGSP",8360,0.404532486349582
"BGSP",7496,-0.442184318803302
"BGSP",9031,1.06211000516623
"BGSP",8785,0.821030914810202
"BGSP",7193,-0.739123198388167
"BGSP",7832,-0.112905561243847
"BGSP",8338,0.382972567699856
"BGSP",7254,-0.67934342395029
"BGSP",7307,-0.627403619930495
"BGSP",6994,-0.934142462537963
"BGSP",8899,0.932750493267874
"BGSP",7822,-0.12270552426645
"BGSP",9215,1.24242932478212
"BGSP",9160,1.18852952815781
"BGSP",8692,0.729891258699996
"BGSP",7054,-0.875342684402346
"BGSP",7652,-0.289304895650698
"BGSP",8037,0.087993680719511
"BGSP",7965,0.0174339469567707
"BGSP",5854,-2.05133824711468
"BGSP",7981,0.0331138877929352
"BGSP",7600,-0.340264703368232
"BGSP",7913,-0.033525860760764
"BGSP",8552,0.592691776383556
"BGSP",8427,0.470192238601021
"BGSP",7609,-0.33144473664789
"BGSP",7791,-0.153085409636518
"BGSP",5686,-2.21597762589441
"BGSP",7746,-0.197185243238231
"BGSP",7007,-0.921402510608579
"BGSP",7743,-0.200125232145012
"BGSP",6553,-1.36632083183475
"BGSP",7478,-0.459824252243987
"BGSP",7779,-0.164845365263642
"BGSP",7878,-0.0678257313398738
"BGSP",6977,-0.950802399676388
"BGSP",8990,1.02193015677356
"BGSP",6170,-1.74165941560044
"BGSP",7847,-0.0982056167099426
"BGSP",7583,-0.356924640506657
"BGSP",9129,1.15814964278774
"BGSP",8692,0.729891258699996
"BGSP",5835,-2.06995817685763
"BGSP",9181,1.20910945050527
"BGSP",9857,1.87158695083322
"BGSP",3860,-4.00545087382169
"BGSP",6274,-1.63973980016537
"BGSP",8385,0.429032393906089
"BGSP",7760,-0.183465295006587
"BGSP",7866,-0.0795856869669972
"BGSP",9072,1.1022898535589
"BGSP",7268,-0.665623475718646
"BGSP",6588,-1.33202096125564
"BGSP",8382,0.426092404999308
"BGSP",8016,0.0674137583720451
"BGSP",6364,-1.55154013296194
"BGSP",7207,-0.725403250156523
"BGSP",9437,1.45998850388391
"BGSP",7648,-0.293224880859739
"BGSP",8819,0.854350789087051
"BGSP",9119,1.14834967976514
"BGSP",8063,0.113473584578278
"BGSP",8989,1.0209501604713
"BGSP",8258,0.304572863519033
"BGSP",8029,0.0801537103014287
"BGSP",7928,-0.0188259162268597
"BGSP",7794,-0.150145420729738
"BGSP",8293,0.338872734098143
"BGSP",7298,-0.636223586650837
"BGSP",8595,0.634831617380748
"BGSP",8330,0.375132597281774
"BGSP",7046,-0.883182654820428
"BGSP",6480,-1.43786056189975
"BGSP",7234,-0.698943349995495
"BGSP",9832,1.84708704327672
"BGSP",9249,1.27574919905897
"BGSP",6978,-0.949822403374128
"BGSP",7028,-0.900822588261113
"BGSP",7416,-0.520584022984124
"BGSP",8097,0.146793458855128
"BGSP",7427,-0.509804063659261
"BGSP",7877,-0.0688057276421341
"BGSP",9176,1.20420946899397
"BGSP",7872,-0.0737057091534355
"BGSP",9901,1.91470678813268
"BGSP",7014,-0.914542536492757
"BGSP",7792,-0.152105413334258
"BGSP",8499,0.540751972363761
"BGSP",6787,-1.13700169710584
"BGSP",7584,-0.355944644204397
"BGSP",8490,0.531932005643419
"BGSP",8225,0.272232985544444
"BGSP",6371,-1.54468015884612
"BGSP",7907,-0.0394058385743257
"BGSP",9675,1.69322762382185
"BGSP",9464,1.48644840404493
"BGSP",7652,-0.289304895650698
"BGSP",9350,1.37472882558726
"BGSP",7701,-0.241285076839944
"BGSP",7806,-0.138385465102614
"BGSP",7312,-0.622503638419193
"BGSP",6145,-1.76615932315694
"BGSP",6852,-1.07330193745892
"BGSP",5909,-1.99743845049037
"BGSP",6823,-1.10172183022447
"BGSP",7861,-0.0844856684782986
"BGSP",6976,-0.951782395978648
"BGSP",10600,2.59972420341261
"BGSP",8173,0.221273177826909
"BGSP",7422,-0.514704045170562
"BGSP",8633,0.672071476866639
"BGSP",8075,0.125233540205402
"BGSP",9679,1.69714760903089
"BGSP",7102,-0.828302861893853
"BGSP",6927,-0.999802214789402
"BGSP",8043,0.0938736585330727
"BGSP",7242,-0.691103379577413
"BGSP",9747,1.76378735758459
"BGSP",7814,-0.130545494684532
"BGSP",8649,0.687751417702804
"BGSP",7535,-0.403964463015151
"BGSP",8277,0.323192793261979
"BGSP",7014,-0.914542536492757
"BGSP",8573,0.613271698731022
"BGSP",8065,0.115433577182799
"BGSP",7239,-0.694043368484194
"BGSP",7390,-0.546063926842891
"BGSP",6776,-1.1477816564307
"BGSP",8173,0.221273177826909
"BGSP",9367,1.39138876272569
"BGSP",8143,0.191873288759101
"BGSP",8771,0.807310966578558
"BGSP",6886,-1.03998206318207
"BGSP",8111,0.160513407086772
"BGSP",8189,0.236953118663074
"BGSP",7648,-0.293224880859739
"BGSP",8541,0.581911817058693
"BGSP",9794,1.80984718379083
"BGSP",8316,0.36141264905013
"BGSP",5893,-2.01311839132653
"BGSP",9624,1.64324781240658
"BGSP",8158,0.206573233293005
"BGSP",9017,1.04839005693459
"BGSP",8311,0.356512667538828
"BGSP",7345,-0.590163760444604
"BGSP",6260,-1.65345974839701
"BGSP",7870,-0.0756657017579561
"BGSP",7192,-0.740103194690427
"BGSP",8170,0.218333188920128
"BGSP",8931,0.964110374940203
"BGSP",8391,0.434912371719651
"BGSP",10077,2.08718613733049
"BGSP",7110,-0.82046289147577
"BGSP",6626,-1.29478110176975
"BGSP",9268,1.29436912880192
"BGSP",7560,-0.379464555458643
"BGSP",8452,0.494692146157528
"BGSP",8457,0.499592127668829
"BGSP",6773,-1.15072164533749
"BGSP",7572,-0.36770459983152
"BGSP",6693,-1.22912134951831
"BGSP",6749,-1.17424155659173
"BGSP",9023,1.05427003474815
"BGSP",7702,-0.240305080537683
"BGSP",8443,0.485872179437185
"BGSP",7043,-0.886122643727209
"BGSP",8168,0.216373196315608
"BGSP",6548,-1.37122081334605
"BGSP",7975,0.0272339099793735
"BGSP",7008,-0.920422514306319
"BGSP",8572,0.612291702428762
"BGSP",8458,0.50057212397109
"BGSP",8878,0.912170570920408
"BGSP",8101,0.150713444064169
"BGSP",7477,-0.460804248546247
"BGSP",7529,-0.409844440828712
"BGSP",9670,1.68832764231055
"BGSP",9406,1.42960861851384
"BGSP",7189,-0.743043183597208
"BGSP",9473,1.49526837076528
"BGSP",7571,-0.36868459613378
"BGSP",7409,-0.527443997099946
"BGSP",8320,0.365332634259171
"BGSP",8399,0.442752342137733
"BGSP",7731,-0.211885187772135
"BGSP",9044,1.07484995709561
"BGSP",7546,-0.393184503690287
"BGSP",8467,0.509392090691432
"BGSP",9142,1.17088959471712
"BGSP",8087,0.136993495832525
"BGSP",9263,1.28946914729062
"BGSP",8301,0.346712704516225
"BGSP",7406,-0.530383986006727
"BGSP",9015,1.04643006433007
"BGSP",7001,-0.927282488422141
"BGSP",7133,-0.797922976523784
"BGSP",7827,-0.117805542755148
"BGSP",8118,0.167373381202594
"BGSP",8814,0.84945080757575
"BGSP",9426,1.44920854455904
"BGSP",7111,-0.81948289517351
"BGSP",8271,0.317312815448417
"BGSP",6868,-1.05762199662276
"BGSP",7657,-0.284404914139396
"BGSP",9048,1.07876994230466
"BGSP",6773,-1.15072164533749
"BGSP",6988,-0.940022440351525
"BGSP",8630,0.669131487959858
"BGSP",7165,-0.766563094851455
"BGSP",9952,1.96468659954795
"BGSP",10027,2.03818632221747
"BGSP",4543,-3.33611339937791
"BGSP",8698,0.735771236513557
"BGSP",6584,-1.33594094646468
"BGSP",7053,-0.876322680704606
"BGSP",7177,-0.754803139224332
"BGSP",8833,0.868070737318695
"BGSP",8155,0.203633244386224
"BGSP",8047,0.0977936437421138
"BGSP",6646,-1.27518117572454
"BGSP",7235,-0.697963353693235
"BGSP",7670,-0.271664962210012
"BGSP",7263,-0.670523457229947
"BGSP",8336,0.381012575095335
"BGSP",6521,-1.39768071350708
"BGSP",7962,0.0144939580499899
"BGSP",7493,-0.445124307710082
"BGSP",8885,0.91903054503623
"BGSP",9135,1.1640296206013
"BGSP",7155,-0.776363057874058
"BGSP",8054,0.104653617857936
"BGSP",6803,-1.12132175626968
"BGSP",7084,-0.845942795334538
"BGSP",8510,0.551531931688624
"BGSP",6845,-1.08016191157475
"BGSP",8463,0.505472105482391
"BGSP",8915,0.948430434104038
"BGSP",8520,0.561331894711227
"BGSP",7321,-0.613683671698851
"BGSP",8763,0.799470996160476
"BGSP",7212,-0.720503268645222
"BGSP",7262,-0.671503453532208
"BGSP",7210,-0.722463261249742
"BGSP",7660,-0.281464925232615
"BGSP",6523,-1.39572072090256
"BGSP",10070,2.08032616321466
"BGSP",7128,-0.802822958035085
"BGSP",7210,-0.722463261249742
"BGSP",7695,-0.247165054653505
"BGSP",7364,-0.571543830701659
"BGSP",6791,-1.1330817118968
"BGSP",9153,1.18166955404199
"BGSP",7264,-0.669543460927687
"BGSP",8397,0.440792349533213
"BGSP",6960,-0.967462336814813
"BGSP",7857,-0.0884056536873398
"BGSP",8476,0.518212057411775
"BGSP",6938,-0.989022255464539
"BGSP",9340,1.36492886256466
"BGSP",7637,-0.304004840184602
"BGSP",6875,-1.05076202250694
"BGSP",7240,-0.693063372181934
"BGSP",9207,1.23458935436404
"BGSP",8855,0.889630655968422
"BGSP",6111,-1.79947919743379
"BGSP",8861,0.895510633781983
"BGSP",7413,-0.523524011890905
"BGSP",6640,-1.2810611535381
"BGSP",8579,0.619151676544584
"BGSP",7880,-0.0658657387353533
"BGSP",8109,0.158553414482251
"BGSP",7707,-0.235405099026382
"BGSP",7573,-0.36672460352926
"BGSP",7613,-0.327524751438849
"BGSP",7570,-0.369664592436041
"BGSP",7322,-0.612703675396591
"BGSP",7118,-0.812622921057688
"BGSP",8294,0.339852730400403
"BGSP",10122,2.1312859709322
"BGSP",7028,-0.900822588261113
"BGSP",8235,0.282032948567047
"BGSP",6860,-1.06546196704084
"BGSP",8106,0.15561342557547
"BGSP",8501,0.542711964968282
"BGSP",6214,-1.69853957830098
"BGSP",7830,-0.114865553848367
"BGSP",8469,0.511352083295953
"BGSP",7664,-0.277544940023574
"BGSP",8656,0.694611391818626
"BGSP",7595,-0.345164684879534
"BGSP",8073,0.123273547600881
"BGSP",7109,-0.821442887778031
"BGSP",7820,-0.12466551687097
"BGSP",7451,-0.486284152405014
"BGSP",7829,-0.115845550150628
"BGSP",8337,0.381992571397596
"BGSP",7020,-0.908662558679196
"BGSP",6650,-1.2712611905155
"BGSP",8062,0.112493588276018
"BGSP",6753,-1.17032157138269
"BGSP",8186,0.234013129756293
"BGSP",8377,0.421192423488007
"BGSP",9093,1.12286977590637
"BGSP",6814,-1.11054179694481
"BGSP",7034,-0.894942610447552
"BGSP",8273,0.319272808052938
"BGSP",8979,1.0111501974487
"BGSP",9741,1.75790737977103
"BGSP",7994,0.0458538397223189
"BGSP",8491,0.532912001945679
"BGSP",7769,-0.174645328286245
"BGSP",8581,0.621111669149104
"BGSP",7555,-0.384364536969945
"BGSP",6281,-1.63287982604954
"BGSP",10110,2.11952601530508
"BGSP",7661,-0.280484928930355
"BGSP",9348,1.37276883298274
"BGSP",9611,1.63050786047719
"BGSP",8307,0.352592682329787
"BGSP",6495,-1.42316061736584
"BGSP",6354,-1.56134009598454
"BGSP",8385,0.429032393906089
"BGSP",8649,0.687751417702804
"BGSP",7501,-0.437284337292
"BGSP",7549,-0.390244514783507
"BGSP",7539,-0.400044477806109
"BGSP",7000,-0.928262484724401
"BGSP",7433,-0.503924085845699
"BGSP",7819,-0.12564551317323
"BGSP",7351,-0.584283782631042
"BGSP",8571,0.611311706126502
"BGSP",10142,2.1508858969774
"BGSP",8725,0.762231136674585
"BGSP",7223,-0.709723309320359
"BGSP",9161,1.18950952446007
"BGSP",9192,1.21988940983014
"BGSP",8444,0.486852175739446
"BGSP",7518,-0.420624400153575
"BGSP",7830,-0.114865553848367
"BGSP",10555,2.5556243698109
"BGSP",8791,0.826910892623764
"BGSP",6819,-1.10564181543351
"BGSP",7470,-0.467664222662069
"BGSP",7360,-0.5754638159107
"BGSP",8383,0.427072401301569
"BGSP",6716,-1.20658143456632
"BGSP",8150,0.198733262874923
"BGSP",9024,1.05525003105041
"BGSP",6654,-1.26734120530646
"BGSP",8340,0.384932560304376
"BGSP",8241,0.287912926380609
"BGSP",7796,-0.148185428125217
"BGSP",8081,0.131113518018963
"BGSP",7719,-0.223645143399259
"BGSP",8315,0.360432652747869
"BGSP",6652,-1.26930119791098
"BGSP",7028,-0.900822588261113
"BGSP",10097,2.10678606337569
"BGSP",7283,-0.650923531184742
"BGSP",7836,-0.108985576034806
"BGSP",7363,-0.572523827003919
"BGSP",8504,0.545651953875063
"BGSP",8288,0.333972752586842
"BGSP",8535,0.576031839245131
"BGSP",7196,-0.736183209481386
"BGSP",10123,2.13226596723446
"BGSP",8109,0.158553414482251
"BGSP",6834,-1.09094187089961
"BGSP",7110,-0.82046289147577
"BGSP",7538,-0.40102447410837
"BGSP",8326,0.371212612072732
"BGSP",6428,-1.48882036961728
"BGSP",9670,1.68832764231055
"BGSP",7700,-0.242265073142204
"BGSP",9656,1.67460769407891
"BGSP",7302,-0.632303601441796
"BGSP",5926,-1.98077851335194
"BGSP",9554,1.57464807124836
"BGSP",8670,0.708331340050269
"BGSP",9033,1.06406999777075
"BGSP",7382,-0.553903897260974
"BGSP",7557,-0.382404544365424
"BGSP",7857,-0.0884056536873398
"BGSP",8213,0.260473029917321
"BGSP",7642,-0.2991048586733
"BGSP",7205,-0.727363242761044
"BGSP",8398,0.441772345835473
"BGSP",7113,-0.81752290256899
"BGSP",6821,-1.10368182282899
"BGSP",9190,1.21792941722562
"BGSP",7038,-0.891022625238511
"BGSP",10078,2.08816613363275
"BGSP",7658,-0.283424917837136
"BGSP",8018,0.0693737509765656
"BGSP",7143,-0.788123013501181
"BGSP",8961,0.993510264008011
"BGSP",6708,-1.2144214049844
"BGSP",8278,0.324172789564239
"BGSP",6048,-1.86121896447619
"BGSP",7416,-0.520584022984124
"BGSP",7245,-0.688163390670632
"BGSP",7527,-0.411804433433233
"BGSP",5696,-2.20617766287181
"BGSP",7385,-0.550963908354193
"BGSP",6451,-1.4662804546653
"BGSP",9172,1.20028948378493
"BGSP",8983,1.01507018265774
"BGSP",7124,-0.806742943244126
"BGSP",6487,-1.43100058778393
"BGSP",8888,0.921970533943011
"BGSP",9537,1.55798813410993
"BGSP",7298,-0.636223586650837
"BGSP",9532,1.55308815259863
"BGSP",9023,1.05427003474815
"BGSP",8254,0.300652878309992
"BGSP",7478,-0.459824252243987
"BGSP",7699,-0.243245069444464
"BGSP",7687,-0.255005025071588
"BGSP",7078,-0.851822773148099
"BGSP",8610,0.649531561914653
"BGSP",7685,-0.256965017676108
"BGSP",5799,-2.105238043739
"BGSP",7977,0.0291939025838941
"BGSP",6787,-1.13700169710584
"BGSP",8375,0.419232430883486
"BGSP",6460,-1.45746048794495
"BGSP",8421,0.464312260787459
"BGSP",8386,0.430012390208349
"BGSP",8071,0.121313554996361
"BGSP",6917,-1.009602177812
"BGSP",8800,0.835730859344106
"BGSP",7000,-0.928262484724401
"BGSP",8088,0.137973492134785
"BGSP",8406,0.449612316253555
"BGSP",8280,0.32613278216876
"BGSP",7299,-0.635243590348577
"BGSP",9501,1.52270826722856
"BGSP",7018,-0.910622551283716
"BGSP",7449,-0.488244145009535
"BGSP",9027,1.05819001995719
"BGSP",9515,1.53642821546021
"BGSP",7620,-0.320664777323027
"BGSP",7048,-0.881222662215908
"BGSP",7012,-0.916502529097278
"BGSP",8357,0.401592497442801
"BGSP",8119,0.168353377504854
"BGSP",7997,0.0487938286290997
"BGSP",7526,-0.412784429735493
"BGSP",8597,0.636791609985269
"BGSP",6135,-1.77595928617955
"BGSP",7957,0.00959397653868844
"BGSP",9041,1.07190996818883
"BGSP",6830,-1.09486185610865
"BGSP",8446,0.488812168343966
"BGSP",6845,-1.08016191157475
"BGSP",7265,-0.668563464625427
"BGSP",7124,-0.806742943244126
"BGSP",8930,0.963130378637943
"BGSP",7738,-0.205025213656313
"BGSP",8983,1.01507018265774
"BGSP",7053,-0.876322680704606
"BGSP",6590,-1.33006096865112
"BGSP",7875,-0.0707657202466547
"BGSP",9528,1.54916816738959
"BGSP",8517,0.558391905804446
"BGSP",7728,-0.214825176678916
"BGSP",8527,0.568191868827049
"BGSP",6430,-1.48686037701276
"BGSP",9884,1.89804685099425
"BGSP",9845,1.8598269952061
"BGSP",9106,1.13560972783575
"BGSP",9091,1.12090978330185
"BGSP",8444,0.486852175739446
"BGSP",7581,-0.358884633111178
"BGSP",8077,0.127193532809922
"BGSP",6316,-1.59857995547043
"BGSP",8816,0.851410800180271
"BGSP",8419,0.462352268182939
"BGSP",6178,-1.73381944518235
"BGSP",9041,1.07190996818883
"BGSP",7586,-0.353984651599876
"BGSP",9355,1.37962880709856
"BGSP",8949,0.981750308380888
"BGSP",10608,2.6075641738307
"BGSP",8706,0.74361120693164
"BGSP",8156,0.204613240688485
"BGSP",8086,0.136013499530265
"BGSP",10188,2.19596572688138
"BGSP",9034,1.06504999407301
"BGSP",8506,0.547611946479583
"BGSP",9025,1.05623002735267
"BGSP",9842,1.85688700629932
"BGSP",7406,-0.530383986006727
"BGSP",8292,0.337892737795883
"BGSP",8451,0.493712149855268
"BGSP",7428,-0.508824067357001
"BGSP",8825,0.860230766900613
"BGSP",8623,0.662271513844036
"BGSP",9603,1.62266789005911
"BGSP",7130,-0.800862965430565
"BGSP",7215,-0.717563279738441
"BGSP",7199,-0.733243220574605
"BGSP",7884,-0.0619457535263121
"BGSP",9307,1.33258898459007
"BGSP",5494,-2.40413691592839
"BGSP",7340,-0.595063741955906
"BGSP",7000,-0.928262484724401
"BGSP",7845,-0.100165609314463
"BGSP",7589,-0.351044662693095
"BGSP",7580,-0.359864629413438
"BGSP",7598,-0.342224695972753
"BGSP",8402,0.445692331044514
"BGSP",7493,-0.445124307710082
"BGSP",8464,0.506452101784651
"BGSP",6967,-0.960602362698991
"BGSP",9128,1.15716964648548
"BGSP",8277,0.323192793261979
"BGSP",8235,0.282032948567047
"BGSP",7381,-0.554883893563234
"BGSP",6925,-1.00176220739392
"BGSP",10479,2.48114465083912
"BGSP",8034,0.0850536918127301
"BGSP",8917,0.950390426708559
"BGSP",8025,0.0762337250923876
"BGSP",7348,-0.587223771537823
"BGSP",8655,0.693631395516365
"BGSP",7084,-0.845942795334538
"BGSP",7679,-0.26284499548967
"BGSP",7207,-0.725403250156523
"BGSP",7702,-0.240305080537683
"BGSP",9016,1.04741006063233
"BGSP",10634,2.63304407768946
"BGSP",7316,-0.618583653210152
"BGSP",7707,-0.235405099026382
"BGSP",10296,2.30180532752549
"BGSP",8990,1.02193015677356
"BGSP",8173,0.221273177826909
"BGSP",7995,0.0468338360245792
"BGSP",6518,-1.40062070241386
"BGSP",8591,0.630911632171707
"BGSP",7130,-0.800862965430565
"BGSP",7676,-0.265784984396451
"BGSP",7424,-0.512744052566042
"BGSP",9902,1.91568678443494
"BGSP",8583,0.623071661753625
"BGSP",7175,-0.756763131828852
"BGSP",7270,-0.663663483114125
"BGSP",8128,0.177173344225197
"BGSP",6424,-1.49274035482632
"BGSP",7928,-0.0188259162268597
"BGSP",8372,0.416292441976705
"BGSP",7471,-0.466684226359809
"BGSP",8204,0.251653063196978
"BGSP",7523,-0.415724418642274
"BGSP",7581,-0.358884633111178
"BGSP",9215,1.24242932478212
"BGSP",8277,0.323192793261979
"BGSP",6008,-1.9004188165666
"BGSP",8064,0.114453580880539
"BGSP",7400,-0.536263963820289
"BGSP",8198,0.245773085383416
"BGSP",7647,-0.294204877161999
"BGSP",9131,1.16010963539226
"BGSP",7186,-0.745983172503989
"BGSP",6035,-1.87395891640557
"BGSP",7060,-0.869462706588784
"BGSP",8415,0.458432282973898
"BGSP",8432,0.475092220112322
"BGSP",8066,0.116413573485059
"BGSP",6933,-0.99392223697584
"BGSP",6882,-1.04390204839111
"BGSP",9385,1.40902869616637
"BGSP",7852,-0.0933056351986412
"BGSP",6020,-1.88865886093948
"BGSP",10172,2.18028578604521
"BGSP",9164,1.19244951336685
"BGSP",7858,-0.0874256573850795
"BGSP",8863,0.897470626386504
"BGSP",9370,1.39432875163247
"BGSP",8364,0.408452471558623
"BGSP",5841,-2.06407819904407
"BGSP",6909,-1.01744214823009
"BGSP",9777,1.7931872466524
"BGSP",8221,0.268313000335403
"BGSP",8099,0.148753451459648
"BGSP",8484,0.526052027829857
"BGSP",8776,0.812210948089859
"BGSP",7049,-0.880242665913648
"BGSP",6295,-1.6191598778179
"BGSP",9461,1.48350841513815
"BGSP",7501,-0.437284337292
"BGSP",8851,0.88571067075938
"BGSP",8610,0.649531561914653
"BGSP",7269,-0.664643479416386
"BGSP",6719,-1.20364144565954
"BGSP",6471,-1.44668052862009
"BGSP",9873,1.88726689166939
"BGSP",6901,-1.02528211864817
"BGSP",10131,2.14010593765254
"BGSP",8615,0.654431543425954
"BGSP",8464,0.506452101784651
"BGSP",7992,0.0438938471177983
"BGSP",7564,-0.375544570249602
"BGSP",8394,0.437852360626432
"BGSP",8486,0.528012020434378
"BGSP",9659,1.67754768298569
"BGSP",5901,-2.00527842090845
"BGSP",7608,-0.33242473295015
"BGSP",7821,-0.12368552056871
"BGSP",9094,1.12384977220863
"BGSP",7535,-0.403964463015151
"BGSP",8087,0.136993495832525
"BGSP",8441,0.483912186832665
"BGSP",7166,-0.765583098549195
"BGSP",7119,-0.811642924755428
"BGSP",6841,-1.08408189678379
"BGSP",6592,-1.3281009760466
"BGSP",7733,-0.209925195167615
"BGSP",7032,-0.896902603052072
"BGSP",7195,-0.737163205783646
"BGSP",8052,0.102693625253415
"BGSP",7624,-0.316744792113985
"BGSP",7189,-0.743043183597208
"BGSP",7098,-0.832222847102894
"BGSP",7478,-0.459824252243987
"BGSP",7298,-0.636223586650837
"BGSP",9591,1.61090793443199
"BGSP",10590,2.58992424039001
"BGSP",7455,-0.482364167195973
"BGSP",6728,-1.1948214789392
"BGSP",6890,-1.03606207797303
"BGSP",9375,1.39922873314377
"BGSP",7370,-0.565663852888097
"BGSP",8420,0.463332264485199
"BGSP",8955,0.98763028619445
"BGSP",7199,-0.733243220574605
"BGSP",8270,0.316332819146157
"BGSP",8404,0.447652323649034
"BGSP",7152,-0.779303046780839
"BGSP",8164,0.212453211106567
"BGSP",6528,-1.39082073939125
"BGSP",7213,-0.719523272342961
"BGSP",7473,-0.464724233755288
"BGSP",7923,-0.0237258977381611
"BGSP",8846,0.880810689248079
"BGSP",10159,2.16754583411583
"BGSP",7705,-0.237365091630903
"BGSP",6668,-1.25362125707482
"BGSP",7209,-0.723443257552002
"BGSP",8166,0.214413203711087
"BGSP",7609,-0.33144473664789
"BGSP",7776,-0.167785354170423
"BGSP",8091,0.140913481041566
"BGSP",6512,-1.40650068022742
"BGSP",9243,1.26986922124541
"BGSP",7721,-0.221685150794738
"BGSP",7396,-0.54018394902933
"BGSP",9560,1.58052804906192
"BGSP",7022,-0.906702566074675
"BGSP",7936,-0.0109859458087775
"BGSP",7847,-0.0982056167099426
"BGSP",7781,-0.162885372659121
"BGSP",8185,0.233033133454033
"BGSP",7533,-0.405924455619671
"BGSP",8657,0.695591388120886
"BGSP",8203,0.250673066894718
"BGSP",7875,-0.0707657202466547
"BGSP",4658,-3.22341382461798
"BGSP",6852,-1.07330193745892
"BGSP",8541,0.581911817058693
"BGSP",8584,0.624051658055885
"BGSP",7065,-0.864562725077483
"BGSP",7931,-0.0158859273200789
"BGSP",7237,-0.696003361088715
"BGSP",8073,0.123273547600881
"BGSP",7320,-0.614663668001111
"BGSP",7136,-0.794982987617003
"BGSP",7652,-0.289304895650698
"BGSP",9190,1.21792941722562
"BGSP",9573,1.5932680009913
"BGSP",7143,-0.788123013501181
"BGSP",8507,0.548591942781844
"BGSP",6434,-1.48294039180372
"BGSP",6916,-1.01058217411427
"BGSP",7789,-0.155045402241039
"BGSP",9792,1.80788719118631
"BGSP",7638,-0.303024843882342
"BGSP",7716,-0.226585132306039
"BGSP",6391,-1.52508023280091
"BGSP",9571,1.59130800838678
"BGSP",6490,-1.42806059887715
"BGSP",8153,0.201673251781704
"BGSP",8487,0.528992016736638
"BGSP",9095,1.12482976851089
"BGSP",10156,2.16460584520905
"BGSP",6870,-1.05566200401824
"BGSP",10601,2.60070419971487
"BGSP",7052,-0.877302677006867
"BGSP",9080,1.11012982397699
"BGSP",9010,1.04153008281877
"BGSP",9122,1.15128966867192
"BGSP",7775,-0.168765350472683
"BGSP",6405,-1.51136028456927
"BGSP",7580,-0.359864629413438
"BGSP",9436,1.45900850758165
"BGSP",8131,0.180113333131977
"BGSP",9363,1.38746877751664
"BGSP",8549,0.589751787476775
